	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[1,1311]	-1.6	0.0061	0.56	-2.6	-1.6	-0.76	8334.0	2.3	1.0
theta[1,1312]	0.88	0.0028	0.24	0.49	0.88	1.3	7266.0	2.0	1.0
theta[1,1313]	0.73	0.0025	0.23	0.34	0.73	1.1	9149.0	2.5	1.0
theta[1,1314]	0.41	0.0027	0.25	-0.01	0.41	0.82	8477.0	2.3	1.0
theta[1,1315]	0.088	0.0029	0.28	-0.39	0.095	0.54	9444.0	2.6	1.0
theta[1,1316]	-0.56	0.0044	0.37	-1.2	-0.54	0.017	7239.0	2.0	1.0
theta[1,1317]	-0.37	0.0038	0.33	-0.94	-0.35	0.16	7818.0	2.2	1.0
theta[1,1318]	-0.032	0.0034	0.3	-0.53	-0.02	0.45	7948.0	2.2	1.0
theta[1,1319]	0.72	0.0027	0.25	0.31	0.73	1.1	8341.0	2.3	1.0
theta[1,1320]	-1.3	0.0058	0.5	-2.2	-1.3	-0.53	7487.0	2.1	1.0
theta[1,1321]	1.1	0.0027	0.23	0.7	1.1	1.5	7501.0	2.1	1.0
theta[1,1322]	0.94	0.0026	0.23	0.56	0.95	1.3	8141.0	2.3	1.0
theta[1,1323]	-0.41	0.0041	0.35	-1.0	-0.39	0.14	7531.0	2.1	1.0
theta[1,1324]	-0.64	0.0044	0.37	-1.3	-0.62	-0.065	7232.0	2.0	1.0
theta[1,1325]	0.5	0.0029	0.25	0.09	0.5	0.91	7448.0	2.1	1.0
theta[1,1326]	1.1	0.0025	0.23	0.76	1.1	1.5	8409.0	2.3	1.0
theta[1,1327]	1.6	0.0024	0.22	1.2	1.6	2.0	8505.0	2.4	1.0
theta[1,1328]	-0.7	0.0043	0.39	-1.4	-0.68	-0.096	8089.0	2.2	1.0
theta[1,1329]	0.81	0.0026	0.23	0.42	0.82	1.2	7976.0	2.2	1.0
theta[1,1330]	-1.9	0.0071	0.61	-3.0	-1.9	-0.98	7253.0	2.0	1.0
theta[1,1331]	1.5	0.0025	0.22	1.1	1.5	1.9	8176.0	2.3	1.0
theta[1,1332]	1.7	0.0028	0.21	1.4	1.7	2.1	5653.0	1.6	1.0
theta[1,1333]	-1.2	0.0053	0.46	-2.0	-1.1	-0.46	7459.0	2.1	1.0
theta[1,1334]	0.1	0.0031	0.27	-0.36	0.11	0.53	7633.0	2.1	1.0
theta[1,1335]	-0.26	0.0035	0.32	-0.81	-0.24	0.23	8396.0	2.3	1.0
theta[1,1336]	-0.33	0.0038	0.34	-0.92	-0.31	0.2	8063.0	2.2	1.0
theta[1,1337]	1.3	0.0023	0.22	0.94	1.3	1.7	9578.0	2.7	1.0
theta[1,1338]	1.5	0.0027	0.23	1.2	1.5	1.9	7067.0	2.0	1.0
theta[1,1339]	2.0	0.0026	0.22	1.7	2.0	2.4	7173.0	2.0	1.0
theta[1,1340]	0.66	0.0026	0.24	0.26	0.66	1.0	8405.0	2.3	1.0
theta[1,1341]	2.1	0.0026	0.21	1.7	2.1	2.4	7026.0	1.9	1.0
theta[1,1342]	0.54	0.0029	0.24	0.13	0.54	0.93	6853.0	1.9	1.0
theta[1,1343]	-1.6	0.0063	0.54	-2.5	-1.5	-0.73	7238.0	2.0	1.0
theta[1,1344]	-1.9	0.0065	0.62	-3.0	-1.9	-0.93	9023.0	2.5	1.0
theta[1,1345]	-0.062	0.0034	0.29	-0.57	-0.047	0.39	7509.0	2.1	1.0
theta[1,1346]	-1.1	0.0053	0.47	-1.9	-1.1	-0.39	7941.0	2.2	1.0
theta[1,1347]	-0.91	0.0046	0.42	-1.6	-0.89	-0.25	8395.0	2.3	1.0
theta[1,1348]	-0.28	0.0038	0.34	-0.84	-0.27	0.25	7923.0	2.2	1.0
theta[1,1349]	-0.27	0.0033	0.32	-0.81	-0.26	0.23	9008.0	2.5	1.0
theta[1,1350]	-1.9	0.007	0.6	-2.9	-1.9	-1.0	7351.0	2.0	1.0
theta[1,1351]	1.3	0.0024	0.22	0.92	1.3	1.6	8817.0	2.4	1.0
theta[1,1352]	0.34	0.0027	0.25	-0.095	0.34	0.74	9103.0	2.5	1.0
theta[1,1353]	1.6	0.0027	0.22	1.3	1.6	2.0	6990.0	1.9	1.0
theta[1,1354]	0.75	0.0027	0.24	0.34	0.75	1.1	7838.0	2.2	1.0
theta[1,1355]	1.0	0.0025	0.22	0.63	1.0	1.4	8028.0	2.2	1.0
theta[1,1356]	-0.58	0.0039	0.36	-1.2	-0.56	-0.034	8129.0	2.2	1.0
theta[1,1357]	0.65	0.0026	0.25	0.24	0.65	1.1	8622.0	2.4	1.0
theta[1,1358]	0.2	0.0031	0.27	-0.25	0.21	0.63	7722.0	2.1	1.0
theta[1,1359]	-0.14	0.0033	0.31	-0.66	-0.13	0.36	8722.0	2.4	1.0
theta[1,1360]	-1.6	0.0061	0.54	-2.6	-1.6	-0.78	7715.0	2.1	1.0
theta[1,1361]	0.48	0.0028	0.25	0.067	0.48	0.88	8031.0	2.2	1.0
theta[1,1362]	1.4	0.0024	0.21	1.0	1.4	1.7	8245.0	2.3	1.0
theta[1,1363]	1.6	0.0027	0.23	1.2	1.6	2.0	6860.0	1.9	1.0
theta[1,1364]	0.58	0.0026	0.24	0.18	0.59	0.97	8433.0	2.3	1.0
theta[1,1365]	1.5	0.0027	0.22	1.2	1.5	1.9	6798.0	1.9	1.0
theta[1,1366]	-0.1	0.0033	0.3	-0.6	-0.09	0.38	8309.0	2.3	1.0
theta[1,1367]	-0.34	0.0035	0.33	-0.92	-0.33	0.18	9157.0	2.5	1.0
theta[1,1368]	0.63	0.0028	0.25	0.2	0.64	1.0	8156.0	2.3	1.0
theta[1,1369]	0.42	0.0025	0.25	-0.0032	0.42	0.83	9577.0	2.7	1.0
theta[1,1370]	1.2	0.0025	0.22	0.84	1.2	1.6	7903.0	2.2	1.0
theta[1,1371]	-0.53	0.004	0.36	-1.1	-0.51	0.03	8119.0	2.2	1.0
theta[1,1372]	1.8	0.0025	0.22	1.4	1.8	2.1	7697.0	2.1	1.0
theta[1,1373]	0.57	0.0027	0.24	0.17	0.58	0.96	7808.0	2.2	1.0
theta[1,1374]	-0.63	0.0046	0.38	-1.3	-0.61	-0.042	6772.0	1.9	1.0
theta[1,1375]	-1.9	0.0067	0.61	-3.0	-1.9	-0.99	8281.0	2.3	1.0
theta[1,1376]	0.27	0.0027	0.27	-0.19	0.27	0.71	10518.0	2.9	1.0
theta[1,1377]	-0.18	0.0035	0.31	-0.71	-0.17	0.29	7806.0	2.2	1.0
theta[1,1378]	1.2	0.0025	0.23	0.83	1.2	1.6	8258.0	2.3	1.0
theta[1,1379]	-1.9	0.0072	0.6	-3.0	-1.9	-0.99	6976.0	1.9	1.0
theta[1,1380]	1.6	0.0024	0.22	1.3	1.6	2.0	8247.0	2.3	1.0
theta[1,1381]	0.96	0.0024	0.23	0.59	0.96	1.3	9092.0	2.5	1.0
theta[1,1382]	0.27	0.0029	0.26	-0.17	0.27	0.69	7966.0	2.2	1.0
theta[1,1383]	-0.49	0.0039	0.35	-1.1	-0.47	0.058	7893.0	2.2	1.0
theta[1,1384]	1.0	0.0027	0.23	0.64	1.0	1.4	7667.0	2.1	1.0
theta[1,1385]	1.0	0.0026	0.23	0.65	1.0	1.4	8123.0	2.2	1.0
theta[1,1386]	0.66	0.0026	0.23	0.28	0.67	1.0	8404.0	2.3	1.0
theta[1,1387]	1.1	0.0025	0.23	0.73	1.1	1.5	8571.0	2.4	1.0
theta[1,1388]	0.33	0.0027	0.26	-0.095	0.34	0.75	9431.0	2.6	1.0
theta[1,1389]	0.6	0.0026	0.24	0.19	0.6	0.98	8538.0	2.4	1.0
theta[1,1390]	0.51	0.0029	0.26	0.083	0.51	0.93	8011.0	2.2	1.0
theta[1,1391]	0.53	0.0026	0.25	0.12	0.54	0.93	9045.0	2.5	1.0
theta[1,1392]	1.9	0.0027	0.21	1.5	1.9	2.3	6149.0	1.7	1.0
theta[1,1393]	0.44	0.0029	0.25	0.022	0.44	0.84	7400.0	2.0	1.0
theta[1,1394]	1.2	0.0024	0.23	0.83	1.2	1.6	8983.0	2.5	1.0
theta[1,1395]	-0.1	0.0033	0.29	-0.61	-0.09	0.35	7920.0	2.2	1.0
theta[1,1396]	1.2	0.0024	0.23	0.88	1.3	1.6	9418.0	2.6	1.0
theta[1,1397]	-0.18	0.0034	0.31	-0.72	-0.16	0.31	8421.0	2.3	1.0
theta[1,1398]	-1.1	0.0056	0.48	-1.9	-1.1	-0.39	7233.0	2.0	1.0
theta[1,1399]	0.11	0.003	0.28	-0.36	0.12	0.55	8378.0	2.3	1.0
theta[1,1400]	-1.0	0.005	0.44	-1.8	-0.98	-0.34	7750.0	2.1	1.0
theta[1,1401]	1.0	0.0026	0.23	0.63	1.0	1.4	8159.0	2.3	1.0
theta[1,1402]	0.37	0.0028	0.26	-0.07	0.38	0.78	8914.0	2.5	1.0
theta[1,1403]	0.24	0.003	0.27	-0.21	0.24	0.67	7941.0	2.2	1.0
theta[1,1404]	-1.2	0.0056	0.48	-2.0	-1.2	-0.48	7252.0	2.0	1.0
theta[1,1405]	-0.47	0.0041	0.35	-1.1	-0.45	0.065	6977.0	1.9	1.0
theta[1,1406]	-1.6	0.0063	0.56	-2.6	-1.6	-0.72	8080.0	2.2	1.0
theta[1,1407]	-1.1	0.0054	0.47	-1.9	-1.1	-0.38	7502.0	2.1	1.0
theta[1,1408]	0.29	0.0029	0.26	-0.15	0.3	0.72	8168.0	2.3	1.0
theta[1,1409]	0.11	0.0031	0.27	-0.34	0.12	0.54	7487.0	2.1	1.0
theta[1,1410]	0.96	0.0027	0.24	0.58	0.97	1.4	7605.0	2.1	1.0
theta[1,1411]	1.8	0.0025	0.22	1.4	1.8	2.2	7943.0	2.2	1.0
theta[1,1412]	0.72	0.0026	0.24	0.31	0.72	1.1	8770.0	2.4	1.0
theta[1,1413]	-0.65	0.0046	0.38	-1.3	-0.63	-0.055	6929.0	1.9	1.0
theta[1,1414]	1.5	0.0027	0.22	1.1	1.5	1.8	6543.0	1.8	1.0
theta[1,1415]	1.1	0.0025	0.23	0.68	1.1	1.4	8552.0	2.4	1.0
theta[1,1416]	-1.9	0.0072	0.62	-3.0	-1.9	-0.98	7400.0	2.0	1.0
theta[1,1417]	0.75	0.0028	0.24	0.34	0.75	1.1	7364.0	2.0	1.0
theta[1,1418]	1.1	0.0024	0.23	0.69	1.1	1.5	8898.0	2.5	1.0
theta[1,1419]	-0.35	0.0036	0.33	-0.91	-0.33	0.16	8711.0	2.4	1.0
theta[1,1420]	-1.9	0.0068	0.6	-2.9	-1.9	-0.99	7820.0	2.2	1.0
theta[1,1421]	-0.27	0.004	0.33	-0.83	-0.26	0.25	6847.0	1.9	1.0
theta[1,1422]	2.5	0.0026	0.23	2.1	2.5	2.9	7840.0	2.2	1.0
theta[1,1423]	1.1	0.0027	0.23	0.66	1.1	1.4	7527.0	2.1	1.0
theta[1,1424]	-0.2	0.0034	0.31	-0.71	-0.19	0.28	8205.0	2.3	1.0
theta[1,1425]	0.6	0.0027	0.24	0.21	0.61	0.99	7877.0	2.2	1.0
theta[1,1426]	0.07	0.0032	0.28	-0.41	0.078	0.52	7805.0	2.2	1.0
theta[1,1427]	1.6	0.0025	0.22	1.2	1.6	1.9	8074.0	2.2	1.0
theta[1,1428]	0.42	0.0027	0.24	0.016	0.43	0.81	8154.0	2.3	1.0
theta[1,1429]	0.63	0.0026	0.23	0.24	0.63	1.0	7907.0	2.2	1.0
theta[1,1430]	1.9	0.0025	0.22	1.5	1.9	2.2	7427.0	2.1	1.0
theta[1,1431]	0.71	0.0025	0.24	0.32	0.71	1.1	9189.0	2.5	1.0
theta[1,1432]	-0.88	0.005	0.42	-1.6	-0.86	-0.23	7125.0	2.0	1.0
theta[1,1433]	0.49	0.0028	0.25	0.079	0.5	0.88	7870.0	2.2	1.0
theta[1,1434]	0.61	0.0029	0.25	0.2	0.62	1.0	7322.0	2.0	1.0
theta[1,1435]	0.89	0.0025	0.23	0.51	0.89	1.3	8443.0	2.3	1.0
theta[1,1436]	-0.26	0.0032	0.33	-0.82	-0.24	0.26	10494.0	2.9	1.0
theta[1,1437]	0.17	0.0029	0.27	-0.3	0.18	0.6	8844.0	2.4	1.0
theta[1,1438]	-1.4	0.0056	0.51	-2.3	-1.4	-0.61	8146.0	2.3	1.0
theta[1,1439]	0.58	0.0027	0.24	0.18	0.59	0.98	7962.0	2.2	1.0
theta[1,1440]	0.09	0.003	0.28	-0.39	0.098	0.53	8311.0	2.3	1.0
theta[1,1441]	-0.42	0.0039	0.35	-1.0	-0.41	0.12	7834.0	2.2	1.0
theta[1,1442]	-0.18	0.0033	0.31	-0.7	-0.17	0.32	8846.0	2.4	1.0
theta[1,1443]	0.15	0.0029	0.27	-0.32	0.15	0.59	8727.0	2.4	1.0
theta[1,1444]	-1.1	0.0055	0.47	-1.9	-1.0	-0.34	7250.0	2.0	1.0
theta[1,1445]	0.8	0.0027	0.24	0.39	0.8	1.2	7889.0	2.2	1.0
theta[1,1446]	-1.2	0.0059	0.49	-2.1	-1.2	-0.48	6873.0	1.9	1.0
theta[1,1447]	-1.7	0.0069	0.55	-2.6	-1.6	-0.83	6360.0	1.8	1.0
theta[1,1448]	-0.36	0.0037	0.34	-0.95	-0.35	0.17	8259.0	2.3	1.0
theta[1,1449]	-0.28	0.0034	0.32	-0.84	-0.27	0.23	9004.0	2.5	1.0
theta[1,1450]	-0.88	0.0049	0.43	-1.6	-0.86	-0.22	7547.0	2.1	1.0
theta[1,1451]	1.6	0.0026	0.22	1.3	1.6	2.0	7205.0	2.0	1.0
theta[1,1452]	1.0	0.0026	0.23	0.62	1.0	1.4	7746.0	2.1	1.0
theta[1,1453]	1.5	0.0026	0.23	1.1	1.5	1.9	7984.0	2.2	1.0
theta[1,1454]	0.53	0.0029	0.25	0.11	0.53	0.92	7616.0	2.1	1.0
theta[1,1455]	-0.79	0.005	0.41	-1.5	-0.77	-0.17	6747.0	1.9	1.0
theta[1,1456]	1.5	0.0025	0.22	1.2	1.5	1.9	7832.0	2.2	1.0
theta[1,1457]	-1.9	0.0066	0.6	-3.0	-1.9	-0.99	8183.0	2.3	1.0
theta[1,1458]	0.71	0.0026	0.25	0.3	0.71	1.1	9152.0	2.5	1.0
theta[1,1459]	-1.1	0.0055	0.47	-1.9	-1.1	-0.38	7335.0	2.0	1.0
theta[1,1460]	1.2	0.0025	0.23	0.81	1.2	1.6	8608.0	2.4	1.0
theta[1,1461]	1.9	0.0026	0.22	1.6	1.9	2.3	7390.0	2.0	1.0
theta[1,1462]	-0.79	0.0043	0.39	-1.5	-0.78	-0.19	7897.0	2.2	1.0
theta[1,1463]	1.4	0.0024	0.22	1.1	1.4	1.8	8613.0	2.4	1.0
theta[1,1464]	-0.94	0.0049	0.44	-1.7	-0.91	-0.26	8130.0	2.3	1.0
theta[1,1465]	-0.3	0.0036	0.33	-0.86	-0.28	0.22	8143.0	2.3	1.0
theta[1,1466]	-1.4	0.0059	0.51	-2.3	-1.4	-0.61	7458.0	2.1	1.0
theta[1,1467]	0.29	0.0029	0.26	-0.16	0.29	0.71	7771.0	2.2	1.0
theta[1,1468]	-0.15	0.0034	0.31	-0.67	-0.14	0.33	8307.0	2.3	1.0
theta[1,1469]	-0.72	0.0043	0.39	-1.4	-0.7	-0.12	7939.0	2.2	1.0
theta[1,1470]	1.3	0.0027	0.23	0.95	1.3	1.7	7217.0	2.0	1.0
theta[1,1471]	-1.9	0.0066	0.61	-3.0	-1.9	-0.96	8611.0	2.4	1.0
theta[1,1472]	0.049	0.003	0.28	-0.45	0.057	0.5	8867.0	2.5	1.0
theta[1,1473]	0.67	0.0027	0.25	0.25	0.68	1.1	8399.0	2.3	1.0
theta[1,1474]	-0.82	0.0045	0.41	-1.5	-0.8	-0.18	8039.0	2.2	1.0
theta[1,1475]	0.16	0.0029	0.27	-0.31	0.17	0.59	8692.0	2.4	1.0
theta[1,1476]	-0.32	0.004	0.32	-0.87	-0.3	0.18	6294.0	1.7	1.0
theta[1,1477]	0.078	0.0031	0.28	-0.4	0.086	0.51	7935.0	2.2	1.0
theta[1,1478]	-0.65	0.0046	0.38	-1.3	-0.63	-0.062	6997.0	1.9	1.0
theta[1,1479]	0.16	0.003	0.27	-0.31	0.17	0.59	7914.0	2.2	1.0
theta[1,1480]	1.1	0.0025	0.23	0.69	1.1	1.4	8486.0	2.3	1.0
theta[1,1481]	0.91	0.0024	0.23	0.53	0.91	1.3	8932.0	2.5	1.0
theta[1,1482]	-0.28	0.0035	0.32	-0.84	-0.26	0.2	8443.0	2.3	1.0
theta[1,1483]	0.85	0.0028	0.24	0.46	0.85	1.2	7401.0	2.0	1.0
theta[1,1484]	-0.3	0.004	0.34	-0.88	-0.28	0.22	7199.0	2.0	1.0
theta[1,1485]	0.13	0.0034	0.27	-0.34	0.14	0.57	6709.0	1.9	1.0
theta[1,1486]	-1.3	0.0058	0.5	-2.2	-1.3	-0.51	7556.0	2.1	1.0
theta[1,1487]	-1.0	0.005	0.44	-1.8	-1.0	-0.39	7859.0	2.2	1.0
theta[1,1488]	-1.3	0.0061	0.5	-2.2	-1.3	-0.54	6601.0	1.8	1.0
theta[1,1489]	0.023	0.0032	0.28	-0.47	0.034	0.47	7493.0	2.1	1.0
theta[1,1490]	-0.96	0.0056	0.44	-1.7	-0.93	-0.28	6188.0	1.7	1.0
theta[1,1491]	1.4	0.0025	0.22	1.0	1.4	1.8	8263.0	2.3	1.0
theta[1,1492]	0.27	0.0027	0.26	-0.18	0.28	0.69	9508.0	2.6	1.0
theta[1,1493]	-0.59	0.0045	0.39	-1.3	-0.57	0.0086	7520.0	2.1	1.0
theta[1,1494]	-0.72	0.0047	0.39	-1.4	-0.7	-0.11	7023.0	1.9	1.0
theta[1,1495]	0.56	0.0028	0.26	0.14	0.57	0.98	8743.0	2.4	1.0
theta[1,1496]	0.49	0.0029	0.25	0.076	0.49	0.89	7575.0	2.1	1.0
theta[1,1497]	-0.84	0.0049	0.41	-1.5	-0.82	-0.21	7117.0	2.0	1.0
theta[1,1498]	-0.56	0.0043	0.37	-1.2	-0.55	-0.0028	7327.0	2.0	1.0
theta[1,1499]	-0.55	0.0041	0.37	-1.2	-0.54	0.018	7929.0	2.2	1.0
theta[1,1500]	-0.22	0.0037	0.31	-0.76	-0.21	0.26	7141.0	2.0	1.0
theta[1,1501]	1.9	0.0025	0.21	1.5	1.9	2.2	7392.0	2.0	1.0
theta[1,1502]	1.5	0.0025	0.23	1.1	1.5	1.8	8253.0	2.3	1.0
theta[1,1503]	1.4	0.0024	0.22	1.1	1.4	1.8	8370.0	2.3	1.0
theta[1,1504]	0.52	0.0029	0.25	0.1	0.53	0.93	7291.0	2.0	1.0
theta[1,1505]	0.32	0.0031	0.27	-0.13	0.33	0.76	7291.0	2.0	1.0
theta[1,1506]	1.8	0.0027	0.22	1.4	1.8	2.1	6656.0	1.8	1.0
theta[1,1507]	0.075	0.0031	0.29	-0.41	0.085	0.53	8547.0	2.4	1.0
theta[1,1508]	0.063	0.0032	0.29	-0.42	0.077	0.51	8008.0	2.2	1.0
theta[1,1509]	1.0	0.0025	0.23	0.65	1.0	1.4	8313.0	2.3	1.0
theta[1,1510]	0.8	0.0026	0.23	0.42	0.81	1.2	7845.0	2.2	1.0
theta[1,1511]	0.66	0.0027	0.24	0.27	0.66	1.0	7882.0	2.2	1.0
theta[1,1512]	1.4	0.0024	0.22	1.0	1.4	1.7	8730.0	2.4	1.0
theta[1,1513]	-0.14	0.0034	0.32	-0.69	-0.13	0.36	8659.0	2.4	1.0
theta[1,1514]	0.49	0.0026	0.25	0.077	0.5	0.89	9286.0	2.6	1.0
theta[1,1515]	-0.51	0.0039	0.35	-1.1	-0.49	0.031	8244.0	2.3	1.0
theta[1,1516]	1.4	0.0026	0.22	1.0	1.4	1.8	7699.0	2.1	1.0
theta[1,1517]	0.33	0.0028	0.26	-0.093	0.33	0.75	8606.0	2.4	1.0
theta[1,1518]	1.6	0.0023	0.22	1.3	1.6	2.0	8591.0	2.4	1.0
theta[1,1519]	-0.39	0.0039	0.34	-0.97	-0.37	0.14	7760.0	2.1	1.0
theta[1,1520]	-0.32	0.0035	0.34	-0.9	-0.29	0.2	9392.0	2.6	1.0
theta[1,1521]	0.16	0.0032	0.29	-0.31	0.17	0.63	8168.0	2.3	1.0
theta[1,1522]	-1.6	0.0065	0.56	-2.6	-1.6	-0.77	7436.0	2.1	1.0
theta[1,1523]	-0.15	0.0035	0.3	-0.66	-0.13	0.31	7337.0	2.0	1.0
theta[1,1524]	0.1	0.0033	0.28	-0.38	0.11	0.55	7199.0	2.0	1.0
theta[1,1525]	-0.17	0.0037	0.32	-0.71	-0.16	0.33	7142.0	2.0	1.0
theta[1,1526]	0.66	0.0028	0.25	0.25	0.67	1.1	7943.0	2.2	1.0
theta[1,1527]	-0.42	0.0039	0.34	-1.0	-0.4	0.11	7306.0	2.0	1.0
theta[1,1528]	0.074	0.0031	0.28	-0.39	0.083	0.51	8121.0	2.2	1.0
theta[1,1529]	1.2	0.0026	0.22	0.85	1.2	1.6	6995.0	1.9	1.0
theta[1,1530]	0.44	0.0027	0.26	0.001	0.44	0.86	9085.0	2.5	1.0
theta[1,1531]	-1.0	0.005	0.44	-1.8	-1.0	-0.34	7893.0	2.2	1.0
theta[1,1532]	-1.1	0.0053	0.47	-1.9	-1.1	-0.39	7855.0	2.2	1.0
theta[1,1533]	0.89	0.0025	0.23	0.5	0.89	1.3	8424.0	2.3	1.0
theta[1,1534]	0.47	0.003	0.26	0.045	0.47	0.88	7175.0	2.0	1.0
theta[1,1535]	-1.1	0.0048	0.45	-1.9	-1.1	-0.43	8627.0	2.4	1.0
theta[1,1536]	-1.5	0.0058	0.53	-2.4	-1.4	-0.66	8286.0	2.3	1.0
theta[1,1537]	1.6	0.0025	0.23	1.2	1.6	2.0	8398.0	2.3	1.0
theta[1,1538]	-0.095	0.0032	0.3	-0.6	-0.079	0.37	8320.0	2.3	1.0
theta[1,1539]	0.98	0.0024	0.23	0.59	0.98	1.3	9624.0	2.7	1.0
theta[1,1540]	0.66	0.0027	0.24	0.26	0.66	1.1	7893.0	2.2	1.0
theta[1,1541]	-0.58	0.0039	0.36	-1.2	-0.56	-0.038	8158.0	2.3	1.0
theta[1,1542]	1.1	0.0028	0.22	0.78	1.2	1.5	6392.0	1.8	1.0
theta[1,1543]	0.14	0.0031	0.28	-0.33	0.15	0.58	8105.0	2.2	1.0
theta[1,1544]	-1.7	0.0063	0.57	-2.7	-1.6	-0.77	8230.0	2.3	1.0
theta[1,1545]	1.7	0.0025	0.22	1.4	1.7	2.1	7315.0	2.0	1.0
theta[1,1546]	-1.3	0.0059	0.49	-2.2	-1.3	-0.57	7076.0	2.0	1.0
theta[1,1547]	-1.4	0.006	0.53	-2.4	-1.4	-0.6	7865.0	2.2	1.0
theta[1,1548]	0.33	0.0029	0.25	-0.095	0.33	0.74	7615.0	2.1	1.0
theta[1,1549]	1.2	0.0024	0.23	0.82	1.2	1.6	9296.0	2.6	1.0
theta[1,1550]	0.051	0.0033	0.28	-0.43	0.06	0.49	6970.0	1.9	1.0
theta[1,1551]	0.66	0.0026	0.24	0.26	0.67	1.1	8879.0	2.5	1.0
theta[1,1552]	0.29	0.0028	0.26	-0.15	0.3	0.71	8878.0	2.5	1.0
theta[1,1553]	-0.27	0.0034	0.33	-0.83	-0.26	0.25	9184.0	2.5	1.0
theta[1,1554]	-0.96	0.0047	0.43	-1.7	-0.93	-0.3	8384.0	2.3	1.0
theta[1,1555]	-0.43	0.0037	0.35	-1.0	-0.41	0.097	8508.0	2.4	1.0
theta[1,1556]	-1.3	0.0056	0.5	-2.2	-1.3	-0.55	8112.0	2.2	1.0
theta[1,1557]	-0.42	0.004	0.36	-1.1	-0.41	0.13	7898.0	2.2	1.0
theta[1,1558]	0.011	0.0032	0.29	-0.49	0.023	0.47	8250.0	2.3	1.0
theta[1,1559]	0.99	0.0025	0.23	0.61	0.99	1.4	8361.0	2.3	1.0
theta[1,1560]	-0.054	0.0034	0.28	-0.54	-0.04	0.39	6940.0	1.9	1.0
theta[1,1561]	0.62	0.0026	0.24	0.21	0.62	1.0	8332.0	2.3	1.0
theta[1,1562]	0.95	0.0025	0.24	0.56	0.94	1.3	8875.0	2.5	1.0
theta[1,1563]	0.9	0.0028	0.24	0.51	0.9	1.3	7298.0	2.0	1.0
theta[1,1564]	0.16	0.0029	0.26	-0.28	0.18	0.58	8137.0	2.3	1.0
theta[1,1565]	0.94	0.0028	0.23	0.55	0.94	1.3	7130.0	2.0	1.0
theta[1,1566]	1.2	0.0026	0.23	0.79	1.2	1.5	7935.0	2.2	1.0
theta[1,1567]	-0.43	0.0041	0.35	-1.0	-0.41	0.11	7443.0	2.1	1.0
theta[1,1568]	1.5	0.0026	0.22	1.1	1.5	1.9	7240.0	2.0	1.0
theta[1,1569]	-0.28	0.0035	0.31	-0.8	-0.27	0.21	7810.0	2.2	1.0
theta[1,1570]	0.91	0.0026	0.23	0.52	0.91	1.3	8081.0	2.2	1.0
theta[1,1571]	0.58	0.0026	0.24	0.17	0.58	0.98	8746.0	2.4	1.0
theta[1,1572]	0.73	0.0026	0.24	0.33	0.74	1.1	8499.0	2.4	1.0
theta[1,1573]	0.062	0.003	0.28	-0.41	0.071	0.49	8229.0	2.3	1.0
theta[1,1574]	0.9	0.0025	0.23	0.52	0.9	1.3	8041.0	2.2	1.0
theta[1,1575]	-1.0	0.0052	0.44	-1.8	-0.99	-0.34	7196.0	2.0	1.0
theta[1,1576]	-0.17	0.0033	0.31	-0.68	-0.15	0.31	9020.0	2.5	1.0
theta[1,1577]	2.0	0.0025	0.21	1.6	2.0	2.3	7302.0	2.0	1.0
theta[1,1578]	-1.3	0.0054	0.48	-2.1	-1.2	-0.55	7877.0	2.2	1.0
theta[1,1579]	1.1	0.0025	0.22	0.71	1.1	1.4	7864.0	2.2	1.0
theta[1,1580]	-0.15	0.0033	0.3	-0.67	-0.14	0.31	8135.0	2.3	1.0
theta[1,1581]	1.7	0.0026	0.22	1.3	1.7	2.0	7110.0	2.0	1.0
theta[1,1582]	0.36	0.0027	0.26	-0.076	0.36	0.77	8949.0	2.5	1.0
theta[1,1583]	-1.9	0.0069	0.62	-3.0	-1.9	-0.96	7899.0	2.2	1.0
theta[1,1584]	0.28	0.0026	0.25	-0.14	0.29	0.68	9434.0	2.6	1.0
theta[1,1585]	0.39	0.0031	0.26	-0.049	0.4	0.83	7054.0	2.0	1.0
theta[1,1586]	-0.28	0.0035	0.32	-0.83	-0.26	0.22	8238.0	2.3	1.0
theta[1,1587]	0.43	0.0029	0.26	0.0039	0.43	0.84	7901.0	2.2	1.0
theta[1,1588]	0.96	0.0026	0.24	0.57	0.96	1.3	8268.0	2.3	1.0
theta[1,1589]	0.75	0.0027	0.24	0.36	0.75	1.1	8025.0	2.2	1.0
theta[1,1590]	0.52	0.0026	0.25	0.1	0.52	0.92	8833.0	2.4	1.0
theta[1,1591]	0.32	0.0027	0.26	-0.12	0.33	0.74	9125.0	2.5	1.0
theta[1,1592]	0.19	0.0028	0.27	-0.27	0.2	0.62	9291.0	2.6	1.0
theta[1,1593]	-0.63	0.0047	0.38	-1.3	-0.6	-0.057	6417.0	1.8	1.0
theta[1,1594]	-0.13	0.0032	0.3	-0.64	-0.12	0.35	8975.0	2.5	1.0
theta[1,1595]	-0.57	0.0042	0.37	-1.2	-0.55	-0.0026	7583.0	2.1	1.0
theta[1,1596]	-0.54	0.0045	0.36	-1.2	-0.51	0.015	6628.0	1.8	1.0
theta[1,1597]	0.44	0.0027	0.25	0.032	0.44	0.85	8370.0	2.3	1.0
