	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
lambda[13,1]	0.78	0.00064	0.043	0.7	0.78	0.84	4511.0	2.1	1.0
lambda[14,1]	0.8	0.0007	0.049	0.71	0.8	0.87	4960.0	2.3	1.0
lambda[15,1]	0.68	0.00049	0.033	0.62	0.68	0.73	4500.0	2.1	1.0
lambda[16,1]	0.81	0.0008	0.05	0.72	0.81	0.88	3998.0	1.8	1.0
lambda[17,1]	0.74	0.00093	0.066	0.62	0.74	0.83	4934.0	2.3	1.0
lambda[18,1]	0.72	0.0013	0.082	0.57	0.74	0.84	3934.0	1.8	1.0
lambda[19,1]	0.59	0.00066	0.046	0.51	0.59	0.66	4930.0	2.3	1.0
lambda[20,1]	0.54	0.001	0.069	0.42	0.55	0.65	4586.0	2.1	1.0
lambda[21,1]	0.71	0.00052	0.034	0.65	0.71	0.76	4402.0	2.0	1.0
lambda[22,1]	0.73	0.00068	0.046	0.65	0.73	0.8	4538.0	2.1	1.0
lambda[23,1]	0.73	0.00076	0.052	0.65	0.74	0.81	4666.0	2.1	1.0
lambda[24,1]	0.69	0.00057	0.038	0.63	0.69	0.75	4470.0	2.0	1.0
lambda[25,1]	0.73	0.0008	0.054	0.63	0.74	0.81	4588.0	2.1	1.0
lambda[26,1]	0.6	0.00045	0.031	0.55	0.6	0.65	4850.0	2.2	1.0
lambda[27,1]	0.56	0.0005	0.034	0.51	0.56	0.62	4550.0	2.1	1.0
lambda[28,1]	0.5	0.00045	0.034	0.45	0.5	0.56	5879.0	2.7	1.0
lambda[29,1]	0.42	0.00046	0.036	0.36	0.42	0.47	6139.0	2.8	1.0
lambda[30,1]	0.52	0.00055	0.039	0.45	0.52	0.58	5055.0	2.3	1.0
lambda[31,1]	0.63	0.00074	0.049	0.54	0.63	0.71	4478.0	2.0	1.0
lambda[32,1]	0.56	0.00065	0.045	0.48	0.56	0.63	4776.0	2.2	1.0
lambda[33,1]	0.48	0.00047	0.036	0.42	0.48	0.53	5938.0	2.7	1.0
lambda[34,1]	0.48	0.00067	0.05	0.39	0.48	0.56	5532.0	2.5	1.0
lambda[35,1]	0.57	0.001	0.068	0.45	0.58	0.68	4294.0	2.0	1.0
lambda[36,1]	0.52	0.0008	0.054	0.42	0.52	0.6	4627.0	2.1	1.0
lambda[37,1]	0.5	0.00081	0.055	0.41	0.5	0.58	4604.0	2.1	1.0
lambda[38,1]	0.67	0.00047	0.032	0.61	0.67	0.72	4648.0	2.1	1.0
lambda[39,1]	0.59	0.00041	0.032	0.53	0.59	0.64	5946.0	2.7	1.0
lambda[40,1]	0.69	0.0004	0.028	0.64	0.69	0.73	4980.0	2.3	1.0
lambda[41,1]	0.73	0.0004	0.027	0.69	0.73	0.78	4512.0	2.1	1.0
lambda[42,1]	0.28	0.0023	0.12	0.074	0.29	0.47	2640.0	1.2	1.0
lambda[43,1]	0.4	0.0012	0.078	0.26	0.4	0.52	4445.0	2.0	1.0
lambda[44,1]	0.64	0.00097	0.063	0.53	0.64	0.74	4263.0	1.9	1.0
lambda[45,1]	0.59	0.0012	0.075	0.45	0.59	0.7	3687.0	1.7	1.0
lambda[46,1]	0.79	0.00052	0.035	0.73	0.8	0.85	4566.0	2.1	1.0
lambda[47,1]	0.79	0.00056	0.04	0.72	0.79	0.85	4964.0	2.3	1.0
lambda[48,1]	0.53	0.00043	0.034	0.47	0.53	0.58	6295.0	2.9	1.0
lambda[49,1]	0.56	0.00046	0.033	0.51	0.56	0.62	5195.0	2.4	1.0
lambda[50,1]	0.5	0.00049	0.035	0.44	0.5	0.56	5272.0	2.4	1.0
lambda[51,1]	0.51	0.00072	0.052	0.42	0.51	0.59	5337.0	2.4	1.0
lambda[52,1]	0.61	0.00058	0.043	0.54	0.62	0.68	5503.0	2.5	1.0
tau[1]	-0.8	0.0021	0.065	-0.9	-0.8	-0.69	952.0	0.44	1.0
tau[2]	-0.33	0.0021	0.063	-0.44	-0.33	-0.23	861.0	0.39	1.0
tau[3]	-0.84	0.0022	0.068	-0.94	-0.84	-0.73	911.0	0.42	1.0
tau[4]	-1.8	0.0021	0.082	-1.9	-1.8	-1.6	1466.0	0.67	1.0
tau[5]	-3.1	0.0026	0.14	-3.4	-3.1	-2.9	2991.0	1.4	1.0
tau[6]	-0.79	0.0021	0.069	-0.9	-0.79	-0.68	1091.0	0.5	1.0
tau[7]	-1.7	0.0022	0.078	-1.8	-1.7	-1.5	1213.0	0.56	1.0
tau[8]	-3.0	0.0027	0.13	-3.3	-3.0	-2.8	2429.0	1.1	1.0
tau[9]	0.62	0.0013	0.066	0.52	0.62	0.73	2413.0	1.1	1.0
tau[10]	-1.2	0.0013	0.071	-1.3	-1.2	-1.1	2856.0	1.3	1.0
tau[11]	-1.1	0.0017	0.073	-1.2	-1.1	-0.99	1901.0	0.87	1.0
tau[12]	-2.9	0.0027	0.12	-3.1	-2.9	-2.7	2118.0	0.97	1.0
tau[13]	-3.2	0.0029	0.15	-3.4	-3.2	-2.9	2639.0	1.2	1.0
tau[14]	-3.6	0.0034	0.19	-3.9	-3.6	-3.3	2935.0	1.3	1.0
tau[15]	-1.0	0.0018	0.076	-1.2	-1.0	-0.91	1827.0	0.84	1.0
tau[16]	-3.4	0.0038	0.19	-3.7	-3.4	-3.1	2422.0	1.1	1.0
tau[17]	-3.6	0.0035	0.21	-3.9	-3.6	-3.3	3438.0	1.6	1.0
tau[18]	-4.0	0.0048	0.28	-4.5	-4.0	-3.6	3394.0	1.6	1.0
tau[19]	-2.1	0.0019	0.094	-2.3	-2.1	-1.9	2504.0	1.1	1.0
tau[20]	-3.1	0.0024	0.15	-3.4	-3.1	-2.9	3962.0	1.8	1.0
tau[21]	-1.9	0.0019	0.085	-2.1	-1.9	-1.8	1897.0	0.87	1.0
tau[22]	-2.8	0.0028	0.12	-3.0	-2.8	-2.6	1969.0	0.9	1.0
tau[23]	-3.3	0.0027	0.16	-3.5	-3.3	-3.0	3300.0	1.5	1.0
tau[24]	-2.2	0.0023	0.094	-2.3	-2.2	-2.0	1759.0	0.8	1.0
tau[25]	-3.3	0.0032	0.16	-3.6	-3.3	-3.1	2421.0	1.1	1.0
tau[26]	0.45	0.0016	0.065	0.34	0.44	0.55	1731.0	0.79	1.0
tau[27]	0.7	0.0016	0.067	0.59	0.7	0.81	1809.0	0.83	1.0
tau[28]	-0.028	0.0013	0.063	-0.13	-0.027	0.077	2396.0	1.1	1.0
tau[29]	-0.092	0.0013	0.064	-0.2	-0.093	0.015	2594.0	1.2	1.0
tau[30]	-1.3	0.0014	0.074	-1.4	-1.3	-1.1	2757.0	1.3	1.0
tau[31]	-2.6	0.0021	0.11	-2.8	-2.6	-2.4	2639.0	1.2	1.0
tau[32]	-2.0	0.0018	0.092	-2.2	-2.0	-1.9	2717.0	1.2	1.0
tau[33]	-0.7	0.0013	0.066	-0.81	-0.7	-0.6	2575.0	1.2	1.0
tau[34]	-2.0	0.0016	0.093	-2.2	-2.0	-1.8	3265.0	1.5	1.0
tau[35]	-3.2	0.0025	0.15	-3.4	-3.2	-2.9	3729.0	1.7	1.0
tau[36]	-2.4	0.002	0.1	-2.5	-2.4	-2.2	2837.0	1.3	1.0
tau[37]	-2.2	0.0018	0.1	-2.4	-2.2	-2.0	3177.0	1.5	1.0
tau[38]	-1.3	0.0019	0.073	-1.4	-1.3	-1.1	1404.0	0.64	1.0
tau[39]	-0.8	0.0016	0.068	-0.91	-0.8	-0.69	1768.0	0.81	1.0
tau[40]	-0.21	0.0017	0.064	-0.32	-0.21	-0.1	1356.0	0.62	1.0
tau[41]	-1.1	0.0021	0.071	-1.2	-1.1	-1.0	1125.0	0.51	1.0
tau[42]	-3.7	0.0027	0.21	-4.1	-3.7	-3.4	5783.0	2.6	1.0
tau[43]	-3.0	0.0025	0.15	-3.2	-3.0	-2.8	3563.0	1.6	1.0
tau[44]	-3.2	0.0027	0.16	-3.5	-3.2	-3.0	3291.0	1.5	1.0
tau[45]	-3.5	0.003	0.18	-3.8	-3.5	-3.2	3476.0	1.6	1.0
tau[46]	-2.6	0.0027	0.1	-2.8	-2.6	-2.4	1538.0	0.7	1.0
tau[47]	-2.9	0.0026	0.13	-3.2	-2.9	-2.7	2447.0	1.1	1.0
tau[48]	-0.64	0.0014	0.067	-0.75	-0.64	-0.53	2175.0	0.99	1.0
tau[49]	-0.49	0.0016	0.064	-0.59	-0.49	-0.38	1710.0	0.78	1.0
tau[50]	-0.81	0.0014	0.067	-0.93	-0.81	-0.7	2217.0	1.0	1.0
tau[51]	-2.2	0.0018	0.099	-2.4	-2.2	-2.0	2945.0	1.3	1.0
tau[52]	-2.1	0.0019	0.091	-2.2	-2.1	-1.9	2270.0	1.0	1.0
