	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[288,1]	-1.7	0.0098	0.64	-2.8	-1.7	-0.76	4278.0	0.84	1.0
theta[289,1]	1.0	0.0043	0.29	0.55	1.0	1.5	4553.0	0.89	1.0
theta[290,1]	1.3	0.0042	0.29	0.83	1.3	1.8	4859.0	0.95	1.0
theta[291,1]	-0.28	0.0056	0.34	-0.87	-0.26	0.26	3721.0	0.73	1.0
theta[292,1]	-0.76	0.0065	0.41	-1.5	-0.74	-0.12	4016.0	0.79	1.0
theta[293,1]	-0.97	0.0079	0.46	-1.8	-0.95	-0.28	3330.0	0.65	1.0
theta[294,1]	0.12	0.0046	0.29	-0.36	0.12	0.59	4049.0	0.79	1.0
theta[295,1]	3.0	0.0062	0.39	2.4	3.0	3.6	3925.0	0.77	1.0
theta[296,1]	0.71	0.0046	0.28	0.25	0.7	1.2	3779.0	0.74	1.0
theta[297,1]	-1.5	0.0091	0.56	-2.5	-1.4	-0.62	3824.0	0.75	1.0
theta[298,1]	0.39	0.0047	0.29	-0.096	0.39	0.86	3808.0	0.74	1.0
theta[299,1]	0.39	0.0041	0.28	-0.071	0.39	0.84	4635.0	0.91	1.0
theta[300,1]	-0.43	0.0063	0.36	-1.0	-0.41	0.13	3355.0	0.66	1.0
theta[301,1]	-0.91	0.0075	0.47	-1.7	-0.88	-0.21	3832.0	0.75	1.0
theta[302,1]	1.5	0.0047	0.3	1.0	1.5	2.0	4059.0	0.79	1.0
theta[303,1]	-0.42	0.006	0.38	-1.1	-0.39	0.18	3999.0	0.78	1.0
theta[304,1]	-1.4	0.009	0.58	-2.4	-1.3	-0.49	4059.0	0.79	1.0
theta[305,1]	-0.98	0.0074	0.45	-1.8	-0.95	-0.3	3621.0	0.71	1.0
theta[306,1]	-1.4	0.0086	0.54	-2.3	-1.3	-0.56	3834.0	0.75	1.0
theta[307,1]	-1.4	0.0094	0.57	-2.4	-1.4	-0.55	3653.0	0.71	1.0
theta[308,1]	-0.19	0.0053	0.33	-0.77	-0.18	0.32	3899.0	0.76	1.0
theta[309,1]	-1.2	0.0076	0.5	-2.1	-1.2	-0.44	4222.0	0.83	1.0
theta[310,1]	1.2	0.0043	0.29	0.73	1.2	1.7	4579.0	0.9	1.0
theta[311,1]	-0.46	0.0057	0.37	-1.1	-0.45	0.11	4171.0	0.82	1.0
theta[312,1]	-1.6	0.0091	0.59	-2.6	-1.5	-0.66	4180.0	0.82	1.0
theta[313,1]	1.6	0.0047	0.31	1.1	1.5	2.1	4330.0	0.85	1.0
theta[314,1]	-0.75	0.0067	0.42	-1.5	-0.72	-0.09	3974.0	0.78	1.0
theta[315,1]	-0.99	0.0067	0.47	-1.8	-0.97	-0.28	4897.0	0.96	1.0
theta[316,1]	-0.6	0.006	0.38	-1.3	-0.58	-0.0067	4032.0	0.79	1.0
theta[317,1]	-1.8	0.0094	0.63	-2.9	-1.7	-0.78	4438.0	0.87	1.0
theta[318,1]	-1.1	0.0076	0.49	-2.0	-1.1	-0.36	4215.0	0.82	1.0
theta[319,1]	0.47	0.0044	0.28	0.013	0.48	0.94	4175.0	0.82	1.0
theta[320,1]	-1.2	0.0085	0.51	-2.1	-1.2	-0.44	3645.0	0.71	1.0
theta[321,1]	-1.2	0.0079	0.49	-2.0	-1.1	-0.4	3832.0	0.75	1.0
theta[322,1]	-0.025	0.0049	0.31	-0.54	-0.022	0.47	3887.0	0.76	1.0
theta[323,1]	-0.58	0.0066	0.4	-1.3	-0.56	0.036	3668.0	0.72	1.0
theta[324,1]	-1.1	0.0079	0.5	-1.9	-1.0	-0.31	4056.0	0.79	1.0
theta[325,1]	0.64	0.0046	0.29	0.15	0.64	1.1	4008.0	0.78	1.0
theta[326,1]	1.7	0.0049	0.31	1.2	1.7	2.2	3936.0	0.77	1.0
theta[327,1]	0.29	0.0049	0.29	-0.2	0.29	0.77	3580.0	0.7	1.0
theta[328,1]	0.68	0.0041	0.27	0.24	0.67	1.1	4569.0	0.89	1.0
theta[329,1]	0.97	0.0043	0.28	0.51	0.96	1.4	4363.0	0.85	1.0
theta[330,1]	-0.42	0.0072	0.44	-1.2	-0.4	0.29	3783.0	0.74	1.0
theta[331,1]	-0.4	0.0064	0.37	-1.0	-0.37	0.16	3297.0	0.64	1.0
theta[332,1]	1.2	0.0049	0.3	0.73	1.2	1.7	3818.0	0.75	1.0
theta[333,1]	-1.7	0.011	0.63	-2.9	-1.7	-0.76	3514.0	0.69	1.0
theta[334,1]	0.94	0.0048	0.3	0.44	0.94	1.4	3843.0	0.75	1.0
theta[335,1]	-0.25	0.0052	0.34	-0.85	-0.23	0.27	4248.0	0.83	1.0
theta[336,1]	-0.22	0.0051	0.33	-0.78	-0.21	0.3	4219.0	0.83	1.0
theta[337,1]	-1.8	0.0095	0.64	-2.9	-1.7	-0.77	4451.0	0.87	1.0
theta[338,1]	-0.99	0.0076	0.46	-1.8	-0.97	-0.29	3653.0	0.71	1.0
theta[339,1]	-1.8	0.01	0.65	-2.9	-1.7	-0.78	4221.0	0.83	1.0
theta[340,1]	-0.31	0.0054	0.35	-0.89	-0.29	0.25	4185.0	0.82	1.0
theta[341,1]	0.48	0.0048	0.29	-0.0021	0.48	0.95	3700.0	0.72	1.0
theta[342,1]	0.54	0.0043	0.27	0.093	0.55	0.98	4063.0	0.79	1.0
theta[343,1]	1.1	0.0048	0.29	0.66	1.1	1.6	3677.0	0.72	1.0
theta[344,1]	-1.5	0.0093	0.56	-2.5	-1.4	-0.6	3606.0	0.71	1.0
theta[345,1]	-0.3	0.006	0.36	-0.91	-0.29	0.26	3610.0	0.71	1.0
theta[346,1]	-0.23	0.005	0.33	-0.79	-0.22	0.28	4233.0	0.83	1.0
theta[347,1]	-1.3	0.0085	0.56	-2.3	-1.3	-0.49	4313.0	0.84	1.0
theta[348,1]	-0.85	0.0065	0.41	-1.6	-0.83	-0.21	3993.0	0.78	1.0
theta[349,1]	-0.76	0.0068	0.43	-1.5	-0.74	-0.11	3972.0	0.78	1.0
theta[350,1]	-0.35	0.0057	0.36	-0.98	-0.34	0.21	4020.0	0.79	1.0
theta[351,1]	-0.31	0.0058	0.35	-0.89	-0.29	0.24	3571.0	0.7	1.0
theta[352,1]	-0.73	0.0071	0.41	-1.5	-0.7	-0.096	3448.0	0.67	1.0
theta[353,1]	-1.4	0.011	0.58	-2.4	-1.3	-0.49	3037.0	0.59	1.0
theta[354,1]	-0.98	0.0071	0.46	-1.8	-0.94	-0.28	4203.0	0.82	1.0
theta[355,1]	0.46	0.0046	0.28	0.013	0.46	0.91	3691.0	0.72	1.0
theta[356,1]	-0.36	0.0054	0.36	-0.97	-0.35	0.21	4384.0	0.86	1.0
theta[357,1]	-0.95	0.0071	0.45	-1.7	-0.92	-0.27	4103.0	0.8	1.0
theta[358,1]	-1.8	0.011	0.66	-2.9	-1.7	-0.78	3728.0	0.73	1.0
theta[359,1]	-0.39	0.0057	0.36	-1.0	-0.37	0.18	4038.0	0.79	1.0
theta[360,1]	-1.3	0.0086	0.55	-2.3	-1.3	-0.48	4038.0	0.79	1.0
theta[361,1]	-0.37	0.0054	0.35	-0.97	-0.35	0.17	4190.0	0.82	1.0
theta[362,1]	0.38	0.005	0.28	-0.084	0.38	0.83	3218.0	0.63	1.0
theta[363,1]	0.48	0.005	0.29	0.0093	0.48	0.94	3393.0	0.66	1.0
theta[364,1]	-1.5	0.0094	0.57	-2.5	-1.5	-0.63	3643.0	0.71	1.0
theta[365,1]	-1.2	0.0074	0.5	-2.1	-1.2	-0.47	4617.0	0.9	1.0
theta[366,1]	-0.091	0.0051	0.32	-0.64	-0.082	0.43	3969.0	0.78	1.0
theta[367,1]	-0.19	0.0051	0.34	-0.75	-0.17	0.33	4300.0	0.84	1.0
theta[368,1]	0.84	0.0047	0.3	0.35	0.83	1.3	3935.0	0.77	1.0
theta[369,1]	0.018	0.0045	0.3	-0.49	0.023	0.5	4405.0	0.86	1.0
theta[370,1]	-1.7	0.0094	0.61	-2.8	-1.7	-0.78	4237.0	0.83	1.0
theta[371,1]	-1.8	0.0096	0.62	-2.9	-1.7	-0.81	4232.0	0.83	1.0
theta[372,1]	-1.8	0.0089	0.65	-2.9	-1.7	-0.78	5401.0	1.1	1.0
theta[373,1]	-1.7	0.0094	0.63	-2.8	-1.7	-0.77	4523.0	0.88	1.0
theta[374,1]	0.093	0.0048	0.3	-0.41	0.1	0.56	3768.0	0.74	1.0
theta[375,1]	-0.53	0.006	0.39	-1.2	-0.51	0.062	4172.0	0.82	1.0
theta[376,1]	-1.0	0.0078	0.48	-1.9	-0.99	-0.29	3772.0	0.74	1.0
theta[377,1]	-1.1	0.0081	0.48	-2.0	-1.1	-0.38	3530.0	0.69	1.0
theta[378,1]	-0.42	0.0066	0.35	-1.0	-0.41	0.15	2869.0	0.56	1.0
theta[379,1]	-0.88	0.0078	0.44	-1.6	-0.84	-0.21	3214.0	0.63	1.0
theta[380,1]	-0.053	0.0053	0.34	-0.64	-0.038	0.49	4053.0	0.79	1.0
theta[381,1]	-0.44	0.0056	0.36	-1.1	-0.43	0.11	4237.0	0.83	1.0
theta[382,1]	-1.1	0.0078	0.47	-1.9	-1.1	-0.36	3724.0	0.73	1.0
theta[383,1]	-0.99	0.0077	0.47	-1.8	-0.96	-0.28	3696.0	0.72	1.0
theta[384,1]	-1.5	0.0099	0.58	-2.5	-1.5	-0.67	3381.0	0.66	1.0
theta[385,1]	0.11	0.0049	0.3	-0.39	0.12	0.59	3771.0	0.74	1.0
theta[386,1]	-1.2	0.008	0.51	-2.1	-1.1	-0.44	4015.0	0.79	1.0
theta[387,1]	-1.2	0.0082	0.51	-2.1	-1.2	-0.45	3895.0	0.76	1.0
theta[388,1]	0.18	0.0052	0.31	-0.36	0.2	0.66	3550.0	0.69	1.0
theta[389,1]	0.66	0.0047	0.29	0.17	0.66	1.1	3977.0	0.78	1.0
theta[390,1]	0.9	0.0044	0.31	0.39	0.9	1.4	4924.0	0.96	1.0
theta[391,1]	-1.0	0.0074	0.49	-1.9	-1.0	-0.31	4284.0	0.84	1.0
theta[392,1]	0.22	0.0048	0.3	-0.29	0.22	0.71	3856.0	0.75	1.0
theta[393,1]	-1.8	0.0086	0.61	-2.8	-1.7	-0.82	5053.0	0.99	1.0
theta[394,1]	0.64	0.0043	0.29	0.15	0.63	1.1	4526.0	0.89	1.0
theta[395,1]	-0.58	0.0061	0.38	-1.3	-0.56	0.018	3872.0	0.76	1.0
theta[396,1]	-1.2	0.0081	0.5	-2.1	-1.1	-0.41	3802.0	0.74	1.0
theta[397,1]	-1.2	0.0077	0.51	-2.1	-1.2	-0.45	4284.0	0.84	1.0
theta[398,1]	-1.3	0.0087	0.55	-2.3	-1.3	-0.5	3952.0	0.77	1.0
theta[399,1]	-0.12	0.005	0.33	-0.69	-0.11	0.39	4178.0	0.82	1.0
theta[400,1]	0.45	0.0046	0.29	-0.037	0.45	0.92	3883.0	0.76	1.0
theta[401,1]	0.52	0.0044	0.28	0.064	0.52	0.98	3898.0	0.76	1.0
theta[402,1]	0.26	0.0044	0.28	-0.22	0.26	0.71	4016.0	0.79	1.0
theta[403,1]	-1.5	0.009	0.57	-2.5	-1.4	-0.6	4086.0	0.8	1.0
theta[404,1]	-0.37	0.0058	0.36	-0.99	-0.36	0.18	3917.0	0.77	1.0
theta[405,1]	0.39	0.0047	0.3	-0.11	0.38	0.88	3990.0	0.78	1.0
theta[406,1]	0.1	0.0048	0.31	-0.4	0.1	0.6	4185.0	0.82	1.0
theta[407,1]	0.74	0.0042	0.28	0.29	0.74	1.2	4368.0	0.85	1.0
theta[408,1]	-1.4	0.0075	0.55	-2.3	-1.3	-0.54	5250.0	1.0	1.0
theta[409,1]	-1.7	0.0088	0.62	-2.8	-1.7	-0.81	4867.0	0.95	1.0
theta[410,1]	-1.1	0.0076	0.49	-2.0	-1.1	-0.38	4047.0	0.79	1.0
theta[411,1]	-0.77	0.0069	0.43	-1.5	-0.74	-0.12	3985.0	0.78	1.0
theta[412,1]	-1.5	0.0082	0.57	-2.5	-1.4	-0.62	4911.0	0.96	1.0
theta[413,1]	-0.82	0.0068	0.44	-1.6	-0.8	-0.16	4184.0	0.82	1.0
theta[414,1]	1.5	0.0045	0.3	0.97	1.5	2.0	4458.0	0.87	1.0
theta[415,1]	-1.2	0.008	0.52	-2.1	-1.2	-0.44	4267.0	0.83	1.0
theta[416,1]	-0.62	0.0057	0.36	-1.2	-0.62	-0.052	4068.0	0.8	1.0
theta[417,1]	-1.8	0.009	0.63	-2.9	-1.7	-0.81	4916.0	0.96	1.0
theta[418,1]	0.15	0.005	0.29	-0.35	0.16	0.6	3360.0	0.66	1.0
theta[419,1]	-1.8	0.0098	0.64	-2.9	-1.7	-0.78	4356.0	0.85	1.0
theta[420,1]	-1.1	0.008	0.48	-2.0	-1.1	-0.41	3555.0	0.7	1.0
theta[421,1]	-0.89	0.0075	0.44	-1.7	-0.86	-0.22	3536.0	0.69	1.0
theta[422,1]	0.27	0.0048	0.28	-0.2	0.27	0.71	3511.0	0.69	1.0
theta[423,1]	-1.5	0.0084	0.56	-2.4	-1.4	-0.6	4368.0	0.85	1.0
theta[424,1]	-0.29	0.005	0.32	-0.84	-0.28	0.23	4163.0	0.81	1.0
theta[425,1]	0.3	0.005	0.3	-0.2	0.31	0.77	3540.0	0.69	1.0
theta[426,1]	-1.4	0.0097	0.54	-2.3	-1.3	-0.54	3119.0	0.61	1.0
theta[427,1]	-0.18	0.0048	0.31	-0.72	-0.17	0.32	4196.0	0.82	1.0
theta[428,1]	-0.33	0.0054	0.34	-0.9	-0.32	0.21	3872.0	0.76	1.0
theta[429,1]	0.73	0.0046	0.28	0.27	0.73	1.2	3781.0	0.74	1.0
theta[430,1]	-1.8	0.0094	0.64	-2.9	-1.7	-0.79	4572.0	0.89	1.0
theta[431,1]	-0.85	0.0069	0.44	-1.6	-0.82	-0.18	4102.0	0.8	1.0
theta[432,1]	-1.4	0.0097	0.56	-2.3	-1.3	-0.54	3324.0	0.65	1.0
theta[433,1]	-1.8	0.0098	0.64	-2.9	-1.7	-0.78	4290.0	0.84	1.0
theta[434,1]	1.1	0.0049	0.29	0.66	1.1	1.6	3562.0	0.7	1.0
theta[435,1]	0.32	0.0043	0.29	-0.16	0.33	0.8	4606.0	0.9	1.0
theta[436,1]	-0.69	0.0067	0.41	-1.4	-0.66	-0.049	3792.0	0.74	1.0
theta[437,1]	-0.63	0.0063	0.39	-1.3	-0.61	-0.043	3798.0	0.74	1.0
theta[438,1]	0.52	0.0047	0.29	0.036	0.52	0.98	3783.0	0.74	1.0
theta[439,1]	-1.5	0.0086	0.57	-2.4	-1.4	-0.61	4410.0	0.86	1.0
theta[440,1]	-1.8	0.0094	0.63	-2.9	-1.7	-0.8	4561.0	0.89	1.0
theta[441,1]	-0.76	0.0067	0.41	-1.5	-0.74	-0.12	3813.0	0.75	1.0
theta[442,1]	1.2	0.0046	0.3	0.75	1.2	1.7	4408.0	0.86	1.0
theta[443,1]	-0.43	0.0055	0.36	-1.0	-0.42	0.12	4281.0	0.84	1.0
theta[444,1]	-0.65	0.0065	0.42	-1.4	-0.63	-0.015	4070.0	0.8	1.0
theta[445,1]	-0.0022	0.0044	0.31	-0.52	0.006	0.48	4775.0	0.93	1.0
theta[446,1]	-0.016	0.0048	0.3	-0.52	-0.015	0.46	3950.0	0.77	1.0
theta[447,1]	0.091	0.0053	0.3	-0.4	0.098	0.57	3125.0	0.61	1.0
theta[448,1]	-1.3	0.0078	0.53	-2.2	-1.3	-0.5	4532.0	0.89	1.0
theta[449,1]	-0.92	0.0073	0.46	-1.7	-0.88	-0.23	4051.0	0.79	1.0
theta[450,1]	-0.78	0.0069	0.46	-1.6	-0.76	-0.086	4318.0	0.84	1.0
theta[451,1]	-1.5	0.0087	0.56	-2.4	-1.4	-0.62	4186.0	0.82	1.0
theta[452,1]	0.8	0.0053	0.29	0.32	0.8	1.3	3120.0	0.61	1.0
theta[453,1]	-1.4	0.0081	0.53	-2.3	-1.3	-0.53	4287.0	0.84	1.0
theta[454,1]	0.47	0.0047	0.29	-0.0081	0.46	0.97	3856.0	0.75	1.0
theta[455,1]	0.46	0.0049	0.28	-0.014	0.46	0.92	3328.0	0.65	1.0
theta[456,1]	-1.5	0.0083	0.57	-2.4	-1.4	-0.61	4704.0	0.92	1.0
theta[457,1]	-1.2	0.0083	0.5	-2.0	-1.1	-0.37	3636.0	0.71	1.0
theta[458,1]	-0.43	0.0063	0.36	-1.0	-0.4	0.13	3363.0	0.66	1.0
theta[459,1]	-1.4	0.0085	0.56	-2.4	-1.3	-0.53	4367.0	0.85	1.0
theta[460,1]	-1.2	0.0079	0.49	-2.1	-1.2	-0.45	3951.0	0.77	1.0
theta[461,1]	-0.75	0.0062	0.4	-1.4	-0.74	-0.12	4236.0	0.83	1.0
theta[462,1]	-0.11	0.0053	0.32	-0.64	-0.1	0.39	3566.0	0.7	1.0
theta[463,1]	-0.43	0.0059	0.37	-1.1	-0.42	0.14	3954.0	0.77	1.0
theta[464,1]	0.33	0.0044	0.28	-0.13	0.34	0.78	4094.0	0.8	1.0
theta[465,1]	-1.7	0.0087	0.62	-2.8	-1.7	-0.79	5053.0	0.99	1.0
theta[466,1]	0.36	0.0049	0.29	-0.12	0.36	0.83	3585.0	0.7	1.0
theta[467,1]	-1.5	0.0095	0.57	-2.5	-1.5	-0.64	3537.0	0.69	1.0
theta[468,1]	0.72	0.0045	0.28	0.28	0.72	1.2	3768.0	0.74	1.0
theta[469,1]	-1.7	0.0097	0.64	-2.8	-1.7	-0.77	4318.0	0.84	1.0
theta[470,1]	-1.7	0.0091	0.61	-2.8	-1.7	-0.83	4490.0	0.88	1.0
theta[471,1]	-0.6	0.0063	0.4	-1.3	-0.58	0.01	3961.0	0.77	1.0
theta[472,1]	-1.8	0.0088	0.63	-2.9	-1.7	-0.8	5119.0	1.0	1.0
theta[473,1]	-0.82	0.0065	0.42	-1.5	-0.79	-0.16	4194.0	0.82	1.0
theta[474,1]	0.19	0.0052	0.32	-0.35	0.2	0.71	3771.0	0.74	1.0
theta[475,1]	-0.79	0.007	0.43	-1.6	-0.76	-0.14	3673.0	0.72	1.0
theta[476,1]	-0.2	0.0052	0.33	-0.74	-0.2	0.31	3957.0	0.77	1.0
theta[477,1]	-1.3	0.0079	0.51	-2.1	-1.2	-0.49	4117.0	0.81	1.0
theta[478,1]	-1.1	0.0083	0.5	-2.0	-1.1	-0.36	3562.0	0.7	1.0
theta[479,1]	0.77	0.0046	0.29	0.29	0.77	1.3	3896.0	0.76	1.0
theta[480,1]	-0.64	0.0067	0.41	-1.4	-0.62	-0.013	3680.0	0.72	1.0
theta[481,1]	-0.5	0.0061	0.36	-1.1	-0.48	0.064	3407.0	0.67	1.0
theta[482,1]	-0.79	0.007	0.43	-1.5	-0.77	-0.13	3813.0	0.75	1.0
theta[483,1]	-0.89	0.0069	0.46	-1.7	-0.87	-0.19	4383.0	0.86	1.0
theta[484,1]	-1.1	0.0081	0.5	-2.0	-1.0	-0.32	3839.0	0.75	1.0
theta[485,1]	-0.25	0.0051	0.34	-0.82	-0.24	0.27	4366.0	0.85	1.0
theta[486,1]	-1.4	0.0086	0.55	-2.4	-1.3	-0.55	4068.0	0.8	1.0
theta[487,1]	-0.35	0.0061	0.36	-0.96	-0.34	0.2	3430.0	0.67	1.0
theta[488,1]	-1.5	0.0087	0.56	-2.5	-1.4	-0.6	4174.0	0.82	1.0
theta[489,1]	-0.058	0.005	0.32	-0.6	-0.048	0.46	3986.0	0.78	1.0
theta[490,1]	0.15	0.0047	0.3	-0.35	0.14	0.62	4160.0	0.81	1.0
theta[491,1]	1.2	0.0048	0.29	0.72	1.2	1.7	3689.0	0.72	1.0
theta[492,1]	-0.049	0.005	0.31	-0.57	-0.045	0.44	3842.0	0.75	1.0
theta[493,1]	-0.99	0.0075	0.45	-1.8	-0.96	-0.3	3608.0	0.71	1.0
theta[494,1]	-1.4	0.0091	0.54	-2.3	-1.3	-0.55	3590.0	0.7	1.0
theta[495,1]	-0.91	0.0066	0.45	-1.7	-0.88	-0.24	4584.0	0.9	1.0
theta[496,1]	-1.0	0.0078	0.48	-1.9	-1.0	-0.32	3771.0	0.74	1.0
theta[497,1]	-0.49	0.0054	0.36	-1.1	-0.48	0.075	4343.0	0.85	1.0
theta[498,1]	-1.1	0.0075	0.51	-2.0	-1.1	-0.35	4542.0	0.89	1.0
theta[499,1]	0.2	0.0047	0.29	-0.28	0.2	0.66	3784.0	0.74	1.0
theta[500,1]	1.5	0.0044	0.29	1.0	1.5	2.0	4303.0	0.84	1.0
theta[501,1]	0.29	0.0047	0.3	-0.21	0.3	0.77	4011.0	0.78	1.0
theta[502,1]	-1.3	0.0096	0.55	-2.3	-1.2	-0.46	3260.0	0.64	1.0
theta[503,1]	-0.58	0.006	0.39	-1.3	-0.56	0.021	4297.0	0.84	1.0
theta[504,1]	0.53	0.0041	0.28	0.082	0.53	0.98	4615.0	0.9	1.0
theta[505,1]	-1.4	0.0081	0.55	-2.4	-1.4	-0.58	4743.0	0.93	1.0
theta[506,1]	-0.76	0.0069	0.43	-1.5	-0.73	-0.097	3979.0	0.78	1.0
theta[507,1]	-0.78	0.0067	0.42	-1.5	-0.76	-0.12	3923.0	0.77	1.0
theta[508,1]	-0.78	0.0063	0.42	-1.5	-0.75	-0.14	4502.0	0.88	1.0
theta[509,1]	0.87	0.0049	0.31	0.36	0.86	1.4	3921.0	0.77	1.0
theta[510,1]	-1.2	0.0077	0.5	-2.1	-1.2	-0.46	4183.0	0.82	1.0
theta[511,1]	-0.93	0.0069	0.46	-1.7	-0.91	-0.22	4409.0	0.86	1.0
theta[512,1]	-0.56	0.0056	0.37	-1.2	-0.54	0.015	4324.0	0.85	1.0
theta[513,1]	-0.47	0.0059	0.35	-1.1	-0.45	0.069	3449.0	0.67	1.0
theta[514,1]	-0.25	0.0055	0.33	-0.8	-0.24	0.28	3538.0	0.69	1.0
theta[515,1]	-0.45	0.0054	0.36	-1.1	-0.43	0.12	4526.0	0.89	1.0
theta[516,1]	0.19	0.0046	0.29	-0.29	0.2	0.65	3900.0	0.76	1.0
theta[517,1]	-1.5	0.009	0.57	-2.5	-1.4	-0.62	4099.0	0.8	1.0
theta[518,1]	-0.73	0.0067	0.42	-1.5	-0.7	-0.1	3894.0	0.76	1.0
theta[519,1]	-1.3	0.0087	0.53	-2.2	-1.3	-0.46	3738.0	0.73	1.0
theta[520,1]	0.17	0.0047	0.29	-0.34	0.18	0.64	3993.0	0.78	1.0
theta[521,1]	-0.52	0.0058	0.39	-1.2	-0.5	0.096	4540.0	0.89	1.0
theta[522,1]	-0.85	0.0062	0.43	-1.6	-0.82	-0.18	4947.0	0.97	1.0
theta[523,1]	-0.32	0.0057	0.36	-0.93	-0.31	0.25	3901.0	0.76	1.0
theta[524,1]	-0.87	0.0068	0.43	-1.6	-0.84	-0.23	3995.0	0.78	1.0
theta[525,1]	0.11	0.0047	0.31	-0.4	0.12	0.6	4326.0	0.85	1.0
theta[526,1]	0.93	0.0048	0.27	0.49	0.93	1.4	3242.0	0.63	1.0
theta[527,1]	-0.19	0.0055	0.34	-0.78	-0.18	0.34	3878.0	0.76	1.0
theta[528,1]	-1.4	0.0086	0.55	-2.3	-1.3	-0.53	4033.0	0.79	1.0
theta[529,1]	0.33	0.0043	0.29	-0.15	0.34	0.79	4506.0	0.88	1.0
theta[530,1]	0.61	0.0043	0.29	0.13	0.61	1.1	4509.0	0.88	1.0
theta[531,1]	0.34	0.0046	0.29	-0.14	0.35	0.82	4030.0	0.79	1.0
theta[532,1]	-1.1	0.0077	0.5	-2.0	-1.1	-0.37	4150.0	0.81	1.0
theta[533,1]	-1.2	0.0078	0.51	-2.1	-1.2	-0.42	4330.0	0.85	1.0
theta[534,1]	-1.7	0.0097	0.61	-2.7	-1.6	-0.72	3985.0	0.78	1.0
theta[535,1]	-1.2	0.0078	0.49	-2.0	-1.1	-0.39	3948.0	0.77	1.0
theta[536,1]	-0.98	0.0075	0.48	-1.8	-0.95	-0.26	4076.0	0.8	1.0
theta[537,1]	-0.063	0.0051	0.31	-0.59	-0.056	0.44	3688.0	0.72	1.0
theta[538,1]	-1.3	0.0084	0.54	-2.2	-1.3	-0.47	4105.0	0.8	1.0
theta[539,1]	-0.68	0.0068	0.4	-1.4	-0.66	-0.06	3488.0	0.68	1.0
theta[540,1]	-0.25	0.0054	0.34	-0.85	-0.23	0.29	3998.0	0.78	1.0
theta[541,1]	-1.8	0.0092	0.63	-2.9	-1.7	-0.8	4737.0	0.93	1.0
theta[542,1]	-0.039	0.0048	0.31	-0.57	-0.035	0.46	4159.0	0.81	1.0
theta[543,1]	-0.61	0.0068	0.4	-1.3	-0.59	-0.00058	3368.0	0.66	1.0
theta[544,1]	0.36	0.0044	0.29	-0.11	0.36	0.83	4155.0	0.81	1.0
theta[545,1]	-1.0	0.0075	0.46	-1.8	-0.98	-0.29	3810.0	0.75	1.0
theta[546,1]	-0.79	0.0069	0.43	-1.5	-0.77	-0.13	3822.0	0.75	1.0
theta[547,1]	-0.46	0.0061	0.35	-1.1	-0.45	0.088	3229.0	0.63	1.0
theta[548,1]	-0.4	0.0056	0.37	-1.0	-0.38	0.16	4365.0	0.85	1.0
theta[549,1]	0.24	0.0049	0.29	-0.26	0.25	0.71	3523.0	0.69	1.0
theta[550,1]	-1.8	0.0096	0.62	-2.9	-1.7	-0.8	4236.0	0.83	1.0
theta[551,1]	-0.69	0.0066	0.4	-1.4	-0.67	-0.05	3723.0	0.73	1.0
theta[552,1]	-1.3	0.0086	0.53	-2.2	-1.3	-0.5	3772.0	0.74	1.0
theta[553,1]	0.84	0.0046	0.29	0.37	0.84	1.3	3964.0	0.78	1.0
theta[554,1]	0.031	0.0046	0.3	-0.47	0.029	0.52	4235.0	0.83	1.0
theta[555,1]	0.9	0.0046	0.3	0.42	0.91	1.4	4185.0	0.82	1.0
theta[556,1]	0.84	0.0043	0.29	0.37	0.84	1.3	4483.0	0.88	1.0
theta[557,1]	0.66	0.0042	0.29	0.19	0.66	1.1	4547.0	0.89	1.0
theta[558,1]	-1.1	0.0079	0.5	-2.0	-1.1	-0.35	3996.0	0.78	1.0
theta[559,1]	-0.58	0.0059	0.36	-1.2	-0.57	-0.0043	3799.0	0.74	1.0
theta[560,1]	-0.082	0.0049	0.32	-0.61	-0.079	0.44	4297.0	0.84	1.0
theta[561,1]	0.71	0.0044	0.29	0.24	0.72	1.2	4208.0	0.82	1.0
theta[562,1]	1.2	0.0054	0.3	0.71	1.2	1.7	3197.0	0.63	1.0
theta[563,1]	0.29	0.0048	0.3	-0.21	0.3	0.79	4091.0	0.8	1.0
theta[564,1]	0.72	0.0043	0.28	0.25	0.72	1.2	4356.0	0.85	1.0
theta[565,1]	-1.8	0.01	0.65	-2.9	-1.7	-0.78	4177.0	0.82	1.0
theta[566,1]	0.14	0.0049	0.31	-0.39	0.15	0.66	4037.0	0.79	1.0
theta[567,1]	-0.81	0.0068	0.44	-1.6	-0.79	-0.14	4232.0	0.83	1.0
theta[568,1]	-1.5	0.0089	0.57	-2.5	-1.4	-0.6	4089.0	0.8	1.0
theta[569,1]	-1.0	0.0073	0.47	-1.9	-1.0	-0.31	4154.0	0.81	1.0
theta[570,1]	1.2	0.0047	0.29	0.68	1.2	1.6	3831.0	0.75	1.0
theta[571,1]	-0.2	0.0053	0.34	-0.75	-0.19	0.35	3946.0	0.77	1.0
theta[572,1]	-0.87	0.0077	0.45	-1.7	-0.83	-0.18	3406.0	0.67	1.0
theta[573,1]	0.96	0.0045	0.28	0.51	0.96	1.4	3935.0	0.77	1.0
