	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[577,1]	-1.6	0.0072	0.54	-2.5	-1.5	-0.74	5774.0	7.9	1.0
theta[578,1]	-1.1	0.0051	0.45	-1.9	-1.1	-0.43	7874.0	11.0	1.0
theta[579,1]	-1.0	0.0049	0.44	-1.8	-0.99	-0.33	8129.0	11.0	1.0
theta[580,1]	-1.9	0.0066	0.57	-2.9	-1.9	-1.0	7527.0	10.0	1.0
theta[581,1]	0.82	0.0027	0.26	0.39	0.82	1.3	9659.0	13.0	1.0
theta[582,1]	-1.6	0.0058	0.54	-2.6	-1.6	-0.8	8594.0	12.0	1.0
theta[583,1]	0.64	0.0027	0.26	0.22	0.65	1.1	9059.0	12.0	1.0
theta[584,1]	-0.039	0.0031	0.27	-0.51	-0.031	0.41	8046.0	11.0	1.0
theta[585,1]	-0.26	0.0034	0.31	-0.8	-0.25	0.22	8222.0	11.0	1.0
theta[586,1]	-1.6	0.0065	0.55	-2.5	-1.5	-0.7	7265.0	9.9	1.0
theta[587,1]	-0.71	0.0038	0.37	-1.3	-0.69	-0.15	9209.0	13.0	1.0
theta[588,1]	1.5	0.0029	0.28	1.0	1.5	1.9	9238.0	13.0	1.0
theta[589,1]	0.51	0.0028	0.27	0.07	0.51	0.95	9106.0	12.0	1.0
theta[590,1]	-1.9	0.0076	0.6	-2.9	-1.9	-0.96	6274.0	8.6	1.0
theta[591,1]	0.62	0.0024	0.25	0.2	0.62	1.0	10811.0	15.0	1.0
theta[592,1]	-0.79	0.0048	0.39	-1.4	-0.77	-0.19	6654.0	9.1	1.0
theta[593,1]	-0.92	0.005	0.41	-1.6	-0.89	-0.29	6869.0	9.4	1.0
theta[594,1]	0.27	0.0027	0.26	-0.17	0.28	0.68	9347.0	13.0	1.0
theta[595,1]	0.43	0.0027	0.26	0.016	0.43	0.84	9240.0	13.0	1.0
theta[596,1]	-0.74	0.0046	0.39	-1.4	-0.71	-0.14	7292.0	10.0	1.0
theta[597,1]	-0.49	0.0038	0.34	-1.1	-0.48	0.049	8218.0	11.0	1.0
theta[598,1]	-0.034	0.0033	0.28	-0.51	-0.027	0.4	7188.0	9.8	1.0
theta[599,1]	-1.9	0.0068	0.6	-2.9	-1.8	-0.94	7879.0	11.0	1.0
theta[600,1]	-1.0	0.0054	0.44	-1.8	-1.0	-0.37	6800.0	9.3	1.0
theta[601,1]	-0.32	0.0032	0.32	-0.87	-0.3	0.17	9730.0	13.0	1.0
theta[602,1]	0.39	0.0028	0.26	-0.034	0.4	0.81	8824.0	12.0	1.0
theta[603,1]	-1.5	0.0056	0.52	-2.4	-1.5	-0.7	8481.0	12.0	1.0
theta[604,1]	-1.6	0.006	0.53	-2.5	-1.5	-0.74	7735.0	11.0	1.0
theta[605,1]	0.074	0.0032	0.28	-0.4	0.083	0.52	7705.0	11.0	1.0
theta[606,1]	-0.91	0.0048	0.43	-1.7	-0.88	-0.25	7963.0	11.0	1.0
theta[607,1]	-1.0	0.0055	0.44	-1.8	-1.0	-0.36	6365.0	8.7	1.0
theta[608,1]	0.5	0.0026	0.26	0.077	0.5	0.92	10109.0	14.0	1.0
theta[609,1]	-0.99	0.0054	0.43	-1.8	-0.96	-0.33	6404.0	8.8	1.0
theta[610,1]	-0.91	0.0053	0.41	-1.6	-0.88	-0.28	6191.0	8.5	1.0
theta[611,1]	-1.6	0.0065	0.54	-2.5	-1.5	-0.73	6881.0	9.4	1.0
theta[612,1]	-1.9	0.0074	0.61	-3.0	-1.9	-0.99	6856.0	9.4	1.0
theta[613,1]	0.67	0.0029	0.26	0.24	0.68	1.1	8426.0	12.0	1.0
theta[614,1]	-0.43	0.0036	0.32	-0.97	-0.41	0.064	8105.0	11.0	1.0
theta[615,1]	0.38	0.0026	0.25	-0.034	0.39	0.79	9367.0	13.0	1.0
theta[616,1]	-0.74	0.0046	0.39	-1.4	-0.72	-0.12	7271.0	9.9	1.0
theta[617,1]	0.85	0.0028	0.27	0.41	0.85	1.3	9161.0	13.0	1.0
theta[618,1]	-1.6	0.0075	0.55	-2.6	-1.5	-0.72	5414.0	7.4	1.0
theta[619,1]	-0.72	0.0047	0.37	-1.4	-0.69	-0.14	6291.0	8.6	1.0
theta[620,1]	0.13	0.003	0.27	-0.32	0.13	0.56	8282.0	11.0	1.0
theta[621,1]	0.71	0.0028	0.26	0.28	0.7	1.1	8827.0	12.0	1.0
theta[622,1]	1.1	0.0029	0.28	0.69	1.1	1.6	9019.0	12.0	1.0
theta[623,1]	-1.3	0.0059	0.5	-2.1	-1.2	-0.51	7137.0	9.8	1.0
theta[624,1]	0.18	0.0029	0.26	-0.26	0.18	0.6	8380.0	11.0	1.0
theta[625,1]	-1.9	0.0067	0.6	-3.0	-1.9	-0.98	8142.0	11.0	1.0
theta[626,1]	0.056	0.0031	0.27	-0.4	0.064	0.48	7244.0	9.9	1.0
theta[627,1]	-0.59	0.0041	0.37	-1.2	-0.58	-0.043	8089.0	11.0	1.0
theta[628,1]	-0.67	0.0043	0.38	-1.3	-0.65	-0.11	7691.0	11.0	1.0
theta[629,1]	-1.6	0.0064	0.56	-2.5	-1.5	-0.7	7464.0	10.0	1.0
theta[630,1]	-0.73	0.0042	0.38	-1.4	-0.71	-0.15	8089.0	11.0	1.0
theta[631,1]	-0.15	0.0034	0.29	-0.64	-0.14	0.31	7236.0	9.9	1.0
theta[632,1]	-0.09	0.0031	0.28	-0.56	-0.083	0.35	8150.0	11.0	1.0
theta[633,1]	-0.67	0.0041	0.36	-1.3	-0.65	-0.099	7724.0	11.0	1.0
theta[634,1]	-1.1	0.0051	0.45	-1.9	-1.1	-0.39	8017.0	11.0	1.0
theta[635,1]	-0.43	0.0038	0.34	-1.0	-0.41	0.081	7884.0	11.0	1.0
theta[636,1]	0.71	0.0028	0.26	0.27	0.71	1.1	8899.0	12.0	1.0
theta[637,1]	0.64	0.003	0.27	0.19	0.63	1.1	8228.0	11.0	1.0
theta[638,1]	-1.4	0.0065	0.51	-2.3	-1.3	-0.58	6260.0	8.6	1.0
theta[639,1]	0.42	0.0028	0.26	-0.018	0.41	0.85	8741.0	12.0	1.0
theta[640,1]	-0.94	0.005	0.44	-1.7	-0.91	-0.28	7569.0	10.0	1.0
theta[641,1]	-1.9	0.0068	0.6	-2.9	-1.9	-0.98	7601.0	10.0	1.0
theta[642,1]	-1.9	0.0075	0.61	-3.0	-1.9	-1.0	6575.0	9.0	1.0
theta[643,1]	0.14	0.0029	0.27	-0.31	0.14	0.58	8889.0	12.0	1.0
theta[644,1]	-0.57	0.0043	0.35	-1.2	-0.55	-0.034	6706.0	9.2	1.0
theta[645,1]	0.4	0.0026	0.26	-0.024	0.4	0.83	9616.0	13.0	1.0
theta[646,1]	0.33	0.0027	0.25	-0.094	0.33	0.75	9092.0	12.0	1.0
theta[647,1]	-0.0078	0.003	0.28	-0.47	-0.002	0.44	8185.0	11.0	1.0
theta[648,1]	-0.9	0.0046	0.43	-1.7	-0.87	-0.24	8540.0	12.0	1.0
theta[649,1]	-0.075	0.003	0.29	-0.56	-0.063	0.38	9123.0	12.0	1.0
theta[650,1]	-0.14	0.003	0.29	-0.63	-0.13	0.33	9514.0	13.0	1.0
theta[651,1]	-0.087	0.0031	0.29	-0.58	-0.078	0.38	9028.0	12.0	1.0
theta[652,1]	-1.6	0.0065	0.55	-2.5	-1.6	-0.79	7181.0	9.8	1.0
theta[653,1]	0.56	0.0026	0.25	0.14	0.55	0.97	9185.0	13.0	1.0
theta[654,1]	1.2	0.0031	0.29	0.76	1.2	1.7	8689.0	12.0	1.0
theta[655,1]	-1.1	0.0054	0.46	-1.9	-1.1	-0.42	7388.0	10.0	1.0
theta[656,1]	0.22	0.0026	0.27	-0.22	0.22	0.66	10803.0	15.0	1.0
theta[657,1]	-1.6	0.0069	0.53	-2.5	-1.5	-0.75	5840.0	8.0	1.0
theta[658,1]	-1.3	0.0063	0.5	-2.2	-1.3	-0.55	6391.0	8.7	1.0
theta[659,1]	-0.71	0.0043	0.38	-1.4	-0.67	-0.14	7777.0	11.0	1.0
theta[660,1]	-1.9	0.0074	0.6	-3.0	-1.9	-0.98	6720.0	9.2	1.0
theta[661,1]	-0.45	0.0038	0.34	-1.1	-0.44	0.081	8090.0	11.0	1.0
theta[662,1]	-1.9	0.0073	0.6	-2.9	-1.9	-1.0	6888.0	9.4	1.0
theta[663,1]	-1.0	0.0048	0.43	-1.8	-0.98	-0.36	7995.0	11.0	1.0
theta[664,1]	-1.6	0.0065	0.55	-2.5	-1.5	-0.71	7206.0	9.9	1.0
theta[665,1]	-0.34	0.0036	0.32	-0.89	-0.33	0.15	7934.0	11.0	1.0
theta[666,1]	-1.2	0.0053	0.47	-2.0	-1.2	-0.48	7832.0	11.0	1.0
theta[667,1]	-0.28	0.0033	0.31	-0.82	-0.26	0.21	8996.0	12.0	1.0
theta[668,1]	1.1	0.0028	0.27	0.67	1.1	1.6	9413.0	13.0	1.0
theta[669,1]	0.19	0.0029	0.27	-0.27	0.2	0.63	8838.0	12.0	1.0
theta[670,1]	0.99	0.0028	0.26	0.56	0.99	1.4	8530.0	12.0	1.0
theta[671,1]	-1.9	0.0079	0.63	-3.0	-1.9	-0.96	6353.0	8.7	1.0
theta[672,1]	-1.1	0.0049	0.45	-1.9	-1.1	-0.39	8347.0	11.0	1.0
theta[673,1]	-0.71	0.0046	0.38	-1.4	-0.68	-0.12	6998.0	9.6	1.0
theta[674,1]	-0.22	0.0035	0.31	-0.78	-0.21	0.28	7792.0	11.0	1.0
theta[675,1]	-0.62	0.0042	0.36	-1.3	-0.6	-0.057	7404.0	10.0	1.0
theta[676,1]	-0.85	0.0047	0.41	-1.6	-0.83	-0.21	7672.0	10.0	1.0
theta[677,1]	-1.9	0.0074	0.62	-3.0	-1.9	-0.99	7177.0	9.8	1.0
theta[678,1]	-0.14	0.0032	0.28	-0.62	-0.13	0.3	7616.0	10.0	1.0
theta[679,1]	1.5	0.0029	0.28	1.1	1.5	2.0	9468.0	13.0	1.0
theta[680,1]	-1.9	0.0066	0.61	-3.0	-1.9	-0.97	8444.0	12.0	1.0
theta[681,1]	-0.39	0.0038	0.33	-0.97	-0.37	0.12	7312.0	10.0	1.0
theta[682,1]	-0.49	0.0036	0.33	-1.1	-0.47	0.011	8224.0	11.0	1.0
theta[683,1]	-0.18	0.0034	0.3	-0.69	-0.16	0.29	7979.0	11.0	1.0
theta[684,1]	-1.3	0.0056	0.5	-2.2	-1.2	-0.52	7805.0	11.0	1.0
theta[685,1]	-0.77	0.0048	0.4	-1.5	-0.74	-0.16	6892.0	9.4	1.0
theta[686,1]	0.2	0.0028	0.26	-0.24	0.2	0.62	8536.0	12.0	1.0
theta[687,1]	-0.008	0.0031	0.28	-0.46	-0.0044	0.42	8064.0	11.0	1.0
theta[688,1]	0.21	0.0027	0.26	-0.23	0.22	0.62	9379.0	13.0	1.0
theta[689,1]	0.31	0.0028	0.26	-0.12	0.32	0.74	9177.0	13.0	1.0
theta[690,1]	-0.75	0.0047	0.38	-1.4	-0.72	-0.17	6418.0	8.8	1.0
theta[691,1]	-1.3	0.0059	0.51	-2.2	-1.3	-0.54	7585.0	10.0	1.0
theta[692,1]	-0.35	0.0034	0.32	-0.9	-0.33	0.15	8750.0	12.0	1.0
theta[693,1]	-0.7	0.0044	0.38	-1.3	-0.68	-0.12	7380.0	10.0	1.0
theta[694,1]	0.94	0.0029	0.26	0.52	0.94	1.4	7860.0	11.0	1.0
theta[695,1]	-0.96	0.0049	0.41	-1.7	-0.93	-0.34	6817.0	9.3	1.0
theta[696,1]	0.62	0.0027	0.26	0.2	0.62	1.0	8659.0	12.0	1.0
theta[697,1]	-0.66	0.0039	0.37	-1.3	-0.63	-0.11	8742.0	12.0	1.0
theta[698,1]	0.13	0.0029	0.27	-0.31	0.13	0.56	8767.0	12.0	1.0
theta[699,1]	2.7	0.0032	0.31	2.2	2.6	3.2	9190.0	13.0	1.0
theta[700,1]	-0.6	0.0044	0.37	-1.2	-0.57	-0.036	6998.0	9.6	1.0
theta[701,1]	0.047	0.0028	0.27	-0.42	0.05	0.48	9344.0	13.0	1.0
theta[702,1]	1.2	0.003	0.28	0.73	1.2	1.6	8466.0	12.0	1.0
theta[703,1]	1.1	0.003	0.28	0.66	1.1	1.6	8633.0	12.0	1.0
theta[704,1]	0.66	0.0026	0.26	0.25	0.66	1.1	10424.0	14.0	1.0
theta[705,1]	0.36	0.0026	0.25	-0.058	0.36	0.78	9412.0	13.0	1.0
theta[706,1]	0.37	0.0028	0.26	-0.06	0.37	0.79	8536.0	12.0	1.0
theta[707,1]	0.35	0.003	0.26	-0.078	0.35	0.77	7308.0	10.0	1.0
theta[708,1]	0.98	0.0028	0.27	0.54	0.98	1.4	9697.0	13.0	1.0
theta[709,1]	-0.97	0.0052	0.42	-1.7	-0.95	-0.34	6601.0	9.0	1.0
theta[710,1]	0.55	0.0024	0.25	0.12	0.54	0.97	10775.0	15.0	1.0
theta[711,1]	-0.77	0.0044	0.38	-1.4	-0.75	-0.21	7390.0	10.0	1.0
theta[712,1]	0.61	0.0028	0.26	0.18	0.62	1.0	8502.0	12.0	1.0
theta[713,1]	0.49	0.0028	0.27	0.062	0.5	0.93	9368.0	13.0	1.0
theta[714,1]	2.0	0.0032	0.3	1.5	2.0	2.5	8868.0	12.0	1.0
theta[715,1]	-0.87	0.0045	0.4	-1.6	-0.84	-0.25	7912.0	11.0	1.0
theta[716,1]	0.55	0.0027	0.26	0.13	0.55	0.98	9355.0	13.0	1.0
theta[717,1]	-0.07	0.0031	0.28	-0.54	-0.064	0.38	7936.0	11.0	1.0
theta[718,1]	-0.31	0.0033	0.32	-0.86	-0.29	0.19	9472.0	13.0	1.0
theta[719,1]	0.92	0.0027	0.26	0.51	0.92	1.3	8869.0	12.0	1.0
theta[720,1]	-0.63	0.0041	0.37	-1.3	-0.59	-0.049	8023.0	11.0	1.0
theta[721,1]	0.67	0.0027	0.25	0.25	0.67	1.1	8794.0	12.0	1.0
theta[722,1]	-0.87	0.0045	0.41	-1.6	-0.84	-0.24	8149.0	11.0	1.0
theta[723,1]	0.17	0.0026	0.26	-0.26	0.18	0.59	9713.0	13.0	1.0
theta[724,1]	-0.8	0.0045	0.4	-1.5	-0.78	-0.18	8163.0	11.0	1.0
theta[725,1]	0.24	0.0028	0.26	-0.18	0.25	0.67	8414.0	12.0	1.0
theta[726,1]	-0.59	0.0041	0.36	-1.2	-0.57	-0.038	7706.0	11.0	1.0
theta[727,1]	-0.4	0.0035	0.32	-0.97	-0.39	0.099	8452.0	12.0	1.0
theta[728,1]	2.1	0.0038	0.32	1.6	2.1	2.7	7294.0	10.0	1.0
theta[729,1]	-0.34	0.0037	0.32	-0.87	-0.32	0.16	7659.0	10.0	1.0
theta[730,1]	-0.53	0.0039	0.35	-1.1	-0.51	0.003	7839.0	11.0	1.0
theta[731,1]	0.17	0.0026	0.26	-0.27	0.18	0.59	9416.0	13.0	1.0
theta[732,1]	0.069	0.0029	0.27	-0.37	0.08	0.49	8493.0	12.0	1.0
theta[733,1]	0.84	0.0029	0.26	0.41	0.84	1.3	8012.0	11.0	1.0
theta[734,1]	1.3	0.0031	0.27	0.88	1.3	1.8	7626.0	10.0	1.0
theta[735,1]	-0.29	0.0033	0.29	-0.79	-0.28	0.16	8097.0	11.0	1.0
theta[736,1]	0.55	0.0025	0.25	0.15	0.55	0.96	9849.0	13.0	1.0
theta[737,1]	0.72	0.0028	0.25	0.32	0.72	1.1	7867.0	11.0	1.0
theta[738,1]	1.1	0.0027	0.27	0.71	1.1	1.6	9903.0	14.0	1.0
theta[739,1]	0.36	0.0025	0.27	-0.077	0.36	0.81	11407.0	16.0	1.0
theta[740,1]	0.63	0.0026	0.26	0.21	0.63	1.0	9483.0	13.0	1.0
theta[741,1]	-1.3	0.0058	0.5	-2.1	-1.2	-0.51	7461.0	10.0	1.0
theta[742,1]	0.37	0.0027	0.26	-0.068	0.37	0.79	8965.0	12.0	1.0
theta[743,1]	0.32	0.0026	0.26	-0.099	0.32	0.75	9530.0	13.0	1.0
theta[744,1]	-0.039	0.0029	0.28	-0.5	-0.03	0.4	8847.0	12.0	1.0
theta[745,1]	0.15	0.0026	0.25	-0.27	0.15	0.55	9162.0	13.0	1.0
theta[746,1]	-1.4	0.0056	0.5	-2.3	-1.4	-0.62	7963.0	11.0	1.0
theta[747,1]	0.43	0.0024	0.25	0.017	0.42	0.84	11066.0	15.0	1.0
theta[748,1]	-0.78	0.0046	0.4	-1.5	-0.75	-0.18	7468.0	10.0	1.0
theta[749,1]	1.0	0.0029	0.27	0.61	1.0	1.5	8759.0	12.0	1.0
theta[750,1]	0.81	0.0027	0.26	0.39	0.8	1.2	9258.0	13.0	1.0
theta[751,1]	0.14	0.0027	0.26	-0.3	0.14	0.56	9476.0	13.0	1.0
theta[752,1]	1.6	0.0032	0.29	1.1	1.6	2.1	8004.0	11.0	1.0
theta[753,1]	2.8	0.0036	0.31	2.3	2.7	3.3	7339.0	10.0	1.0
theta[754,1]	-0.36	0.0037	0.32	-0.91	-0.34	0.14	7758.0	11.0	1.0
theta[755,1]	0.03	0.003	0.28	-0.44	0.038	0.48	8949.0	12.0	1.0
theta[756,1]	-0.47	0.0039	0.33	-1.1	-0.46	0.035	7430.0	10.0	1.0
theta[757,1]	0.74	0.0029	0.26	0.31	0.73	1.2	8253.0	11.0	1.0
theta[758,1]	-1.1	0.0052	0.44	-1.8	-1.0	-0.4	7181.0	9.8	1.0
theta[759,1]	0.64	0.0028	0.26	0.21	0.63	1.1	8830.0	12.0	1.0
theta[760,1]	0.62	0.0028	0.26	0.2	0.61	1.0	8646.0	12.0	1.0
theta[761,1]	-0.94	0.0048	0.41	-1.7	-0.91	-0.3	7367.0	10.0	1.0
theta[762,1]	-0.12	0.003	0.28	-0.59	-0.11	0.31	8457.0	12.0	1.0
theta[763,1]	1.3	0.0032	0.27	0.83	1.3	1.7	7146.0	9.8	1.0
theta[764,1]	-0.2	0.003	0.29	-0.7	-0.18	0.26	9325.0	13.0	1.0
theta[765,1]	-0.93	0.005	0.42	-1.7	-0.89	-0.3	6997.0	9.6	1.0
theta[766,1]	-1.2	0.0053	0.48	-2.0	-1.1	-0.43	8074.0	11.0	1.0
theta[767,1]	0.49	0.0029	0.26	0.064	0.5	0.93	8145.0	11.0	1.0
theta[768,1]	-0.58	0.004	0.36	-1.2	-0.56	-0.035	7898.0	11.0	1.0
theta[769,1]	0.44	0.0028	0.26	0.021	0.44	0.88	8829.0	12.0	1.0
theta[770,1]	-0.087	0.0031	0.29	-0.58	-0.075	0.38	8733.0	12.0	1.0
theta[771,1]	-0.41	0.0038	0.32	-0.97	-0.4	0.094	7222.0	9.9	1.0
theta[772,1]	0.76	0.0027	0.26	0.33	0.76	1.2	9484.0	13.0	1.0
theta[773,1]	-1.2	0.0051	0.45	-2.0	-1.1	-0.47	7910.0	11.0	1.0
theta[774,1]	0.96	0.0027	0.26	0.53	0.95	1.4	9610.0	13.0	1.0
theta[775,1]	0.14	0.0027	0.27	-0.31	0.14	0.56	9354.0	13.0	1.0
theta[776,1]	0.3	0.003	0.27	-0.15	0.3	0.73	8184.0	11.0	1.0
theta[777,1]	0.78	0.0026	0.25	0.37	0.78	1.2	8989.0	12.0	1.0
theta[778,1]	0.087	0.0029	0.27	-0.36	0.092	0.52	8831.0	12.0	1.0
theta[779,1]	1.2	0.0029	0.27	0.76	1.2	1.6	8445.0	12.0	1.0
theta[780,1]	-1.0	0.0049	0.44	-1.8	-1.0	-0.39	8125.0	11.0	1.0
theta[781,1]	1.5	0.003	0.28	1.0	1.5	1.9	8703.0	12.0	1.0
theta[782,1]	0.16	0.0027	0.26	-0.28	0.16	0.58	9328.0	13.0	1.0
theta[783,1]	-0.23	0.0035	0.3	-0.74	-0.22	0.23	7087.0	9.7	1.0
theta[784,1]	1.0	0.0026	0.26	0.59	1.0	1.4	9687.0	13.0	1.0
theta[785,1]	-0.59	0.004	0.35	-1.2	-0.57	-0.056	7588.0	10.0	1.0
theta[786,1]	0.29	0.0026	0.26	-0.13	0.29	0.7	9488.0	13.0	1.0
theta[787,1]	0.7	0.0027	0.26	0.28	0.71	1.1	9107.0	12.0	1.0
theta[788,1]	-0.75	0.0045	0.38	-1.4	-0.72	-0.17	7247.0	9.9	1.0
theta[789,1]	1.0	0.0029	0.26	0.61	1.0	1.5	8149.0	11.0	1.0
theta[790,1]	-1.4	0.0065	0.51	-2.3	-1.4	-0.65	6198.0	8.5	1.0
theta[791,1]	-0.67	0.0041	0.37	-1.3	-0.65	-0.1	7882.0	11.0	1.0
theta[792,1]	1.1	0.0031	0.28	0.65	1.1	1.6	7931.0	11.0	1.0
theta[793,1]	-0.26	0.0035	0.3	-0.75	-0.24	0.21	7413.0	10.0	1.0
theta[794,1]	-0.12	0.0034	0.29	-0.64	-0.11	0.34	7409.0	10.0	1.0
theta[795,1]	-0.032	0.0032	0.28	-0.5	-0.022	0.4	7697.0	11.0	1.0
theta[796,1]	0.71	0.0026	0.26	0.29	0.7	1.1	9907.0	14.0	1.0
theta[797,1]	-0.37	0.0035	0.32	-0.93	-0.36	0.13	8470.0	12.0	1.0
theta[798,1]	0.6	0.0027	0.26	0.16	0.6	1.0	9410.0	13.0	1.0
theta[799,1]	-1.6	0.0068	0.56	-2.6	-1.6	-0.77	6757.0	9.2	1.0
theta[800,1]	-0.25	0.0033	0.31	-0.77	-0.24	0.24	8567.0	12.0	1.0
theta[801,1]	1.6	0.0032	0.3	1.1	1.6	2.1	8423.0	12.0	1.0
theta[802,1]	-0.73	0.0045	0.38	-1.4	-0.7	-0.16	6964.0	9.5	1.0
theta[803,1]	-0.32	0.0033	0.3	-0.82	-0.29	0.14	7974.0	11.0	1.0
theta[804,1]	-0.3	0.0034	0.32	-0.85	-0.29	0.2	8532.0	12.0	1.0
theta[805,1]	-1.1	0.0054	0.45	-1.9	-1.1	-0.43	7176.0	9.8	1.0
theta[806,1]	-0.066	0.0032	0.28	-0.54	-0.062	0.39	7918.0	11.0	1.0
theta[807,1]	1.1	0.0031	0.28	0.61	1.0	1.5	8141.0	11.0	1.0
theta[808,1]	0.68	0.0027	0.26	0.25	0.67	1.1	9282.0	13.0	1.0
theta[809,1]	1.4	0.0029	0.26	1.0	1.4	1.9	7960.0	11.0	1.0
theta[810,1]	0.15	0.003	0.27	-0.32	0.15	0.59	8573.0	12.0	1.0
theta[811,1]	0.54	0.003	0.26	0.11	0.53	0.96	7557.0	10.0	1.0
theta[812,1]	1.1	0.0028	0.26	0.7	1.1	1.6	8281.0	11.0	1.0
theta[813,1]	-0.75	0.0043	0.38	-1.4	-0.73	-0.18	7971.0	11.0	1.0
theta[814,1]	-0.11	0.0032	0.29	-0.6	-0.096	0.35	8159.0	11.0	1.0
theta[815,1]	1.4	0.0031	0.29	0.96	1.4	1.9	8863.0	12.0	1.0
theta[816,1]	1.2	0.003	0.28	0.78	1.2	1.7	8914.0	12.0	1.0
theta[817,1]	0.26	0.0028	0.26	-0.17	0.26	0.67	8572.0	12.0	1.0
theta[818,1]	-0.12	0.0031	0.3	-0.65	-0.11	0.35	9257.0	13.0	1.0
theta[819,1]	0.52	0.0027	0.25	0.1	0.52	0.95	8612.0	12.0	1.0
theta[820,1]	-0.65	0.0042	0.37	-1.3	-0.62	-0.089	7557.0	10.0	1.0
theta[821,1]	0.51	0.0028	0.26	0.077	0.52	0.94	8445.0	12.0	1.0
theta[822,1]	-0.093	0.0028	0.28	-0.58	-0.081	0.35	10005.0	14.0	1.0
theta[823,1]	0.26	0.0029	0.26	-0.18	0.26	0.68	7882.0	11.0	1.0
theta[824,1]	-1.5	0.0064	0.54	-2.5	-1.5	-0.69	7264.0	9.9	1.0
theta[825,1]	-0.75	0.0046	0.38	-1.4	-0.73	-0.16	7112.0	9.7	1.0
theta[826,1]	-1.4	0.0054	0.49	-2.2	-1.3	-0.6	8088.0	11.0	1.0
theta[827,1]	0.17	0.0027	0.27	-0.27	0.18	0.61	9740.0	13.0	1.0
theta[828,1]	-0.63	0.004	0.35	-1.2	-0.61	-0.08	7761.0	11.0	1.0
theta[829,1]	-0.75	0.0045	0.38	-1.4	-0.73	-0.18	7237.0	9.9	1.0
theta[830,1]	-1.9	0.0079	0.61	-3.0	-1.9	-0.98	6092.0	8.3	1.0
theta[831,1]	-0.23	0.0033	0.3	-0.77	-0.22	0.23	8545.0	12.0	1.0
theta[832,1]	0.6	0.0026	0.26	0.18	0.59	1.0	9957.0	14.0	1.0
theta[833,1]	1.4	0.0028	0.27	0.96	1.4	1.9	9434.0	13.0	1.0
theta[834,1]	-0.36	0.0035	0.3	-0.89	-0.34	0.13	7642.0	10.0	1.0
theta[835,1]	-0.4	0.0036	0.33	-0.95	-0.38	0.11	8107.0	11.0	1.0
theta[836,1]	-0.11	0.0029	0.29	-0.61	-0.11	0.35	9994.0	14.0	1.0
theta[837,1]	0.23	0.0028	0.27	-0.23	0.23	0.67	9454.0	13.0	1.0
theta[838,1]	-0.98	0.0049	0.44	-1.7	-0.95	-0.32	7852.0	11.0	1.0
theta[839,1]	-0.07	0.003	0.28	-0.55	-0.06	0.37	8523.0	12.0	1.0
theta[840,1]	1.9	0.0031	0.29	1.4	1.9	2.3	8520.0	12.0	1.0
theta[841,1]	-0.074	0.003	0.28	-0.56	-0.06	0.38	8786.0	12.0	1.0
theta[842,1]	1.1	0.0031	0.28	0.64	1.1	1.6	8276.0	11.0	1.0
theta[843,1]	-0.85	0.0049	0.41	-1.6	-0.82	-0.22	6985.0	9.6	1.0
theta[844,1]	-0.17	0.003	0.29	-0.66	-0.16	0.28	9211.0	13.0	1.0
theta[845,1]	-1.2	0.0054	0.47	-2.0	-1.2	-0.5	7683.0	11.0	1.0
theta[846,1]	0.7	0.0024	0.26	0.27	0.7	1.1	11384.0	16.0	1.0
theta[847,1]	0.67	0.0028	0.26	0.26	0.67	1.1	8789.0	12.0	1.0
theta[848,1]	-0.86	0.0047	0.4	-1.5	-0.83	-0.24	7380.0	10.0	1.0
theta[849,1]	-0.4	0.0038	0.32	-0.95	-0.38	0.1	7246.0	9.9	1.0
theta[850,1]	-0.43	0.004	0.34	-1.0	-0.41	0.1	7182.0	9.8	1.0
theta[851,1]	1.2	0.0029	0.27	0.76	1.2	1.7	8377.0	11.0	1.0
theta[852,1]	-0.36	0.0036	0.32	-0.91	-0.34	0.12	7899.0	11.0	1.0
theta[853,1]	0.58	0.0028	0.26	0.15	0.58	1.0	8873.0	12.0	1.0
theta[854,1]	-0.91	0.0049	0.41	-1.6	-0.88	-0.28	6908.0	9.5	1.0
theta[855,1]	-1.6	0.0064	0.56	-2.6	-1.6	-0.77	7512.0	10.0	1.0
theta[856,1]	0.089	0.0027	0.27	-0.37	0.092	0.52	10419.0	14.0	1.0
theta[857,1]	0.32	0.0026	0.26	-0.1	0.32	0.74	9758.0	13.0	1.0
theta[858,1]	-0.59	0.0041	0.35	-1.2	-0.58	-0.062	7117.0	9.7	1.0
theta[859,1]	0.27	0.0026	0.25	-0.15	0.27	0.68	9182.0	13.0	1.0
theta[860,1]	0.46	0.0027	0.26	0.039	0.47	0.89	9089.0	12.0	1.0
theta[861,1]	1.0	0.0026	0.27	0.61	1.0	1.5	10159.0	14.0	1.0
theta[862,1]	0.73	0.0028	0.26	0.3	0.73	1.2	8670.0	12.0	1.0
theta[863,1]	1.1	0.0027	0.26	0.71	1.1	1.6	8998.0	12.0	1.0
theta[864,1]	-0.74	0.0046	0.38	-1.4	-0.72	-0.16	6767.0	9.3	1.0
theta[865,1]	-0.17	0.0032	0.29	-0.66	-0.16	0.28	7975.0	11.0	1.0
theta[866,1]	0.57	0.0026	0.25	0.17	0.57	0.98	9270.0	13.0	1.0
