	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[933,1]	-0.39	0.0034	0.32	-0.95	-0.37	0.091	8485.0	7.3	1.0
theta[934,1]	0.88	0.0031	0.28	0.42	0.87	1.3	8063.0	6.9	1.0
theta[935,1]	3.7	0.0045	0.41	3.1	3.7	4.4	8374.0	7.2	1.0
theta[936,1]	0.36	0.0027	0.27	-0.07	0.35	0.79	9617.0	8.3	1.0
theta[937,1]	-0.47	0.0038	0.34	-1.1	-0.45	0.075	7941.0	6.8	1.0
theta[938,1]	-0.24	0.003	0.31	-0.77	-0.23	0.25	10449.0	9.0	1.0
theta[939,1]	0.17	0.0031	0.28	-0.3	0.17	0.62	8263.0	7.1	1.0
theta[940,1]	-0.95	0.0045	0.42	-1.7	-0.93	-0.32	8570.0	7.4	1.0
theta[941,1]	-0.012	0.0032	0.29	-0.5	0.002	0.44	7954.0	6.8	1.0
theta[942,1]	-0.41	0.0042	0.34	-1.0	-0.39	0.12	6582.0	5.7	1.0
theta[943,1]	2.2	0.0031	0.3	1.7	2.2	2.7	9337.0	8.0	1.0
theta[944,1]	0.32	0.0027	0.26	-0.11	0.32	0.76	9158.0	7.9	1.0
theta[945,1]	0.57	0.0031	0.27	0.13	0.57	1.0	7800.0	6.7	1.0
theta[946,1]	-0.48	0.0037	0.33	-1.1	-0.47	0.044	8386.0	7.2	1.0
theta[947,1]	0.55	0.0029	0.25	0.14	0.56	0.97	7771.0	6.7	1.0
theta[948,1]	-0.5	0.004	0.34	-1.1	-0.48	0.0075	7431.0	6.4	1.0
theta[949,1]	0.66	0.0028	0.28	0.2	0.65	1.1	10059.0	8.7	1.0
theta[950,1]	-0.17	0.0034	0.29	-0.68	-0.16	0.3	7598.0	6.5	1.0
theta[951,1]	0.054	0.0028	0.27	-0.4	0.062	0.48	9125.0	7.8	1.0
theta[952,1]	1.2	0.0032	0.28	0.74	1.2	1.7	7682.0	6.6	1.0
theta[953,1]	0.36	0.003	0.27	-0.082	0.36	0.82	8040.0	6.9	1.0
theta[954,1]	-0.86	0.0046	0.4	-1.6	-0.84	-0.24	7425.0	6.4	1.0
theta[955,1]	0.94	0.0032	0.28	0.48	0.94	1.4	7620.0	6.6	1.0
theta[956,1]	1.1	0.0029	0.27	0.66	1.1	1.6	8769.0	7.5	1.0
theta[957,1]	0.98	0.0031	0.28	0.53	0.98	1.4	8082.0	7.0	1.0
theta[958,1]	-0.85	0.0045	0.4	-1.5	-0.84	-0.23	8070.0	6.9	1.0
theta[959,1]	0.078	0.0029	0.27	-0.39	0.087	0.51	8707.0	7.5	1.0
theta[960,1]	-0.48	0.0041	0.35	-1.1	-0.46	0.05	7254.0	6.2	1.0
theta[961,1]	-0.2	0.0033	0.3	-0.72	-0.19	0.27	8371.0	7.2	1.0
theta[962,1]	-0.58	0.004	0.37	-1.2	-0.57	-0.028	8160.0	7.0	1.0
theta[963,1]	0.48	0.0028	0.27	0.049	0.48	0.92	8925.0	7.7	1.0
theta[964,1]	-0.28	0.0033	0.32	-0.83	-0.26	0.22	9413.0	8.1	1.0
theta[965,1]	1.8	0.0038	0.34	1.3	1.8	2.4	7891.0	6.8	1.0
theta[966,1]	-1.1	0.0053	0.45	-1.8	-1.0	-0.39	7388.0	6.4	1.0
theta[967,1]	0.78	0.003	0.26	0.36	0.78	1.2	7708.0	6.6	1.0
theta[968,1]	-0.3	0.0035	0.31	-0.85	-0.29	0.18	7920.0	6.8	1.0
theta[969,1]	-0.11	0.0035	0.3	-0.64	-0.096	0.36	7361.0	6.3	1.0
theta[970,1]	-0.45	0.0039	0.34	-1.0	-0.43	0.078	7412.0	6.4	1.0
theta[971,1]	-0.42	0.0042	0.34	-1.0	-0.4	0.12	6578.0	5.7	1.0
theta[972,1]	0.76	0.0028	0.27	0.32	0.76	1.2	8940.0	7.7	1.0
theta[973,1]	0.61	0.0027	0.27	0.16	0.61	1.1	9987.0	8.6	1.0
theta[974,1]	0.6	0.0027	0.26	0.17	0.6	1.0	9795.0	8.4	1.0
theta[975,1]	-0.98	0.0048	0.42	-1.7	-0.95	-0.33	7749.0	6.7	1.0
theta[976,1]	1.5	0.0032	0.29	1.0	1.5	2.0	7974.0	6.9	1.0
theta[977,1]	0.26	0.0029	0.27	-0.18	0.26	0.68	8847.0	7.6	1.0
theta[978,1]	0.17	0.0027	0.27	-0.28	0.18	0.6	9434.0	8.1	1.0
theta[979,1]	0.095	0.003	0.29	-0.42	0.1	0.56	9596.0	8.3	1.0
theta[980,1]	-0.14	0.0035	0.31	-0.67	-0.13	0.35	7527.0	6.5	1.0
theta[981,1]	0.74	0.0027	0.26	0.32	0.73	1.2	9058.0	7.8	1.0
theta[982,1]	0.62	0.0028	0.27	0.18	0.61	1.1	9306.0	8.0	1.0
theta[983,1]	0.45	0.0026	0.25	0.042	0.45	0.87	9706.0	8.3	1.0
theta[984,1]	0.2	0.0029	0.27	-0.25	0.2	0.65	9220.0	7.9	1.0
theta[985,1]	0.89	0.0028	0.28	0.45	0.89	1.4	9539.0	8.2	1.0
theta[986,1]	-0.31	0.0036	0.32	-0.86	-0.3	0.19	7805.0	6.7	1.0
theta[987,1]	-0.58	0.0038	0.35	-1.2	-0.56	-0.055	8408.0	7.2	1.0
theta[988,1]	0.33	0.0029	0.28	-0.13	0.34	0.79	9086.0	7.8	1.0
theta[989,1]	-1.3	0.0054	0.5	-2.2	-1.3	-0.52	8419.0	7.2	1.0
theta[990,1]	-0.87	0.0049	0.41	-1.6	-0.85	-0.25	7001.0	6.0	1.0
theta[991,1]	-1.5	0.0063	0.53	-2.5	-1.5	-0.72	7173.0	6.2	1.0
theta[992,1]	0.3	0.003	0.27	-0.15	0.29	0.74	7789.0	6.7	1.0
theta[993,1]	1.2	0.0029	0.27	0.82	1.2	1.7	8550.0	7.4	1.0
theta[994,1]	-0.099	0.0035	0.29	-0.58	-0.091	0.36	7166.0	6.2	1.0
theta[995,1]	0.51	0.0027	0.27	0.076	0.52	0.95	10105.0	8.7	1.0
theta[996,1]	0.22	0.0028	0.28	-0.24	0.22	0.68	10051.0	8.6	1.0
theta[997,1]	-0.58	0.0042	0.36	-1.2	-0.56	-0.02	7297.0	6.3	1.0
theta[998,1]	0.084	0.0028	0.28	-0.39	0.092	0.53	9919.0	8.5	1.0
theta[999,1]	0.61	0.0029	0.27	0.15	0.6	1.1	9072.0	7.8	1.0
theta[1000,1]	-0.16	0.0031	0.29	-0.65	-0.15	0.29	9025.0	7.8	1.0
theta[1001,1]	0.74	0.0028	0.27	0.31	0.73	1.2	8940.0	7.7	1.0
theta[1002,1]	0.67	0.0029	0.26	0.24	0.66	1.1	7966.0	6.9	1.0
theta[1003,1]	0.33	0.0028	0.27	-0.12	0.34	0.76	9040.0	7.8	1.0
theta[1004,1]	-0.091	0.003	0.29	-0.59	-0.08	0.37	9266.0	8.0	1.0
theta[1005,1]	1.1	0.0028	0.27	0.64	1.1	1.5	9271.0	8.0	1.0
theta[1006,1]	0.47	0.0027	0.26	0.058	0.47	0.9	9053.0	7.8	1.0
theta[1007,1]	-0.88	0.0043	0.4	-1.6	-0.86	-0.25	9039.0	7.8	1.0
theta[1008,1]	-1.1	0.0052	0.44	-1.8	-1.1	-0.4	7181.0	6.2	1.0
theta[1009,1]	0.46	0.0029	0.28	-0.0026	0.45	0.91	9108.0	7.8	1.0
theta[1010,1]	0.66	0.0028	0.26	0.24	0.66	1.1	8376.0	7.2	1.0
theta[1011,1]	0.82	0.0027	0.27	0.38	0.82	1.3	9691.0	8.3	1.0
theta[1012,1]	0.29	0.0028	0.27	-0.16	0.29	0.73	9157.0	7.9	1.0
theta[1013,1]	-0.43	0.0037	0.34	-1.0	-0.41	0.093	8427.0	7.2	1.0
theta[1014,1]	0.5	0.0028	0.26	0.083	0.5	0.94	8493.0	7.3	1.0
theta[1015,1]	-0.75	0.0047	0.4	-1.4	-0.73	-0.15	7082.0	6.1	1.0
theta[1016,1]	0.6	0.0029	0.27	0.16	0.6	1.1	8561.0	7.4	1.0
theta[1017,1]	-0.64	0.0043	0.37	-1.3	-0.62	-0.075	7601.0	6.5	1.0
theta[1018,1]	-0.8	0.0047	0.39	-1.5	-0.78	-0.2	6990.0	6.0	1.0
theta[1019,1]	1.2	0.0032	0.28	0.71	1.2	1.6	7612.0	6.5	1.0
theta[1020,1]	-0.26	0.0035	0.31	-0.78	-0.25	0.21	7939.0	6.8	1.0
theta[1021,1]	-0.75	0.0043	0.38	-1.4	-0.73	-0.17	7756.0	6.7	1.0
theta[1022,1]	1.3	0.003	0.27	0.83	1.3	1.7	8307.0	7.1	1.0
theta[1023,1]	-0.81	0.0042	0.39	-1.5	-0.79	-0.22	8835.0	7.6	1.0
theta[1024,1]	-0.35	0.0038	0.32	-0.91	-0.33	0.15	7306.0	6.3	1.0
theta[1025,1]	-0.14	0.003	0.3	-0.67	-0.13	0.33	10023.0	8.6	1.0
theta[1026,1]	0.012	0.003	0.27	-0.45	0.018	0.45	8297.0	7.1	1.0
theta[1027,1]	0.19	0.0029	0.26	-0.24	0.19	0.62	8035.0	6.9	1.0
theta[1028,1]	1.0	0.003	0.27	0.61	1.0	1.5	8165.0	7.0	1.0
theta[1029,1]	-0.11	0.0032	0.29	-0.61	-0.099	0.35	8513.0	7.3	1.0
theta[1030,1]	-0.17	0.0032	0.3	-0.68	-0.16	0.29	8691.0	7.5	1.0
theta[1031,1]	0.058	0.003	0.28	-0.41	0.062	0.51	8383.0	7.2	1.0
theta[1032,1]	-0.4	0.0037	0.34	-0.98	-0.38	0.13	8482.0	7.3	1.0
theta[1033,1]	-0.17	0.0033	0.3	-0.69	-0.16	0.32	8542.0	7.3	1.0
theta[1034,1]	0.85	0.0029	0.26	0.43	0.85	1.3	8358.0	7.2	1.0
theta[1035,1]	-0.084	0.0034	0.29	-0.58	-0.076	0.37	7532.0	6.5	1.0
theta[1036,1]	0.097	0.003	0.27	-0.36	0.1	0.53	8258.0	7.1	1.0
theta[1037,1]	0.14	0.003	0.27	-0.31	0.15	0.58	8226.0	7.1	1.0
theta[1038,1]	0.32	0.0029	0.25	-0.092	0.32	0.74	7406.0	6.4	1.0
theta[1039,1]	0.88	0.0029	0.27	0.43	0.89	1.3	8931.0	7.7	1.0
theta[1040,1]	-0.84	0.0049	0.41	-1.6	-0.82	-0.21	7093.0	6.1	1.0
theta[1041,1]	0.26	0.0029	0.26	-0.17	0.26	0.67	8136.0	7.0	1.0
theta[1042,1]	-0.99	0.0054	0.45	-1.8	-0.96	-0.31	6948.0	6.0	1.0
theta[1043,1]	0.78	0.003	0.27	0.35	0.77	1.2	8010.0	6.9	1.0
theta[1044,1]	-0.078	0.0033	0.3	-0.59	-0.069	0.39	8142.0	7.0	1.0
theta[1045,1]	-0.6	0.0041	0.36	-1.2	-0.58	-0.037	7794.0	6.7	1.0
theta[1046,1]	1.2	0.0032	0.28	0.77	1.2	1.7	7810.0	6.7	1.0
theta[1047,1]	1.1	0.0032	0.28	0.63	1.1	1.6	7900.0	6.8	1.0
theta[1048,1]	2.2	0.0038	0.32	1.7	2.2	2.8	7297.0	6.3	1.0
theta[1049,1]	1.4	0.0031	0.28	0.89	1.4	1.8	8632.0	7.4	1.0
theta[1050,1]	1.1	0.003	0.28	0.6	1.0	1.5	8749.0	7.5	1.0
theta[1051,1]	0.43	0.0029	0.26	0.022	0.44	0.86	7803.0	6.7	1.0
theta[1,2]	-0.23	0.0099	0.91	-1.8	-0.2	1.2	8336.0	7.2	1.0
theta[2,2]	-0.43	0.01	0.85	-1.9	-0.39	0.9	6783.0	5.8	1.0
theta[3,2]	-0.58	0.0086	0.77	-1.9	-0.55	0.63	7961.0	6.8	1.0
theta[4,2]	1.1	0.007	0.67	-0.027	1.1	2.1	9146.0	7.9	1.0
theta[5,2]	-0.89	0.0087	0.77	-2.2	-0.86	0.33	7805.0	6.7	1.0
theta[6,2]	-0.33	0.0093	0.88	-1.8	-0.3	1.0	8920.0	7.7	1.0
theta[7,2]	-0.64	0.0091	0.83	-2.1	-0.61	0.65	8281.0	7.1	1.0
theta[8,2]	0.33	0.007	0.66	-0.77	0.34	1.4	8977.0	7.7	1.0
theta[9,2]	-0.68	0.0085	0.81	-2.1	-0.65	0.57	9018.0	7.8	1.0
theta[10,2]	0.53	0.0072	0.64	-0.59	0.56	1.5	7899.0	6.8	1.0
theta[11,2]	0.77	0.0066	0.6	-0.27	0.78	1.7	8421.0	7.2	1.0
theta[12,2]	-0.16	0.0093	0.92	-1.7	-0.14	1.3	9773.0	8.4	1.0
theta[13,2]	-0.14	0.0071	0.64	-1.2	-0.13	0.89	8124.0	7.0	1.0
theta[14,2]	0.35	0.0069	0.64	-0.75	0.39	1.3	8548.0	7.4	1.0
theta[15,2]	-0.44	0.0088	0.76	-1.8	-0.41	0.77	7561.0	6.5	1.0
theta[16,2]	-0.28	0.01	0.9	-1.8	-0.26	1.2	7755.0	6.7	1.0
theta[17,2]	-0.32	0.0088	0.85	-1.7	-0.29	1.0	9335.0	8.0	1.0
theta[18,2]	-0.53	0.009	0.82	-1.9	-0.5	0.79	8304.0	7.1	1.0
theta[19,2]	-0.26	0.01	0.89	-1.8	-0.25	1.2	7794.0	6.7	1.0
theta[20,2]	-0.29	0.0095	0.89	-1.8	-0.25	1.1	8721.0	7.5	1.0
theta[21,2]	-0.19	0.0092	0.93	-1.7	-0.18	1.3	10067.0	8.7	1.0
theta[22,2]	-0.079	0.0091	0.83	-1.5	-0.03	1.2	8409.0	7.2	1.0
theta[23,2]	-0.21	0.0089	0.83	-1.6	-0.16	1.1	8802.0	7.6	1.0
theta[24,2]	-0.19	0.0095	0.89	-1.7	-0.16	1.2	8843.0	7.6	1.0
theta[25,2]	-0.37	0.0088	0.86	-1.8	-0.34	1.0	9545.0	8.2	1.0
theta[26,2]	-0.19	0.0094	0.92	-1.7	-0.17	1.3	9564.0	8.2	1.0
theta[27,2]	-0.41	0.0097	0.83	-1.8	-0.38	0.91	7329.0	6.3	1.0
theta[28,2]	-0.6	0.0086	0.81	-2.0	-0.57	0.66	8740.0	7.5	1.0
theta[29,2]	-0.64	0.0084	0.82	-2.0	-0.61	0.64	9615.0	8.3	1.0
theta[30,2]	0.058	0.0091	0.82	-1.3	0.088	1.3	8133.0	7.0	1.0
theta[31,2]	-0.6	0.0085	0.8	-2.0	-0.57	0.65	8896.0	7.7	1.0
theta[32,2]	-0.29	0.0096	0.89	-1.8	-0.25	1.1	8594.0	7.4	1.0
theta[33,2]	2.4	0.0066	0.59	1.4	2.4	3.3	8101.0	7.0	1.0
theta[34,2]	0.82	0.0092	0.77	-0.53	0.87	2.0	7059.0	6.1	1.0
theta[35,2]	0.48	0.0073	0.63	-0.6	0.49	1.5	7507.0	6.5	1.0
theta[36,2]	-0.3	0.0091	0.89	-1.8	-0.28	1.1	9413.0	8.1	1.0
theta[37,2]	1.7	0.0075	0.67	0.59	1.8	2.8	8035.0	6.9	1.0
theta[38,2]	-0.38	0.0094	0.86	-1.8	-0.36	0.98	8473.0	7.3	1.0
theta[39,2]	-0.1	0.0092	0.83	-1.5	-0.07	1.2	8102.0	7.0	1.0
theta[40,2]	-0.15	0.0097	0.95	-1.7	-0.12	1.4	9627.0	8.3	1.0
theta[41,2]	-0.14	0.0095	0.91	-1.7	-0.11	1.3	9158.0	7.9	1.0
theta[42,2]	-0.31	0.0097	0.86	-1.8	-0.28	1.0	8007.0	6.9	1.0
theta[43,2]	0.46	0.0078	0.7	-0.75	0.51	1.5	8132.0	7.0	1.0
theta[44,2]	-0.16	0.0091	0.84	-1.6	-0.11	1.1	8503.0	7.3	1.0
theta[45,2]	-0.21	0.0095	0.92	-1.8	-0.18	1.2	9475.0	8.2	1.0
theta[46,2]	-0.16	0.011	0.88	-1.6	-0.13	1.2	6694.0	5.8	1.0
theta[47,2]	-0.23	0.0095	0.9	-1.7	-0.2	1.2	8864.0	7.6	1.0
theta[48,2]	0.62	0.008	0.71	-0.61	0.67	1.7	8034.0	6.9	1.0
theta[49,2]	-0.28	0.0093	0.86	-1.7	-0.25	1.1	8656.0	7.4	1.0
theta[50,2]	0.36	0.0076	0.7	-0.82	0.4	1.4	8480.0	7.3	1.0
theta[51,2]	-0.32	0.0095	0.88	-1.8	-0.29	1.1	8678.0	7.5	1.0
theta[52,2]	-0.23	0.011	0.92	-1.7	-0.21	1.2	7123.0	6.1	1.0
theta[53,2]	-0.41	0.0081	0.73	-1.7	-0.39	0.75	8151.0	7.0	1.0
theta[54,2]	-0.11	0.0097	0.91	-1.6	-0.091	1.3	8773.0	7.5	1.0
theta[55,2]	-0.19	0.0097	0.9	-1.7	-0.15	1.2	8660.0	7.4	1.0
theta[56,2]	-0.19	0.01	0.91	-1.8	-0.15	1.3	8286.0	7.1	1.0
theta[57,2]	-0.31	0.0099	0.89	-1.9	-0.28	1.1	8143.0	7.0	1.0
theta[58,2]	-0.32	0.0089	0.88	-1.8	-0.3	1.1	9779.0	8.4	1.0
theta[59,2]	-0.34	0.0095	0.82	-1.8	-0.3	0.91	7452.0	6.4	1.0
theta[60,2]	-0.39	0.0088	0.84	-1.8	-0.36	0.95	9056.0	7.8	1.0
theta[61,2]	-0.22	0.0093	0.91	-1.8	-0.18	1.2	9395.0	8.1	1.0
theta[62,2]	-0.35	0.009	0.89	-1.9	-0.32	1.1	9728.0	8.4	1.0
theta[63,2]	-0.13	0.01	0.95	-1.7	-0.11	1.4	8729.0	7.5	1.0
theta[64,2]	-0.28	0.0099	0.87	-1.8	-0.23	1.1	7645.0	6.6	1.0
theta[65,2]	-0.3	0.01	0.89	-1.8	-0.27	1.1	8014.0	6.9	1.0
theta[66,2]	-0.26	0.0089	0.9	-1.8	-0.24	1.2	10198.0	8.8	1.0
theta[67,2]	-0.27	0.0097	0.9	-1.8	-0.26	1.1	8535.0	7.3	1.0
theta[68,2]	-0.6	0.0088	0.75	-1.9	-0.58	0.58	7162.0	6.2	1.0
theta[69,2]	1.2	0.0063	0.57	0.23	1.2	2.1	8267.0	7.1	1.0
theta[70,2]	-0.31	0.0093	0.9	-1.8	-0.28	1.1	9177.0	7.9	1.0
theta[71,2]	-0.39	0.009	0.84	-1.8	-0.36	0.94	8538.0	7.3	1.0
theta[72,2]	-0.35	0.01	0.89	-1.9	-0.32	1.1	7734.0	6.7	1.0
theta[73,2]	-0.35	0.0099	0.86	-1.8	-0.31	1.0	7611.0	6.5	1.0
theta[74,2]	-0.47	0.0081	0.82	-1.9	-0.43	0.8	10111.0	8.7	1.0
theta[75,2]	-0.26	0.009	0.89	-1.8	-0.24	1.1	9807.0	8.4	1.0
theta[76,2]	0.51	0.008	0.71	-0.71	0.55	1.6	7897.0	6.8	1.0
theta[77,2]	-0.24	0.0093	0.91	-1.8	-0.2	1.2	9602.0	8.3	1.0
theta[78,2]	-0.32	0.0094	0.88	-1.8	-0.29	1.1	8846.0	7.6	1.0
theta[79,2]	-0.46	0.009	0.85	-1.9	-0.43	0.88	9029.0	7.8	1.0
theta[80,2]	-0.23	0.0099	0.91	-1.8	-0.2	1.2	8405.0	7.2	1.0
theta[81,2]	-0.37	0.01	0.88	-1.9	-0.35	1.0	7660.0	6.6	1.0
theta[82,2]	-0.45	0.0093	0.83	-1.9	-0.42	0.85	7918.0	6.8	1.0
theta[83,2]	-0.34	0.0093	0.85	-1.8	-0.32	1.0	8493.0	7.3	1.0
theta[84,2]	-0.23	0.0096	0.91	-1.8	-0.21	1.2	9012.0	7.8	1.0
theta[85,2]	0.46	0.0085	0.7	-0.78	0.5	1.5	6793.0	5.8	1.0
theta[86,2]	-0.46	0.0098	0.86	-1.9	-0.42	0.9	7805.0	6.7	1.0
theta[87,2]	-0.48	0.0091	0.82	-1.8	-0.46	0.81	8103.0	7.0	1.0
theta[88,2]	-0.38	0.01	0.87	-1.9	-0.33	0.98	6982.0	6.0	1.0
theta[89,2]	-0.31	0.0097	0.91	-1.9	-0.27	1.1	8779.0	7.6	1.0
theta[90,2]	0.44	0.0092	0.72	-0.8	0.48	1.6	6162.0	5.3	1.0
theta[91,2]	-0.39	0.0093	0.79	-1.7	-0.36	0.85	7173.0	6.2	1.0
theta[92,2]	-0.29	0.0095	0.81	-1.7	-0.27	0.97	7404.0	6.4	1.0
theta[93,2]	1.3	0.0063	0.59	0.28	1.3	2.2	8781.0	7.6	1.0
theta[94,2]	-0.31	0.0094	0.9	-1.8	-0.27	1.1	9070.0	7.8	1.0
theta[95,2]	-0.29	0.0095	0.89	-1.8	-0.26	1.2	8801.0	7.6	1.0
theta[96,2]	-0.13	0.0089	0.82	-1.6	-0.092	1.2	8629.0	7.4	1.0
theta[97,2]	-0.69	0.0087	0.79	-2.1	-0.66	0.54	8350.0	7.2	1.0
theta[98,2]	-0.17	0.0097	0.9	-1.7	-0.15	1.3	8670.0	7.5	1.0
theta[99,2]	-0.37	0.0098	0.87	-1.8	-0.33	1.0	7749.0	6.7	1.0
theta[100,2]	-0.22	0.0087	0.87	-1.7	-0.19	1.2	10006.0	8.6	1.0
theta[101,2]	-0.57	0.0092	0.78	-1.9	-0.54	0.69	7298.0	6.3	1.0
theta[102,2]	-0.84	0.0091	0.79	-2.2	-0.81	0.39	7452.0	6.4	1.0
theta[103,2]	-0.22	0.01	0.93	-1.8	-0.18	1.3	8583.0	7.4	1.0
theta[104,2]	-0.43	0.0091	0.85	-1.9	-0.42	0.9	8729.0	7.5	1.0
theta[105,2]	-0.65	0.0085	0.78	-2.0	-0.62	0.58	8498.0	7.3	1.0
theta[106,2]	-0.34	0.009	0.84	-1.8	-0.32	0.98	8670.0	7.5	1.0
theta[107,2]	-0.78	0.0084	0.78	-2.1	-0.75	0.45	8620.0	7.4	1.0
theta[108,2]	-0.4	0.0094	0.87	-1.9	-0.36	0.97	8685.0	7.5	1.0
theta[109,2]	-0.2	0.01	0.9	-1.7	-0.17	1.2	7609.0	6.5	1.0
theta[110,2]	-0.31	0.0091	0.85	-1.8	-0.29	1.0	8731.0	7.5	1.0
theta[111,2]	0.78	0.0081	0.66	-0.38	0.81	1.8	6751.0	5.8	1.0
theta[112,2]	0.75	0.0089	0.76	-0.56	0.78	1.9	7355.0	6.3	1.0
theta[113,2]	-0.4	0.0095	0.88	-1.9	-0.36	0.98	8532.0	7.3	1.0
theta[114,2]	-0.41	0.01	0.86	-1.9	-0.39	0.97	7318.0	6.3	1.0
theta[115,2]	1.8	0.0074	0.61	0.79	1.8	2.8	6840.0	5.9	1.0
theta[116,2]	-0.59	0.0089	0.81	-2.0	-0.56	0.68	8244.0	7.1	1.0
theta[117,2]	-0.39	0.01	0.88	-1.9	-0.35	0.99	7712.0	6.6	1.0
theta[118,2]	-0.26	0.0092	0.9	-1.8	-0.22	1.1	9710.0	8.4	1.0
theta[119,2]	-0.13	0.01	0.94	-1.7	-0.1	1.4	8673.0	7.5	1.0
theta[120,2]	-0.26	0.0099	0.87	-1.7	-0.23	1.1	7807.0	6.7	1.0
theta[121,2]	1.5	0.0074	0.63	0.44	1.5	2.5	7325.0	6.3	1.0
theta[122,2]	-0.31	0.009	0.86	-1.7	-0.3	1.0	9071.0	7.8	1.0
theta[123,2]	-0.72	0.0087	0.83	-2.1	-0.68	0.55	9000.0	7.7	1.0
theta[124,2]	-0.56	0.0089	0.82	-2.0	-0.52	0.72	8475.0	7.3	1.0
theta[125,2]	-0.27	0.01	0.88	-1.8	-0.23	1.1	7262.0	6.2	1.0
theta[126,2]	-0.33	0.0094	0.87	-1.9	-0.3	1.0	8753.0	7.5	1.0
theta[127,2]	-1.1	0.0085	0.74	-2.3	-1.0	0.1	7610.0	6.5	1.0
theta[128,2]	-0.24	0.01	0.89	-1.7	-0.21	1.2	7805.0	6.7	1.0
theta[129,2]	-0.35	0.0089	0.86	-1.8	-0.32	1.0	9481.0	8.2	1.0
theta[130,2]	-0.53	0.0094	0.85	-2.0	-0.48	0.8	8122.0	7.0	1.0
theta[131,2]	-0.24	0.0094	0.87	-1.7	-0.23	1.2	8574.0	7.4	1.0
theta[132,2]	0.12	0.0089	0.79	-1.3	0.16	1.3	7817.0	6.7	1.0
theta[133,2]	2.1	0.0071	0.62	1.1	2.1	3.1	7556.0	6.5	1.0
theta[134,2]	-0.64	0.009	0.81	-2.0	-0.61	0.62	7984.0	6.9	1.0
theta[135,2]	0.049	0.0073	0.7	-1.1	0.085	1.1	9174.0	7.9	1.0
theta[136,2]	-0.54	0.0081	0.73	-1.8	-0.5	0.63	8152.0	7.0	1.0
theta[137,2]	-0.56	0.0089	0.84	-2.0	-0.52	0.74	9019.0	7.8	1.0
theta[138,2]	-0.46	0.0091	0.78	-1.8	-0.41	0.78	7401.0	6.4	1.0
theta[139,2]	-0.33	0.0099	0.79	-1.7	-0.29	0.93	6494.0	5.6	1.0
theta[140,2]	-0.35	0.01	0.87	-1.9	-0.33	0.98	7606.0	6.5	1.0
theta[141,2]	-0.42	0.0093	0.88	-1.9	-0.38	0.95	8895.0	7.7	1.0
theta[142,2]	-0.13	0.009	0.84	-1.6	-0.098	1.2	8737.0	7.5	1.0
theta[143,2]	0.51	0.0097	0.78	-0.84	0.54	1.7	6430.0	5.5	1.0
theta[144,2]	-0.16	0.0099	0.93	-1.7	-0.16	1.3	8910.0	7.7	1.0
theta[145,2]	-0.39	0.0085	0.84	-1.8	-0.37	0.92	9744.0	8.4	1.0
theta[146,2]	-0.37	0.0093	0.87	-1.8	-0.33	0.99	8690.0	7.5	1.0
theta[147,2]	0.013	0.0077	0.74	-1.2	0.053	1.2	9102.0	7.8	1.0
theta[148,2]	-0.37	0.0088	0.84	-1.8	-0.35	0.97	9049.0	7.8	1.0
theta[149,2]	-1.0	0.0087	0.79	-2.3	-0.97	0.24	8182.0	7.0	1.0
theta[150,2]	-0.25	0.01	0.91	-1.8	-0.22	1.2	8169.0	7.0	1.0
theta[151,2]	-0.4	0.0089	0.84	-1.8	-0.37	0.9	9022.0	7.8	1.0
theta[152,2]	-0.58	0.0086	0.82	-2.0	-0.55	0.73	9106.0	7.8	1.0
theta[153,2]	-0.45	0.0083	0.78	-1.8	-0.41	0.79	8785.0	7.6	1.0
theta[154,2]	-0.13	0.0099	0.93	-1.7	-0.11	1.3	8816.0	7.6	1.0
theta[155,2]	-0.19	0.01	0.93	-1.7	-0.18	1.3	8453.0	7.3	1.0
theta[156,2]	-0.57	0.008	0.8	-1.9	-0.53	0.7	9837.0	8.5	1.0
theta[157,2]	-0.24	0.0096	0.91	-1.7	-0.23	1.2	9015.0	7.8	1.0
theta[158,2]	-0.35	0.0093	0.88	-1.9	-0.32	1.0	8951.0	7.7	1.0
theta[159,2]	-0.57	0.0085	0.78	-1.9	-0.53	0.65	8311.0	7.1	1.0
theta[160,2]	-0.5	0.0088	0.77	-1.8	-0.47	0.7	7738.0	6.7	1.0
theta[161,2]	-0.64	0.0088	0.83	-2.1	-0.61	0.63	8762.0	7.5	1.0
theta[162,2]	-0.35	0.0099	0.88	-1.9	-0.31	1.1	7851.0	6.8	1.0
theta[163,2]	-0.38	0.009	0.86	-1.9	-0.35	0.96	9055.0	7.8	1.0
theta[164,2]	-0.67	0.0082	0.8	-2.1	-0.64	0.58	9524.0	8.2	1.0
theta[165,2]	-0.4	0.0092	0.83	-1.8	-0.37	0.95	8198.0	7.1	1.0
theta[166,2]	-0.63	0.0088	0.79	-2.0	-0.6	0.58	8062.0	6.9	1.0
theta[167,2]	-0.13	0.0099	0.95	-1.8	-0.099	1.4	9227.0	7.9	1.0
theta[168,2]	-0.45	0.009	0.83	-1.9	-0.42	0.84	8434.0	7.3	1.0
theta[169,2]	-0.31	0.0094	0.88	-1.8	-0.28	1.1	8755.0	7.5	1.0
theta[170,2]	-0.19	0.0093	0.91	-1.7	-0.16	1.3	9549.0	8.2	1.0
