study,model,k1,k2,Q3,Q3_95,Q3_99,Q3_star,Q3_star_95,Q3_star_99
tuominen2022,1,37,26,-0.083604,0.220597,0.250007,-0.065186,0.201022,0.228203
tuominen2022,1,37,27,-0.047682,0.220597,0.250007,-0.029265,0.201022,0.228203
tuominen2022,1,37,28,0.267765,0.220597,0.250007,0.286182,0.201022,0.228203
tuominen2022,1,37,29,0.28436,0.220597,0.250007,0.302778,0.201022,0.228203
tuominen2022,1,37,30,0.329095,0.220597,0.250007,0.347512,0.201022,0.228203
tuominen2022,1,37,31,0.095083,0.220597,0.250007,0.113501,0.201022,0.228203
tuominen2022,1,37,32,0.061605,0.220597,0.250007,0.080023,0.201022,0.228203
tuominen2022,1,37,33,0.001872,0.220597,0.250007,0.020289,0.201022,0.228203
tuominen2022,1,37,34,-0.11901,0.220597,0.250007,-0.100593,0.201022,0.228203
tuominen2022,1,37,35,-0.087215,0.220597,0.250007,-0.068797,0.201022,0.228203
tuominen2022,1,37,36,-0.108802,0.220597,0.250007,-0.090385,0.201022,0.228203
tuominen2022,1,38,0,-0.117945,0.220597,0.250007,-0.099528,0.201022,0.228203
tuominen2022,1,38,1,-0.044003,0.220597,0.250007,-0.025586,0.201022,0.228203
tuominen2022,1,38,2,-0.165023,0.220597,0.250007,-0.146606,0.201022,0.228203
tuominen2022,1,38,3,-0.055198,0.220597,0.250007,-0.036781,0.201022,0.228203
tuominen2022,1,38,4,0.011881,0.220597,0.250007,0.030298,0.201022,0.228203
tuominen2022,1,38,5,-0.244996,0.220597,0.250007,-0.226579,0.201022,0.228203
tuominen2022,1,38,6,-0.077768,0.220597,0.250007,-0.05935,0.201022,0.228203
tuominen2022,1,38,7,0.00051,0.220597,0.250007,0.018928,0.201022,0.228203
tuominen2022,1,38,8,-0.037267,0.220597,0.250007,-0.018849,0.201022,0.228203
tuominen2022,1,38,9,-0.127585,0.220597,0.250007,-0.109168,0.201022,0.228203
tuominen2022,1,38,10,-0.01035,0.220597,0.250007,0.008067,0.201022,0.228203
tuominen2022,1,38,11,-0.026805,0.220597,0.250007,-0.008388,0.201022,0.228203
tuominen2022,1,38,12,-0.041151,0.220597,0.250007,-0.022733,0.201022,0.228203
tuominen2022,1,38,13,-0.098335,0.220597,0.250007,-0.079918,0.201022,0.228203
tuominen2022,1,38,14,-0.107274,0.220597,0.250007,-0.088856,0.201022,0.228203
tuominen2022,1,38,15,-0.129799,0.220597,0.250007,-0.111382,0.201022,0.228203
tuominen2022,1,38,16,-0.061768,0.220597,0.250007,-0.043351,0.201022,0.228203
tuominen2022,1,38,17,-0.093377,0.220597,0.250007,-0.074959,0.201022,0.228203
tuominen2022,1,38,18,-0.086405,0.220597,0.250007,-0.067988,0.201022,0.228203
tuominen2022,1,38,19,-0.10555,0.220597,0.250007,-0.087133,0.201022,0.228203
tuominen2022,1,38,20,-0.087384,0.220597,0.250007,-0.068967,0.201022,0.228203
tuominen2022,1,38,21,-0.136155,0.220597,0.250007,-0.117738,0.201022,0.228203
tuominen2022,1,38,22,-0.121489,0.220597,0.250007,-0.103072,0.201022,0.228203
tuominen2022,1,38,23,-0.057195,0.220597,0.250007,-0.038777,0.201022,0.228203
tuominen2022,1,38,24,0.089179,0.220597,0.250007,0.107596,0.201022,0.228203
tuominen2022,1,38,25,-0.01627,0.220597,0.250007,0.002147,0.201022,0.228203
tuominen2022,1,38,26,-0.115224,0.220597,0.250007,-0.096806,0.201022,0.228203
tuominen2022,1,38,27,-0.078247,0.220597,0.250007,-0.05983,0.201022,0.228203
tuominen2022,1,38,28,0.141259,0.220597,0.250007,0.159676,0.201022,0.228203
tuominen2022,1,38,29,0.282598,0.220597,0.250007,0.301016,0.201022,0.228203
tuominen2022,1,38,30,0.213925,0.220597,0.250007,0.232342,0.201022,0.228203
tuominen2022,1,38,31,0.043467,0.220597,0.250007,0.061884,0.201022,0.228203
tuominen2022,1,38,32,0.005394,0.220597,0.250007,0.023812,0.201022,0.228203
tuominen2022,1,38,33,-0.009292,0.220597,0.250007,0.009125,0.201022,0.228203
tuominen2022,1,38,34,-0.114182,0.220597,0.250007,-0.095765,0.201022,0.228203
tuominen2022,1,38,35,-0.124564,0.220597,0.250007,-0.106147,0.201022,0.228203
tuominen2022,1,38,36,-0.104753,0.220597,0.250007,-0.086335,0.201022,0.228203
tuominen2022,1,38,37,0.500114,0.220597,0.250007,0.518531,0.201022,0.228203
tuominen2022,2,1,0,-0.277951,0.281582,0.31036,-0.259148,0.265452,0.293445
tuominen2022,2,2,0,-0.179408,0.281582,0.31036,-0.160604,0.265452,0.293445
tuominen2022,2,2,1,-0.081428,0.281582,0.31036,-0.062624,0.265452,0.293445
tuominen2022,2,3,0,-0.07868,0.281582,0.31036,-0.059877,0.265452,0.293445
tuominen2022,2,3,1,-0.019728,0.281582,0.31036,-0.000925,0.265452,0.293445
tuominen2022,2,3,2,-0.022351,0.281582,0.31036,-0.003547,0.265452,0.293445
tuominen2022,2,4,0,-0.028811,0.281582,0.31036,-0.010008,0.265452,0.293445
tuominen2022,2,4,1,0.031751,0.281582,0.31036,0.050554,0.265452,0.293445
tuominen2022,2,4,2,-0.030713,0.281582,0.31036,-0.01191,0.265452,0.293445
tuominen2022,2,4,3,0.057546,0.281582,0.31036,0.076349,0.265452,0.293445
tuominen2022,2,5,0,0.122542,0.281582,0.31036,0.141345,0.265452,0.293445
tuominen2022,2,5,1,-0.09407,0.281582,0.31036,-0.075267,0.265452,0.293445
tuominen2022,2,5,2,0.197565,0.281582,0.31036,0.216368,0.265452,0.293445
tuominen2022,2,5,3,0.061542,0.281582,0.31036,0.080346,0.265452,0.293445
tuominen2022,2,5,4,-0.007843,0.281582,0.31036,0.01096,0.265452,0.293445
tuominen2022,2,6,0,0.040534,0.281582,0.31036,0.059337,0.265452,0.293445
tuominen2022,2,6,1,-0.020468,0.281582,0.31036,-0.001665,0.265452,0.293445
tuominen2022,2,6,2,0.081441,0.281582,0.31036,0.100245,0.265452,0.293445
tuominen2022,2,6,3,0.009268,0.281582,0.31036,0.028071,0.265452,0.293445
tuominen2022,2,6,4,0.024171,0.281582,0.31036,0.042974,0.265452,0.293445
tuominen2022,2,6,5,0.07896,0.281582,0.31036,0.097763,0.265452,0.293445
tuominen2022,2,7,0,-0.138265,0.281582,0.31036,-0.119461,0.265452,0.293445
tuominen2022,2,7,1,0.009671,0.281582,0.31036,0.028474,0.265452,0.293445
tuominen2022,2,7,2,0.004362,0.281582,0.31036,0.023165,0.265452,0.293445
tuominen2022,2,7,3,-0.005341,0.281582,0.31036,0.013463,0.265452,0.293445
tuominen2022,2,7,4,0.03883,0.281582,0.31036,0.057633,0.265452,0.293445
tuominen2022,2,7,5,-0.064705,0.281582,0.31036,-0.045902,0.265452,0.293445
tuominen2022,2,7,6,-0.056313,0.281582,0.31036,-0.037509,0.265452,0.293445
tuominen2022,2,8,0,-0.034381,0.281582,0.31036,-0.015578,0.265452,0.293445
tuominen2022,2,8,1,-0.036044,0.281582,0.31036,-0.01724,0.265452,0.293445
tuominen2022,2,8,2,0.021724,0.281582,0.31036,0.040528,0.265452,0.293445
tuominen2022,2,8,3,-0.051221,0.281582,0.31036,-0.032418,0.265452,0.293445
tuominen2022,2,8,4,-0.121293,0.281582,0.31036,-0.10249,0.265452,0.293445
tuominen2022,2,8,5,-0.04249,0.281582,0.31036,-0.023687,0.265452,0.293445
tuominen2022,2,8,6,-0.026527,0.281582,0.31036,-0.007724,0.265452,0.293445
tuominen2022,2,8,7,0.171958,0.281582,0.31036,0.190762,0.265452,0.293445
tuominen2022,2,9,0,-0.042636,0.281582,0.31036,-0.023832,0.265452,0.293445
tuominen2022,2,9,1,-0.022823,0.281582,0.31036,-0.00402,0.265452,0.293445
tuominen2022,2,9,2,0.051334,0.281582,0.31036,0.070137,0.265452,0.293445
tuominen2022,2,9,3,0.008722,0.281582,0.31036,0.027525,0.265452,0.293445
tuominen2022,2,9,4,0.011658,0.281582,0.31036,0.030461,0.265452,0.293445
tuominen2022,2,9,5,0.13859,0.281582,0.31036,0.157394,0.265452,0.293445
tuominen2022,2,9,6,0.107643,0.281582,0.31036,0.126446,0.265452,0.293445
tuominen2022,2,9,7,-0.065501,0.281582,0.31036,-0.046698,0.265452,0.293445
tuominen2022,2,9,8,0.011005,0.281582,0.31036,0.029809,0.265452,0.293445
tuominen2022,2,10,0,-0.052608,0.281582,0.31036,-0.033805,0.265452,0.293445
tuominen2022,2,10,1,-0.011926,0.281582,0.31036,0.006878,0.265452,0.293445
tuominen2022,2,10,2,-0.061061,0.281582,0.31036,-0.042257,0.265452,0.293445
tuominen2022,2,10,3,-0.012468,0.281582,0.31036,0.006335,0.265452,0.293445
tuominen2022,2,10,4,0.088931,0.281582,0.31036,0.107734,0.265452,0.293445
tuominen2022,2,10,5,-0.005742,0.281582,0.31036,0.013062,0.265452,0.293445
tuominen2022,2,10,6,0.0277,0.281582,0.31036,0.046503,0.265452,0.293445
tuominen2022,2,10,7,0.268164,0.281582,0.31036,0.286967,0.265452,0.293445
tuominen2022,2,10,8,0.155636,0.281582,0.31036,0.17444,0.265452,0.293445
tuominen2022,2,10,9,0.00507,0.281582,0.31036,0.023874,0.265452,0.293445
tuominen2022,2,11,0,-0.091965,0.281582,0.31036,-0.073162,0.265452,0.293445
tuominen2022,2,11,1,-0.007437,0.281582,0.31036,0.011366,0.265452,0.293445
tuominen2022,2,11,2,0.02415,0.281582,0.31036,0.042953,0.265452,0.293445
tuominen2022,2,11,3,-0.066422,0.281582,0.31036,-0.047619,0.265452,0.293445
tuominen2022,2,11,4,-0.115462,0.281582,0.31036,-0.096659,0.265452,0.293445
tuominen2022,2,11,5,-0.043202,0.281582,0.31036,-0.024399,0.265452,0.293445
tuominen2022,2,11,6,-0.059237,0.281582,0.31036,-0.040434,0.265452,0.293445
tuominen2022,2,11,7,0.019661,0.281582,0.31036,0.038464,0.265452,0.293445
tuominen2022,2,11,8,0.213607,0.281582,0.31036,0.23241,0.265452,0.293445
tuominen2022,2,11,9,0.021035,0.281582,0.31036,0.039838,0.265452,0.293445
tuominen2022,2,11,10,0.416003,0.281582,0.31036,0.434807,0.265452,0.293445
tuominen2022,2,12,0,-0.039815,0.281582,0.31036,-0.021012,0.265452,0.293445
tuominen2022,2,12,1,-0.048405,0.281582,0.31036,-0.029602,0.265452,0.293445
tuominen2022,2,12,2,0.033545,0.281582,0.31036,0.052349,0.265452,0.293445
tuominen2022,2,12,3,-0.05953,0.281582,0.31036,-0.040727,0.265452,0.293445
tuominen2022,2,12,4,-0.052497,0.281582,0.31036,-0.033693,0.265452,0.293445
tuominen2022,2,12,5,-0.020499,0.281582,0.31036,-0.001696,0.265452,0.293445
tuominen2022,2,12,6,0.006793,0.281582,0.31036,0.025596,0.265452,0.293445
tuominen2022,2,12,7,-0.11901,0.281582,0.31036,-0.100207,0.265452,0.293445
tuominen2022,2,12,8,0.018914,0.281582,0.31036,0.037717,0.265452,0.293445
tuominen2022,2,12,9,-0.018865,0.281582,0.31036,-6.1e-05,0.265452,0.293445
tuominen2022,2,12,10,0.025805,0.281582,0.31036,0.044608,0.265452,0.293445
tuominen2022,2,12,11,0.148763,0.281582,0.31036,0.167566,0.265452,0.293445
tuominen2022,2,13,0,0.074244,0.281582,0.31036,0.093048,0.265452,0.293445
tuominen2022,2,13,1,-0.119457,0.281582,0.31036,-0.100654,0.265452,0.293445
tuominen2022,2,13,2,0.094001,0.281582,0.31036,0.112804,0.265452,0.293445
tuominen2022,2,13,3,0.045247,0.281582,0.31036,0.064051,0.265452,0.293445
tuominen2022,2,13,4,-0.050073,0.281582,0.31036,-0.031269,0.265452,0.293445
tuominen2022,2,13,5,0.013741,0.281582,0.31036,0.032544,0.265452,0.293445
tuominen2022,2,13,6,-0.012609,0.281582,0.31036,0.006194,0.265452,0.293445
tuominen2022,2,13,7,-0.107522,0.281582,0.31036,-0.088719,0.265452,0.293445
tuominen2022,2,13,8,-0.005513,0.281582,0.31036,0.013291,0.265452,0.293445
tuominen2022,2,13,9,0.069019,0.281582,0.31036,0.087822,0.265452,0.293445
tuominen2022,2,13,10,-0.000522,0.281582,0.31036,0.018281,0.265452,0.293445
tuominen2022,2,13,11,-0.00938,0.281582,0.31036,0.009423,0.265452,0.293445
tuominen2022,2,13,12,0.030343,0.281582,0.31036,0.049146,0.265452,0.293445
tuominen2022,2,14,0,-0.042497,0.281582,0.31036,-0.023693,0.265452,0.293445
tuominen2022,2,14,1,0.019585,0.281582,0.31036,0.038388,0.265452,0.293445
tuominen2022,2,14,2,0.017019,0.281582,0.31036,0.035823,0.265452,0.293445
tuominen2022,2,14,3,-0.009505,0.281582,0.31036,0.009298,0.265452,0.293445
tuominen2022,2,14,4,-0.03627,0.281582,0.31036,-0.017467,0.265452,0.293445
tuominen2022,2,14,5,0.002887,0.281582,0.31036,0.021691,0.265452,0.293445
tuominen2022,2,14,6,0.055017,0.281582,0.31036,0.07382,0.265452,0.293445
tuominen2022,2,14,7,-0.057906,0.281582,0.31036,-0.039102,0.265452,0.293445
tuominen2022,2,14,8,0.001715,0.281582,0.31036,0.020519,0.265452,0.293445
tuominen2022,2,14,9,0.005445,0.281582,0.31036,0.024248,0.265452,0.293445
tuominen2022,2,14,10,-0.14248,0.281582,0.31036,-0.123677,0.265452,0.293445
tuominen2022,2,14,11,-0.05101,0.281582,0.31036,-0.032207,0.265452,0.293445
tuominen2022,2,14,12,0.042843,0.281582,0.31036,0.061647,0.265452,0.293445
tuominen2022,2,14,13,0.121443,0.281582,0.31036,0.140246,0.265452,0.293445
tuominen2022,2,15,0,0.109897,0.281582,0.31036,0.1287,0.265452,0.293445
tuominen2022,2,15,1,-0.029487,0.281582,0.31036,-0.010684,0.265452,0.293445
tuominen2022,2,15,2,-0.06875,0.281582,0.31036,-0.049947,0.265452,0.293445
tuominen2022,2,15,3,-0.022729,0.281582,0.31036,-0.003926,0.265452,0.293445
tuominen2022,2,15,4,0.010719,0.281582,0.31036,0.029523,0.265452,0.293445
tuominen2022,2,15,5,-0.012191,0.281582,0.31036,0.006612,0.265452,0.293445
tuominen2022,2,15,6,0.030463,0.281582,0.31036,0.049266,0.265452,0.293445
tuominen2022,2,15,7,-0.026175,0.281582,0.31036,-0.007371,0.265452,0.293445
tuominen2022,2,15,8,0.015805,0.281582,0.31036,0.034608,0.265452,0.293445
tuominen2022,2,15,9,-0.005044,0.281582,0.31036,0.013759,0.265452,0.293445
tuominen2022,2,15,10,0.036209,0.281582,0.31036,0.055013,0.265452,0.293445
tuominen2022,2,15,11,-0.003644,0.281582,0.31036,0.015159,0.265452,0.293445
tuominen2022,2,15,12,0.017418,0.281582,0.31036,0.036221,0.265452,0.293445
tuominen2022,2,15,13,-0.006849,0.281582,0.31036,0.011955,0.265452,0.293445
tuominen2022,2,15,14,-0.008292,0.281582,0.31036,0.010511,0.265452,0.293445
tuominen2022,2,16,0,-0.126762,0.281582,0.31036,-0.107959,0.265452,0.293445
tuominen2022,2,16,1,0.157418,0.281582,0.31036,0.176221,0.265452,0.293445
tuominen2022,2,16,2,-0.041172,0.281582,0.31036,-0.022368,0.265452,0.293445
tuominen2022,2,16,3,-0.069989,0.281582,0.31036,-0.051186,0.265452,0.293445
tuominen2022,2,16,4,0.029787,0.281582,0.31036,0.04859,0.265452,0.293445
tuominen2022,2,16,5,-0.099645,0.281582,0.31036,-0.080841,0.265452,0.293445
tuominen2022,2,16,6,-0.056139,0.281582,0.31036,-0.037336,0.265452,0.293445
tuominen2022,2,16,7,0.004742,0.281582,0.31036,0.023546,0.265452,0.293445
tuominen2022,2,16,8,0.099746,0.281582,0.31036,0.11855,0.265452,0.293445
tuominen2022,2,16,9,0.017203,0.281582,0.31036,0.036007,0.265452,0.293445
tuominen2022,2,16,10,0.054373,0.281582,0.31036,0.073176,0.265452,0.293445
tuominen2022,2,16,11,0.045482,0.281582,0.31036,0.064285,0.265452,0.293445
tuominen2022,2,16,12,0.040404,0.281582,0.31036,0.059207,0.265452,0.293445
tuominen2022,2,16,13,-0.09111,0.281582,0.31036,-0.072307,0.265452,0.293445
tuominen2022,2,16,14,0.076014,0.281582,0.31036,0.094817,0.265452,0.293445
tuominen2022,2,16,15,-0.017577,0.281582,0.31036,0.001226,0.265452,0.293445
tuominen2022,2,17,0,0.04476,0.281582,0.31036,0.063564,0.265452,0.293445
tuominen2022,2,17,1,-0.037773,0.281582,0.31036,-0.01897,0.265452,0.293445
tuominen2022,2,17,2,-0.003438,0.281582,0.31036,0.015365,0.265452,0.293445
tuominen2022,2,17,3,0.028885,0.281582,0.31036,0.047688,0.265452,0.293445
tuominen2022,2,17,4,-0.022534,0.281582,0.31036,-0.003731,0.265452,0.293445
tuominen2022,2,17,5,-0.012748,0.281582,0.31036,0.006055,0.265452,0.293445
tuominen2022,2,17,6,-0.014422,0.281582,0.31036,0.004381,0.265452,0.293445
tuominen2022,2,17,7,0.060731,0.281582,0.31036,0.079534,0.265452,0.293445
tuominen2022,2,17,8,-0.106716,0.281582,0.31036,-0.087913,0.265452,0.293445
tuominen2022,2,17,9,-0.035566,0.281582,0.31036,-0.016763,0.265452,0.293445
tuominen2022,2,17,10,-0.057905,0.281582,0.31036,-0.039102,0.265452,0.293445
tuominen2022,2,17,11,-0.06538,0.281582,0.31036,-0.046577,0.265452,0.293445
tuominen2022,2,17,12,-0.016587,0.281582,0.31036,0.002216,0.265452,0.293445
tuominen2022,2,17,13,-0.006875,0.281582,0.31036,0.011928,0.265452,0.293445
tuominen2022,2,17,14,-0.055786,0.281582,0.31036,-0.036982,0.265452,0.293445
tuominen2022,2,17,15,-0.356661,0.281582,0.31036,-0.337857,0.265452,0.293445
tuominen2022,2,17,16,-0.205961,0.281582,0.31036,-0.187158,0.265452,0.293445
tuominen2022,2,18,0,-0.034359,0.281582,0.31036,-0.015556,0.265452,0.293445
tuominen2022,2,18,1,0.139271,0.281582,0.31036,0.158074,0.265452,0.293445
tuominen2022,2,18,2,-0.036196,0.281582,0.31036,-0.017393,0.265452,0.293445
tuominen2022,2,18,3,0.105372,0.281582,0.31036,0.124175,0.265452,0.293445
tuominen2022,2,18,4,0.004377,0.281582,0.31036,0.02318,0.265452,0.293445
tuominen2022,2,18,5,-0.024981,0.281582,0.31036,-0.006177,0.265452,0.293445
tuominen2022,2,18,6,-0.033717,0.281582,0.31036,-0.014913,0.265452,0.293445
tuominen2022,2,18,7,0.064899,0.281582,0.31036,0.083703,0.265452,0.293445
tuominen2022,2,18,8,-0.082996,0.281582,0.31036,-0.064192,0.265452,0.293445
tuominen2022,2,18,9,-0.046893,0.281582,0.31036,-0.02809,0.265452,0.293445
tuominen2022,2,18,10,-0.022308,0.281582,0.31036,-0.003504,0.265452,0.293445
tuominen2022,2,18,11,-0.040778,0.281582,0.31036,-0.021974,0.265452,0.293445
tuominen2022,2,18,12,-0.069551,0.281582,0.31036,-0.050748,0.265452,0.293445
tuominen2022,2,18,13,-0.038949,0.281582,0.31036,-0.020145,0.265452,0.293445
tuominen2022,2,18,14,0.00306,0.281582,0.31036,0.021863,0.265452,0.293445
tuominen2022,2,18,15,-0.275892,0.281582,0.31036,-0.257089,0.265452,0.293445
tuominen2022,2,18,16,-0.225917,0.281582,0.31036,-0.207113,0.265452,0.293445
tuominen2022,2,18,17,-0.010135,0.281582,0.31036,0.008669,0.265452,0.293445
tuominen2022,2,19,0,-0.04741,0.281582,0.31036,-0.028607,0.265452,0.293445
tuominen2022,2,19,1,-0.097669,0.281582,0.31036,-0.078866,0.265452,0.293445
tuominen2022,2,19,2,-0.041095,0.281582,0.31036,-0.022292,0.265452,0.293445
tuominen2022,2,19,3,-0.084548,0.281582,0.31036,-0.065744,0.265452,0.293445
tuominen2022,2,19,4,-0.053479,0.281582,0.31036,-0.034675,0.265452,0.293445
tuominen2022,2,19,5,-0.057847,0.281582,0.31036,-0.039044,0.265452,0.293445
tuominen2022,2,19,6,-0.04153,0.281582,0.31036,-0.022727,0.265452,0.293445
tuominen2022,2,19,7,-0.061363,0.281582,0.31036,-0.04256,0.265452,0.293445
tuominen2022,2,19,8,0.035988,0.281582,0.31036,0.054791,0.265452,0.293445
tuominen2022,2,19,9,-0.04355,0.281582,0.31036,-0.024747,0.265452,0.293445
tuominen2022,2,19,10,-0.008236,0.281582,0.31036,0.010567,0.265452,0.293445
tuominen2022,2,19,11,0.092053,0.281582,0.31036,0.110856,0.265452,0.293445
tuominen2022,2,19,12,0.017506,0.281582,0.31036,0.036309,0.265452,0.293445
tuominen2022,2,19,13,-0.04872,0.281582,0.31036,-0.029916,0.265452,0.293445
tuominen2022,2,19,14,-0.079574,0.281582,0.31036,-0.060771,0.265452,0.293445
tuominen2022,2,19,15,0.019126,0.281582,0.31036,0.03793,0.265452,0.293445
tuominen2022,2,19,16,-0.062191,0.281582,0.31036,-0.043388,0.265452,0.293445
tuominen2022,2,19,17,-0.119362,0.281582,0.31036,-0.100559,0.265452,0.293445
tuominen2022,2,19,18,-0.043752,0.281582,0.31036,-0.024948,0.265452,0.293445
tuominen2022,2,20,0,-0.049084,0.281582,0.31036,-0.03028,0.265452,0.293445
tuominen2022,2,20,1,-0.099029,0.281582,0.31036,-0.080225,0.265452,0.293445
tuominen2022,2,20,2,0.025392,0.281582,0.31036,0.044195,0.265452,0.293445
tuominen2022,2,20,3,-0.071784,0.281582,0.31036,-0.052981,0.265452,0.293445
tuominen2022,2,20,4,0.011737,0.281582,0.31036,0.03054,0.265452,0.293445
tuominen2022,2,20,5,-0.056878,0.281582,0.31036,-0.038075,0.265452,0.293445
tuominen2022,2,20,6,-0.032438,0.281582,0.31036,-0.013635,0.265452,0.293445
tuominen2022,2,20,7,-0.070694,0.281582,0.31036,-0.05189,0.265452,0.293445
tuominen2022,2,20,8,-0.102505,0.281582,0.31036,-0.083702,0.265452,0.293445
tuominen2022,2,20,9,-0.014393,0.281582,0.31036,0.00441,0.265452,0.293445
tuominen2022,2,20,10,-0.050968,0.281582,0.31036,-0.032165,0.265452,0.293445
tuominen2022,2,20,11,-0.03784,0.281582,0.31036,-0.019037,0.265452,0.293445
tuominen2022,2,20,12,0.049997,0.281582,0.31036,0.0688,0.265452,0.293445
tuominen2022,2,20,13,-0.050923,0.281582,0.31036,-0.03212,0.265452,0.293445
tuominen2022,2,20,14,0.002496,0.281582,0.31036,0.021299,0.265452,0.293445
tuominen2022,2,20,15,0.059715,0.281582,0.31036,0.078518,0.265452,0.293445
tuominen2022,2,20,16,-0.052372,0.281582,0.31036,-0.033569,0.265452,0.293445
tuominen2022,2,20,17,-0.012883,0.281582,0.31036,0.00592,0.265452,0.293445
tuominen2022,2,20,18,0.066739,0.281582,0.31036,0.085543,0.265452,0.293445
tuominen2022,2,20,19,0.179085,0.281582,0.31036,0.197888,0.265452,0.293445
tuominen2022,2,21,0,-0.005778,0.281582,0.31036,0.013025,0.265452,0.293445
tuominen2022,2,21,1,-0.110959,0.281582,0.31036,-0.092155,0.265452,0.293445
tuominen2022,2,21,2,-0.07141,0.281582,0.31036,-0.052606,0.265452,0.293445
tuominen2022,2,21,3,-0.015639,0.281582,0.31036,0.003164,0.265452,0.293445
tuominen2022,2,21,4,0.01955,0.281582,0.31036,0.038354,0.265452,0.293445
tuominen2022,2,21,5,-0.02564,0.281582,0.31036,-0.006836,0.265452,0.293445
tuominen2022,2,21,6,-0.011674,0.281582,0.31036,0.007129,0.265452,0.293445
tuominen2022,2,21,7,-0.024401,0.281582,0.31036,-0.005598,0.265452,0.293445
tuominen2022,2,21,8,-0.03153,0.281582,0.31036,-0.012727,0.265452,0.293445
tuominen2022,2,21,9,-0.079828,0.281582,0.31036,-0.061025,0.265452,0.293445
tuominen2022,2,21,10,-0.068705,0.281582,0.31036,-0.049902,0.265452,0.293445
tuominen2022,2,21,11,-0.030552,0.281582,0.31036,-0.011748,0.265452,0.293445
tuominen2022,2,21,12,-0.028869,0.281582,0.31036,-0.010066,0.265452,0.293445
tuominen2022,2,21,13,-0.130858,0.281582,0.31036,-0.112055,0.265452,0.293445
tuominen2022,2,21,14,-0.012319,0.281582,0.31036,0.006485,0.265452,0.293445
tuominen2022,2,21,15,-0.00554,0.281582,0.31036,0.013263,0.265452,0.293445
tuominen2022,2,21,16,0.038281,0.281582,0.31036,0.057084,0.265452,0.293445
tuominen2022,2,21,17,0.05851,0.281582,0.31036,0.077314,0.265452,0.293445
tuominen2022,2,21,18,0.0203,0.281582,0.31036,0.039103,0.265452,0.293445
tuominen2022,2,21,19,0.129563,0.281582,0.31036,0.148366,0.265452,0.293445
tuominen2022,2,21,20,-0.079531,0.281582,0.31036,-0.060728,0.265452,0.293445
tuominen2022,2,22,0,-0.068953,0.281582,0.31036,-0.05015,0.265452,0.293445
tuominen2022,2,22,1,-0.051165,0.281582,0.31036,-0.032362,0.265452,0.293445
tuominen2022,2,22,2,-0.044886,0.281582,0.31036,-0.026083,0.265452,0.293445
tuominen2022,2,22,3,0.041269,0.281582,0.31036,0.060072,0.265452,0.293445
tuominen2022,2,22,4,-0.038865,0.281582,0.31036,-0.020061,0.265452,0.293445
tuominen2022,2,22,5,0.052041,0.281582,0.31036,0.070844,0.265452,0.293445
