	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[288,1]	1.8	0.0055	0.33	1.3	1.8	2.3	3542.0	1.3	1.0
theta[289,1]	0.46	0.005	0.29	-0.021	0.46	0.92	3282.0	1.2	1.0
theta[290,1]	1.7	0.0052	0.31	1.2	1.7	2.2	3527.0	1.3	1.0
theta[291,1]	-0.03	0.0058	0.32	-0.56	-0.02	0.48	3056.0	1.1	1.0
theta[292,1]	-1.6	0.0081	0.52	-2.5	-1.5	-0.75	4097.0	1.5	1.0
theta[293,1]	-1.9	0.0099	0.64	-3.0	-1.9	-0.95	4149.0	1.5	1.0
theta[294,1]	-0.74	0.0065	0.38	-1.4	-0.73	-0.15	3335.0	1.2	1.0
theta[295,1]	-1.6	0.0088	0.57	-2.6	-1.5	-0.69	4179.0	1.5	1.0
theta[296,1]	-0.95	0.0065	0.44	-1.7	-0.92	-0.27	4441.0	1.6	1.0
theta[297,1]	-0.88	0.007	0.41	-1.6	-0.86	-0.23	3384.0	1.2	1.0
theta[298,1]	-0.85	0.0063	0.4	-1.5	-0.82	-0.21	4131.0	1.5	1.0
theta[299,1]	-1.9	0.0092	0.63	-3.0	-1.9	-0.96	4622.0	1.7	1.0
theta[300,1]	0.94	0.0049	0.29	0.46	0.94	1.4	3567.0	1.3	1.0
theta[301,1]	-0.25	0.0056	0.33	-0.82	-0.24	0.27	3473.0	1.3	1.0
theta[302,1]	1.2	0.0053	0.32	0.67	1.2	1.7	3475.0	1.3	1.0
theta[303,1]	0.66	0.0049	0.29	0.19	0.66	1.1	3467.0	1.3	1.0
theta[304,1]	0.46	0.0048	0.28	-0.006	0.46	0.93	3552.0	1.3	1.0
theta[305,1]	-0.88	0.0071	0.42	-1.6	-0.87	-0.23	3440.0	1.2	1.0
theta[306,1]	0.18	0.0051	0.3	-0.3	0.19	0.66	3309.0	1.2	1.0
theta[307,1]	0.051	0.0052	0.31	-0.48	0.059	0.54	3433.0	1.2	1.0
theta[308,1]	-0.43	0.0061	0.36	-1.0	-0.41	0.13	3457.0	1.3	1.0
theta[309,1]	-1.7	0.0089	0.59	-2.8	-1.7	-0.84	4298.0	1.6	1.0
theta[310,1]	0.21	0.005	0.31	-0.3	0.21	0.7	3735.0	1.4	1.0
theta[311,1]	1.0	0.0049	0.28	0.56	1.0	1.5	3362.0	1.2	1.0
theta[312,1]	1.0	0.0051	0.3	0.5	1.0	1.5	3461.0	1.3	1.0
theta[313,1]	0.31	0.0052	0.29	-0.17	0.31	0.77	3114.0	1.1	1.0
theta[314,1]	1.1	0.005	0.29	0.68	1.1	1.6	3344.0	1.2	1.0
theta[315,1]	-0.69	0.0065	0.38	-1.3	-0.67	-0.088	3376.0	1.2	1.0
theta[316,1]	-0.66	0.006	0.39	-1.3	-0.65	-0.059	4107.0	1.5	1.0
theta[317,1]	0.093	0.0054	0.31	-0.42	0.095	0.6	3269.0	1.2	1.0
theta[318,1]	0.042	0.0055	0.3	-0.46	0.043	0.53	2983.0	1.1	1.0
theta[319,1]	0.92	0.0049	0.29	0.43	0.91	1.4	3588.0	1.3	1.0
theta[320,1]	-0.95	0.0073	0.46	-1.8	-0.92	-0.25	3940.0	1.4	1.0
theta[321,1]	1.3	0.0051	0.31	0.84	1.3	1.8	3652.0	1.3	1.0
theta[322,1]	0.13	0.0049	0.3	-0.36	0.14	0.62	3641.0	1.3	1.0
theta[323,1]	-0.89	0.0074	0.42	-1.6	-0.87	-0.24	3195.0	1.2	1.0
theta[324,1]	-1.9	0.0092	0.63	-3.0	-1.9	-0.96	4651.0	1.7	1.0
theta[325,1]	-0.078	0.0053	0.31	-0.61	-0.075	0.41	3546.0	1.3	1.0
theta[326,1]	-0.69	0.0066	0.39	-1.3	-0.67	-0.074	3482.0	1.3	1.0
theta[327,1]	0.77	0.0048	0.29	0.31	0.77	1.3	3603.0	1.3	1.0
theta[328,1]	-1.9	0.0093	0.62	-3.0	-1.9	-0.97	4400.0	1.6	1.0
theta[329,1]	1.3	0.0046	0.3	0.8	1.3	1.8	4146.0	1.5	1.0
theta[330,1]	0.53	0.0051	0.29	0.056	0.54	1.0	3162.0	1.1	1.0
theta[331,1]	0.061	0.0049	0.3	-0.44	0.068	0.55	3742.0	1.4	1.0
theta[332,1]	-1.0	0.0073	0.45	-1.8	-1.0	-0.33	3815.0	1.4	1.0
theta[333,1]	0.68	0.0052	0.29	0.21	0.67	1.2	3137.0	1.1	1.0
theta[334,1]	0.45	0.0048	0.29	-0.0073	0.45	0.92	3500.0	1.3	1.0
theta[335,1]	0.35	0.0049	0.28	-0.12	0.35	0.8	3412.0	1.2	1.0
theta[336,1]	0.91	0.0051	0.29	0.44	0.92	1.4	3225.0	1.2	1.0
theta[337,1]	0.093	0.0055	0.3	-0.41	0.096	0.57	3011.0	1.1	1.0
theta[338,1]	0.2	0.0051	0.3	-0.29	0.21	0.68	3495.0	1.3	1.0
theta[339,1]	0.34	0.0046	0.29	-0.13	0.34	0.83	3987.0	1.4	1.0
theta[340,1]	0.32	0.005	0.29	-0.15	0.33	0.79	3372.0	1.2	1.0
theta[341,1]	1.4	0.0053	0.31	0.94	1.4	1.9	3384.0	1.2	1.0
theta[342,1]	-0.12	0.0055	0.32	-0.65	-0.11	0.4	3270.0	1.2	1.0
theta[343,1]	0.68	0.005	0.29	0.21	0.67	1.2	3240.0	1.2	1.0
theta[344,1]	-0.46	0.0062	0.36	-1.1	-0.45	0.1	3446.0	1.3	1.0
theta[345,1]	0.95	0.0052	0.3	0.47	0.95	1.4	3314.0	1.2	1.0
theta[346,1]	-0.47	0.0059	0.35	-1.1	-0.47	0.095	3611.0	1.3	1.0
theta[347,1]	-1.6	0.0094	0.55	-2.5	-1.5	-0.74	3390.0	1.2	1.0
theta[348,1]	-0.35	0.0058	0.34	-0.93	-0.34	0.18	3414.0	1.2	1.0
theta[349,1]	-1.5	0.0085	0.54	-2.4	-1.5	-0.67	3984.0	1.4	1.0
theta[350,1]	0.62	0.0047	0.28	0.15	0.61	1.1	3579.0	1.3	1.0
theta[351,1]	-0.044	0.0053	0.31	-0.57	-0.03	0.44	3429.0	1.2	1.0
theta[352,1]	-0.16	0.0056	0.31	-0.69	-0.15	0.34	3162.0	1.1	1.0
theta[353,1]	-1.6	0.0092	0.56	-2.5	-1.6	-0.74	3684.0	1.3	1.0
theta[354,1]	-0.93	0.0071	0.43	-1.7	-0.91	-0.25	3723.0	1.4	1.0
theta[355,1]	-1.6	0.0083	0.53	-2.5	-1.5	-0.75	4132.0	1.5	1.0
theta[356,1]	-1.6	0.0086	0.56	-2.6	-1.5	-0.72	4202.0	1.5	1.0
theta[357,1]	-0.25	0.0056	0.32	-0.8	-0.25	0.26	3319.0	1.2	1.0
theta[358,1]	-0.35	0.0057	0.35	-0.94	-0.34	0.19	3767.0	1.4	1.0
theta[359,1]	0.46	0.0052	0.29	-0.026	0.46	0.93	3137.0	1.1	1.0
theta[360,1]	1.3	0.0056	0.32	0.76	1.3	1.8	3261.0	1.2	1.0
theta[361,1]	0.19	0.005	0.3	-0.31	0.2	0.68	3632.0	1.3	1.0
theta[362,1]	-0.9	0.0074	0.43	-1.6	-0.87	-0.23	3360.0	1.2	1.0
theta[363,1]	1.1	0.0049	0.3	0.62	1.1	1.6	3813.0	1.4	1.0
theta[364,1]	0.46	0.0049	0.31	-0.042	0.46	0.96	3857.0	1.4	1.0
theta[365,1]	-1.9	0.0098	0.63	-3.0	-1.9	-0.98	4068.0	1.5	1.0
theta[366,1]	0.27	0.0052	0.3	-0.23	0.27	0.75	3261.0	1.2	1.0
theta[367,1]	0.65	0.005	0.29	0.18	0.64	1.1	3275.0	1.2	1.0
theta[368,1]	-0.95	0.0072	0.41	-1.7	-0.94	-0.29	3286.0	1.2	1.0
theta[369,1]	-1.9	0.01	0.64	-3.0	-1.9	-0.95	4054.0	1.5	1.0
theta[370,1]	-0.66	0.0065	0.38	-1.3	-0.64	-0.075	3310.0	1.2	1.0
theta[371,1]	2.1	0.0056	0.33	1.6	2.1	2.6	3523.0	1.3	1.0
theta[372,1]	0.72	0.0049	0.29	0.25	0.71	1.2	3470.0	1.3	1.0
theta[373,1]	-0.85	0.0067	0.4	-1.5	-0.83	-0.21	3577.0	1.3	1.0
theta[374,1]	0.17	0.0054	0.3	-0.33	0.17	0.64	3008.0	1.1	1.0
theta[375,1]	-0.5	0.006	0.37	-1.1	-0.48	0.072	3649.0	1.3	1.0
theta[376,1]	1.2	0.005	0.3	0.69	1.2	1.7	3660.0	1.3	1.0
theta[377,1]	-0.076	0.0057	0.32	-0.61	-0.074	0.43	3093.0	1.1	1.0
theta[378,1]	0.33	0.0051	0.29	-0.15	0.34	0.81	3320.0	1.2	1.0
theta[379,1]	1.6	0.005	0.31	1.1	1.6	2.1	3880.0	1.4	1.0
theta[380,1]	0.25	0.0048	0.3	-0.25	0.25	0.73	3923.0	1.4	1.0
theta[381,1]	-1.1	0.0078	0.46	-1.9	-1.1	-0.35	3588.0	1.3	1.0
theta[382,1]	-0.045	0.0053	0.31	-0.57	-0.036	0.46	3505.0	1.3	1.0
theta[383,1]	0.0072	0.0049	0.3	-0.5	0.0086	0.49	3884.0	1.4	1.0
theta[384,1]	0.59	0.0049	0.29	0.13	0.59	1.1	3411.0	1.2	1.0
theta[385,1]	-0.9	0.0067	0.41	-1.6	-0.89	-0.25	3686.0	1.3	1.0
theta[386,1]	-0.23	0.0057	0.32	-0.79	-0.22	0.29	3246.0	1.2	1.0
theta[387,1]	-1.2	0.0074	0.49	-2.1	-1.2	-0.51	4292.0	1.6	1.0
theta[388,1]	0.33	0.0048	0.29	-0.16	0.33	0.79	3590.0	1.3	1.0
theta[389,1]	-0.3	0.0061	0.34	-0.86	-0.29	0.25	3088.0	1.1	1.0
theta[390,1]	-0.76	0.007	0.41	-1.5	-0.74	-0.11	3475.0	1.3	1.0
theta[391,1]	-0.85	0.0066	0.41	-1.6	-0.83	-0.2	3977.0	1.4	1.0
theta[392,1]	0.12	0.0054	0.3	-0.37	0.13	0.6	2978.0	1.1	1.0
theta[393,1]	-1.4	0.0083	0.5	-2.2	-1.3	-0.57	3698.0	1.3	1.0
theta[394,1]	0.28	0.0049	0.3	-0.21	0.29	0.76	3662.0	1.3	1.0
theta[395,1]	-1.2	0.0089	0.48	-2.1	-1.2	-0.47	2946.0	1.1	1.0
theta[396,1]	-1.8	0.0096	0.61	-2.9	-1.8	-0.89	3985.0	1.4	1.0
theta[397,1]	-0.65	0.0063	0.38	-1.3	-0.63	-0.061	3554.0	1.3	1.0
theta[398,1]	-0.64	0.006	0.37	-1.3	-0.63	-0.055	3826.0	1.4	1.0
theta[399,1]	-1.5	0.0089	0.54	-2.4	-1.4	-0.65	3699.0	1.3	1.0
theta[400,1]	1.2	0.0048	0.3	0.75	1.2	1.7	3744.0	1.4	1.0
theta[401,1]	0.45	0.0055	0.31	-0.063	0.46	0.96	3192.0	1.2	1.0
theta[402,1]	1.1	0.0048	0.3	0.58	1.1	1.6	3992.0	1.4	1.0
theta[403,1]	0.21	0.0049	0.29	-0.26	0.2	0.68	3409.0	1.2	1.0
theta[404,1]	-0.91	0.0074	0.44	-1.7	-0.89	-0.23	3522.0	1.3	1.0
theta[405,1]	0.94	0.005	0.29	0.47	0.94	1.4	3457.0	1.3	1.0
theta[406,1]	-1.9	0.0089	0.61	-2.9	-1.9	-0.98	4765.0	1.7	1.0
theta[407,1]	0.35	0.005	0.29	-0.12	0.36	0.83	3405.0	1.2	1.0
theta[408,1]	-1.3	0.0078	0.5	-2.2	-1.3	-0.54	4096.0	1.5	1.0
theta[409,1]	0.93	0.0046	0.3	0.44	0.92	1.4	4190.0	1.5	1.0
theta[410,1]	1.6	0.0051	0.31	1.1	1.6	2.1	3698.0	1.3	1.0
theta[411,1]	-1.0	0.0072	0.44	-1.8	-1.0	-0.35	3732.0	1.4	1.0
theta[412,1]	1.0	0.0048	0.29	0.54	1.0	1.5	3712.0	1.3	1.0
theta[413,1]	-1.3	0.008	0.48	-2.1	-1.3	-0.53	3605.0	1.3	1.0
theta[414,1]	-0.85	0.0072	0.41	-1.6	-0.83	-0.21	3224.0	1.2	1.0
theta[415,1]	-1.6	0.009	0.58	-2.7	-1.6	-0.77	4148.0	1.5	1.0
theta[416,1]	-0.096	0.0057	0.32	-0.65	-0.087	0.42	3252.0	1.2	1.0
theta[417,1]	-0.72	0.0068	0.4	-1.4	-0.7	-0.1	3381.0	1.2	1.0
theta[418,1]	-0.99	0.0077	0.44	-1.8	-0.98	-0.31	3232.0	1.2	1.0
theta[419,1]	1.0	0.0052	0.28	0.55	1.0	1.5	2965.0	1.1	1.0
theta[420,1]	-1.9	0.01	0.63	-3.0	-1.9	-0.98	3629.0	1.3	1.0
theta[421,1]	-0.36	0.0061	0.35	-0.94	-0.34	0.2	3235.0	1.2	1.0
theta[422,1]	0.15	0.0049	0.31	-0.37	0.16	0.64	3940.0	1.4	1.0
theta[423,1]	-1.2	0.0077	0.48	-2.1	-1.2	-0.47	3853.0	1.4	1.0
theta[424,1]	-0.15	0.0054	0.33	-0.69	-0.14	0.39	3647.0	1.3	1.0
theta[425,1]	-0.83	0.007	0.42	-1.6	-0.82	-0.18	3664.0	1.3	1.0
theta[426,1]	-0.26	0.0059	0.33	-0.81	-0.25	0.27	3158.0	1.1	1.0
theta[427,1]	-0.9	0.0069	0.4	-1.6	-0.87	-0.26	3389.0	1.2	1.0
theta[428,1]	-0.31	0.0054	0.35	-0.91	-0.3	0.24	4182.0	1.5	1.0
theta[429,1]	0.2	0.0056	0.31	-0.31	0.2	0.71	3074.0	1.1	1.0
theta[430,1]	0.64	0.0051	0.3	0.15	0.64	1.1	3381.0	1.2	1.0
theta[431,1]	-0.64	0.0059	0.38	-1.3	-0.63	-0.025	4237.0	1.5	1.0
theta[432,1]	0.46	0.0047	0.29	-0.025	0.47	0.95	3893.0	1.4	1.0
theta[433,1]	-0.35	0.0058	0.34	-0.92	-0.34	0.2	3361.0	1.2	1.0
theta[434,1]	-0.34	0.0056	0.35	-0.93	-0.33	0.21	3808.0	1.4	1.0
theta[435,1]	-1.3	0.0081	0.52	-2.3	-1.3	-0.53	4050.0	1.5	1.0
theta[436,1]	-1.1	0.0074	0.45	-1.9	-1.1	-0.41	3738.0	1.4	1.0
theta[437,1]	-1.6	0.0086	0.56	-2.6	-1.6	-0.74	4234.0	1.5	1.0
theta[438,1]	-0.33	0.0061	0.34	-0.91	-0.32	0.22	3063.0	1.1	1.0
theta[439,1]	-1.4	0.0085	0.52	-2.3	-1.4	-0.65	3784.0	1.4	1.0
theta[440,1]	1.2	0.0046	0.29	0.73	1.2	1.7	3988.0	1.4	1.0
theta[441,1]	-0.41	0.0057	0.34	-0.99	-0.4	0.12	3577.0	1.3	1.0
theta[442,1]	-0.7	0.0064	0.4	-1.4	-0.67	-0.065	3846.0	1.4	1.0
theta[443,1]	-1.1	0.0075	0.46	-1.9	-1.1	-0.39	3753.0	1.4	1.0
theta[444,1]	0.41	0.0052	0.29	-0.07	0.4	0.9	3245.0	1.2	1.0
theta[445,1]	0.1	0.0052	0.3	-0.39	0.11	0.62	3362.0	1.2	1.0
theta[446,1]	-1.1	0.0076	0.47	-1.9	-1.1	-0.39	3831.0	1.4	1.0
theta[447,1]	-1.0	0.0069	0.46	-1.8	-0.99	-0.3	4413.0	1.6	1.0
theta[448,1]	-0.84	0.0069	0.41	-1.6	-0.81	-0.2	3567.0	1.3	1.0
theta[449,1]	-0.35	0.0063	0.35	-0.96	-0.33	0.21	3016.0	1.1	1.0
theta[450,1]	1.3	0.0052	0.31	0.79	1.3	1.8	3466.0	1.3	1.0
theta[451,1]	1.1	0.0049	0.3	0.57	1.1	1.5	3686.0	1.3	1.0
theta[452,1]	1.0	0.0052	0.31	0.54	1.0	1.5	3498.0	1.3	1.0
theta[453,1]	0.25	0.0054	0.3	-0.26	0.25	0.73	3063.0	1.1	1.0
theta[454,1]	0.08	0.0056	0.31	-0.44	0.08	0.58	3113.0	1.1	1.0
theta[455,1]	1.5	0.0051	0.32	0.96	1.5	2.0	3962.0	1.4	1.0
theta[456,1]	-0.44	0.006	0.36	-1.1	-0.43	0.12	3633.0	1.3	1.0
theta[457,1]	-0.31	0.0059	0.35	-0.91	-0.31	0.25	3492.0	1.3	1.0
theta[458,1]	0.58	0.0049	0.28	0.12	0.58	1.0	3191.0	1.2	1.0
theta[459,1]	0.49	0.0051	0.29	0.014	0.49	0.96	3188.0	1.2	1.0
theta[460,1]	0.15	0.0052	0.31	-0.37	0.15	0.64	3503.0	1.3	1.0
theta[461,1]	0.77	0.005	0.28	0.32	0.77	1.2	3124.0	1.1	1.0
theta[462,1]	-0.57	0.0068	0.37	-1.2	-0.54	0.011	3022.0	1.1	1.0
theta[463,1]	0.23	0.0052	0.3	-0.27	0.23	0.73	3436.0	1.2	1.0
theta[464,1]	-1.1	0.0081	0.45	-1.8	-1.1	-0.37	3080.0	1.1	1.0
theta[465,1]	0.85	0.0052	0.28	0.38	0.85	1.3	3001.0	1.1	1.0
theta[466,1]	-0.28	0.0052	0.33	-0.85	-0.27	0.24	4073.0	1.5	1.0
theta[467,1]	1.0	0.005	0.3	0.55	1.0	1.5	3438.0	1.2	1.0
theta[468,1]	-0.85	0.0067	0.42	-1.6	-0.83	-0.19	3923.0	1.4	1.0
theta[469,1]	-0.51	0.006	0.37	-1.1	-0.5	0.074	3712.0	1.3	1.0
theta[470,1]	-0.31	0.0053	0.34	-0.89	-0.3	0.23	4048.0	1.5	1.0
theta[471,1]	-1.6	0.0083	0.55	-2.6	-1.6	-0.76	4510.0	1.6	1.0
theta[472,1]	-0.66	0.0065	0.36	-1.3	-0.65	-0.092	3147.0	1.1	1.0
theta[473,1]	-0.097	0.0056	0.32	-0.65	-0.09	0.42	3292.0	1.2	1.0
theta[474,1]	-0.63	0.006	0.37	-1.3	-0.62	-0.055	3883.0	1.4	1.0
theta[475,1]	0.25	0.0052	0.3	-0.25	0.26	0.73	3433.0	1.2	1.0
theta[476,1]	-0.97	0.0073	0.42	-1.7	-0.95	-0.32	3346.0	1.2	1.0
theta[477,1]	-0.22	0.0051	0.34	-0.81	-0.21	0.32	4479.0	1.6	1.0
theta[478,1]	0.92	0.005	0.3	0.43	0.92	1.4	3471.0	1.3	1.0
theta[479,1]	0.02	0.0057	0.32	-0.53	0.025	0.55	3184.0	1.2	1.0
theta[480,1]	-1.4	0.0088	0.52	-2.3	-1.4	-0.63	3546.0	1.3	1.0
theta[481,1]	-1.6	0.0092	0.58	-2.6	-1.6	-0.71	3988.0	1.4	1.0
theta[482,1]	0.67	0.005	0.28	0.21	0.67	1.1	3173.0	1.2	1.0
theta[483,1]	0.067	0.005	0.3	-0.43	0.073	0.55	3541.0	1.3	1.0
theta[484,1]	-1.5	0.0086	0.54	-2.4	-1.4	-0.68	3861.0	1.4	1.0
theta[485,1]	-1.4	0.0081	0.51	-2.3	-1.3	-0.57	3983.0	1.4	1.0
theta[486,1]	1.0	0.0049	0.28	0.57	1.0	1.5	3203.0	1.2	1.0
theta[487,1]	-0.56	0.0062	0.37	-1.2	-0.54	0.0081	3426.0	1.2	1.0
theta[488,1]	0.64	0.0049	0.28	0.18	0.64	1.1	3268.0	1.2	1.0
theta[489,1]	0.36	0.005	0.3	-0.13	0.36	0.85	3569.0	1.3	1.0
theta[490,1]	-1.1	0.0072	0.43	-1.8	-1.1	-0.42	3600.0	1.3	1.0
theta[491,1]	0.78	0.0049	0.29	0.32	0.78	1.3	3477.0	1.3	1.0
theta[492,1]	-0.058	0.0056	0.32	-0.6	-0.051	0.45	3233.0	1.2	1.0
theta[493,1]	-1.8	0.0092	0.59	-2.8	-1.8	-0.91	4137.0	1.5	1.0
theta[494,1]	1.2	0.0051	0.31	0.74	1.2	1.8	3584.0	1.3	1.0
theta[495,1]	-1.4	0.0078	0.49	-2.3	-1.4	-0.68	4049.0	1.5	1.0
theta[496,1]	-1.7	0.0091	0.57	-2.7	-1.7	-0.82	3944.0	1.4	1.0
theta[497,1]	-0.022	0.0055	0.31	-0.54	-0.014	0.47	3232.0	1.2	1.0
theta[498,1]	0.85	0.0051	0.29	0.37	0.85	1.3	3210.0	1.2	1.0
theta[499,1]	-0.4	0.0061	0.35	-0.99	-0.39	0.16	3275.0	1.2	1.0
theta[500,1]	0.31	0.0051	0.29	-0.17	0.31	0.78	3129.0	1.1	1.0
theta[501,1]	-0.21	0.0057	0.32	-0.76	-0.2	0.29	3173.0	1.2	1.0
theta[502,1]	-0.96	0.007	0.44	-1.7	-0.94	-0.29	3904.0	1.4	1.0
theta[503,1]	-1.2	0.0079	0.47	-2.0	-1.2	-0.45	3528.0	1.3	1.0
theta[504,1]	-0.95	0.0074	0.44	-1.7	-0.93	-0.27	3545.0	1.3	1.0
theta[505,1]	-1.6	0.009	0.57	-2.6	-1.6	-0.76	3995.0	1.5	1.0
theta[506,1]	-0.96	0.0082	0.45	-1.7	-0.93	-0.25	3069.0	1.1	1.0
theta[507,1]	-0.11	0.0054	0.33	-0.67	-0.1	0.42	3656.0	1.3	1.0
theta[508,1]	0.56	0.0047	0.28	0.11	0.57	1.0	3544.0	1.3	1.0
theta[509,1]	-0.52	0.0057	0.36	-1.1	-0.52	0.042	4004.0	1.5	1.0
theta[510,1]	0.44	0.0048	0.28	-0.042	0.44	0.9	3565.0	1.3	1.0
theta[511,1]	0.73	0.0052	0.29	0.26	0.72	1.2	2996.0	1.1	1.0
theta[512,1]	0.57	0.0048	0.3	0.081	0.58	1.1	3811.0	1.4	1.0
theta[513,1]	-0.4	0.0067	0.34	-0.98	-0.39	0.13	2636.0	0.96	1.0
theta[514,1]	0.57	0.0049	0.29	0.083	0.57	1.0	3537.0	1.3	1.0
theta[515,1]	0.61	0.0047	0.28	0.15	0.61	1.1	3535.0	1.3	1.0
theta[516,1]	-1.0	0.0074	0.45	-1.8	-0.97	-0.32	3676.0	1.3	1.0
theta[517,1]	1.3	0.0048	0.3	0.77	1.3	1.8	3878.0	1.4	1.0
theta[518,1]	-0.58	0.0063	0.36	-1.2	-0.57	-0.013	3303.0	1.2	1.0
theta[519,1]	0.33	0.0047	0.29	-0.16	0.34	0.79	3765.0	1.4	1.0
theta[520,1]	0.17	0.0049	0.3	-0.33	0.17	0.65	3620.0	1.3	1.0
theta[521,1]	0.38	0.0047	0.28	-0.089	0.38	0.85	3652.0	1.3	1.0
theta[522,1]	-0.32	0.006	0.34	-0.9	-0.3	0.23	3281.0	1.2	1.0
theta[523,1]	0.5	0.0044	0.28	0.046	0.49	0.95	3961.0	1.4	1.0
theta[524,1]	-1.4	0.0086	0.5	-2.2	-1.3	-0.59	3441.0	1.2	1.0
theta[525,1]	-0.68	0.0066	0.39	-1.4	-0.65	-0.079	3576.0	1.3	1.0
theta[526,1]	1.7	0.0053	0.31	1.2	1.7	2.2	3429.0	1.2	1.0
theta[527,1]	-1.3	0.008	0.5	-2.2	-1.3	-0.57	3965.0	1.4	1.0
theta[528,1]	0.44	0.0051	0.31	-0.054	0.44	0.95	3559.0	1.3	1.0
theta[529,1]	-0.28	0.0056	0.34	-0.85	-0.27	0.26	3641.0	1.3	1.0
theta[530,1]	1.4	0.0049	0.3	0.94	1.4	1.9	3712.0	1.3	1.0
theta[531,1]	0.24	0.0052	0.3	-0.25	0.24	0.72	3249.0	1.2	1.0
theta[532,1]	-1.9	0.009	0.61	-3.0	-1.9	-0.99	4547.0	1.7	1.0
theta[533,1]	-0.27	0.0055	0.32	-0.81	-0.26	0.26	3483.0	1.3	1.0
theta[534,1]	-0.36	0.0057	0.35	-0.96	-0.35	0.19	3835.0	1.4	1.0
theta[535,1]	-0.58	0.0064	0.37	-1.2	-0.56	-0.006	3353.0	1.2	1.0
theta[536,1]	-0.025	0.0053	0.31	-0.55	-0.019	0.47	3312.0	1.2	1.0
theta[537,1]	0.58	0.0048	0.29	0.088	0.58	1.0	3690.0	1.3	1.0
theta[538,1]	0.34	0.005	0.29	-0.15	0.34	0.81	3380.0	1.2	1.0
theta[539,1]	0.094	0.0052	0.29	-0.4	0.1	0.56	3179.0	1.2	1.0
theta[540,1]	0.12	0.005	0.3	-0.39	0.13	0.59	3644.0	1.3	1.0
theta[541,1]	-0.12	0.0054	0.33	-0.67	-0.11	0.4	3613.0	1.3	1.0
theta[542,1]	-0.61	0.006	0.37	-1.3	-0.59	-0.023	3924.0	1.4	1.0
theta[543,1]	-0.41	0.006	0.36	-1.0	-0.4	0.16	3569.0	1.3	1.0
theta[544,1]	-1.1	0.007	0.45	-1.9	-1.1	-0.39	4167.0	1.5	1.0
theta[545,1]	-0.58	0.0066	0.38	-1.2	-0.56	0.012	3313.0	1.2	1.0
theta[546,1]	0.09	0.0052	0.3	-0.43	0.095	0.58	3448.0	1.3	1.0
theta[547,1]	-0.37	0.006	0.35	-0.97	-0.36	0.19	3356.0	1.2	1.0
theta[548,1]	-0.14	0.0054	0.32	-0.67	-0.13	0.37	3505.0	1.3	1.0
theta[549,1]	-0.18	0.0056	0.32	-0.72	-0.17	0.33	3270.0	1.2	1.0
theta[550,1]	-0.73	0.0063	0.4	-1.4	-0.72	-0.1	3932.0	1.4	1.0
theta[551,1]	-0.0012	0.0051	0.31	-0.51	0.0048	0.49	3605.0	1.3	1.0
theta[552,1]	0.64	0.0054	0.3	0.16	0.64	1.1	3005.0	1.1	1.0
theta[553,1]	-0.84	0.0069	0.42	-1.6	-0.82	-0.19	3704.0	1.3	1.0
theta[554,1]	1.4	0.0054	0.31	0.92	1.4	1.9	3237.0	1.2	1.0
theta[555,1]	-0.95	0.0072	0.43	-1.7	-0.92	-0.28	3491.0	1.3	1.0
theta[556,1]	0.23	0.0056	0.3	-0.29	0.24	0.72	2941.0	1.1	1.0
theta[557,1]	0.53	0.0048	0.29	0.049	0.53	1.0	3539.0	1.3	1.0
theta[558,1]	0.066	0.0055	0.3	-0.45	0.07	0.56	2958.0	1.1	1.0
theta[559,1]	-1.7	0.0093	0.57	-2.7	-1.7	-0.81	3774.0	1.4	1.0
theta[560,1]	0.32	0.0052	0.3	-0.18	0.32	0.82	3381.0	1.2	1.0
theta[561,1]	-1.7	0.009	0.58	-2.7	-1.7	-0.85	4099.0	1.5	1.0
theta[562,1]	-0.93	0.0068	0.43	-1.7	-0.91	-0.27	4101.0	1.5	1.0
theta[563,1]	-0.23	0.0054	0.33	-0.78	-0.22	0.31	3740.0	1.4	1.0
theta[564,1]	-1.1	0.0077	0.45	-1.8	-1.1	-0.38	3479.0	1.3	1.0
theta[565,1]	-0.42	0.0062	0.35	-1.0	-0.4	0.13	3088.0	1.1	1.0
theta[566,1]	-1.5	0.0089	0.54	-2.4	-1.5	-0.69	3615.0	1.3	1.0
theta[567,1]	-1.6	0.0086	0.55	-2.5	-1.5	-0.71	4132.0	1.5	1.0
theta[568,1]	-0.21	0.0057	0.33	-0.76	-0.2	0.33	3354.0	1.2	1.0
theta[569,1]	-0.43	0.006	0.36	-1.1	-0.41	0.14	3611.0	1.3	1.0
theta[570,1]	-0.61	0.0063	0.37	-1.2	-0.59	-0.022	3408.0	1.2	1.0
theta[571,1]	0.53	0.0049	0.29	0.062	0.52	1.0	3577.0	1.3	1.0
theta[572,1]	-0.6	0.0064	0.37	-1.2	-0.59	-0.016	3302.0	1.2	1.0
theta[573,1]	-1.0	0.0077	0.46	-1.8	-0.97	-0.3	3562.0	1.3	1.0
theta[574,1]	-1.3	0.0086	0.51	-2.2	-1.3	-0.5	3503.0	1.3	1.0
theta[575,1]	-0.17	0.0057	0.33	-0.74	-0.16	0.36	3370.0	1.2	1.0
theta[576,1]	1.1	0.0049	0.29	0.58	1.1	1.5	3612.0	1.3	1.0
