	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[8,59]	1.0	0.012	0.67	-0.0026	1.0	2.2	3381.0	1.6	1.0
theta[9,59]	1.9	0.0083	0.43	1.2	1.9	2.6	2724.0	1.3	1.0
theta[10,59]	-0.089	0.015	0.88	-1.6	-0.041	1.3	3557.0	1.7	1.0
theta[11,59]	0.045	0.016	1.0	-1.6	0.033	1.7	4029.0	1.9	1.0
theta[1,60]	0.079	0.0077	0.32	-0.45	0.083	0.59	1752.0	0.83	1.0
theta[2,60]	0.17	0.013	0.69	-1.1	0.22	1.2	2776.0	1.3	1.0
theta[3,60]	-0.36	0.016	0.77	-1.7	-0.34	0.9	2348.0	1.1	1.0
theta[4,60]	0.5	0.014	0.81	-0.91	0.53	1.8	3169.0	1.5	1.0
theta[5,60]	-1.2	0.012	0.66	-2.4	-1.2	-0.24	3070.0	1.5	1.0
theta[6,60]	0.69	0.014	0.73	-0.47	0.65	1.9	2661.0	1.3	1.0
theta[7,60]	-0.42	0.013	0.72	-1.7	-0.35	0.63	3253.0	1.5	1.0
theta[8,60]	-1.0	0.0087	0.5	-1.9	-0.99	-0.21	3320.0	1.6	1.0
theta[9,60]	-0.27	0.013	0.8	-1.7	-0.2	0.92	3749.0	1.8	1.0
theta[10,60]	-0.37	0.015	0.83	-1.8	-0.31	0.91	3150.0	1.5	1.0
theta[11,60]	-0.077	0.015	0.92	-1.6	-0.056	1.4	3608.0	1.7	1.0
theta[1,61]	-1.1	0.01	0.47	-1.9	-1.1	-0.36	2010.0	0.95	1.0
theta[2,61]	-0.16	0.015	0.93	-1.8	-0.12	1.3	3733.0	1.8	1.0
theta[3,61]	1.6	0.021	0.76	0.28	1.6	2.8	1326.0	0.63	1.0
theta[4,61]	-0.071	0.016	0.99	-1.7	-0.069	1.5	4026.0	1.9	1.0
theta[5,61]	0.32	0.01	0.55	-0.58	0.32	1.2	2998.0	1.4	1.0
theta[6,61]	-0.39	0.015	0.85	-1.8	-0.36	0.97	3361.0	1.6	1.0
theta[7,61]	-0.15	0.014	0.81	-1.6	-0.081	1.1	3555.0	1.7	1.0
theta[8,61]	-1.0	0.013	0.67	-2.2	-0.98	-0.013	2738.0	1.3	1.0
theta[9,61]	-0.18	0.014	0.89	-1.7	-0.14	1.2	3825.0	1.8	1.0
theta[10,61]	-0.12	0.016	0.96	-1.7	-0.098	1.4	3769.0	1.8	1.0
theta[11,61]	-0.046	0.015	0.98	-1.7	-0.031	1.5	4009.0	1.9	1.0
theta[1,62]	-0.0033	0.0087	0.34	-0.56	0.011	0.52	1521.0	0.72	1.0
theta[2,62]	-0.51	0.015	0.84	-2.0	-0.46	0.8	3071.0	1.5	1.0
theta[3,62]	-0.4	0.015	0.78	-1.7	-0.38	0.84	2831.0	1.3	1.0
theta[4,62]	-0.27	0.014	0.88	-1.7	-0.26	1.1	3760.0	1.8	1.0
theta[5,62]	0.018	0.0092	0.54	-0.85	0.015	0.91	3410.0	1.6	1.0
theta[6,62]	-0.64	0.014	0.71	-1.8	-0.62	0.49	2567.0	1.2	1.0
theta[7,62]	1.7	0.0088	0.5	0.92	1.7	2.6	3222.0	1.5	1.0
theta[8,62]	-1.0	0.0089	0.51	-1.9	-1.0	-0.19	3289.0	1.6	1.0
theta[9,62]	-0.41	0.015	0.82	-1.8	-0.35	0.82	3232.0	1.5	1.0
theta[10,62]	-0.26	0.014	0.81	-1.7	-0.21	0.98	3204.0	1.5	1.0
theta[11,62]	-0.13	0.015	0.94	-1.7	-0.1	1.4	3761.0	1.8	1.0
theta[1,63]	-1.5	0.011	0.56	-2.5	-1.5	-0.66	2602.0	1.2	1.0
theta[2,63]	-0.12	0.016	0.96	-1.7	-0.098	1.4	3476.0	1.7	1.0
theta[3,63]	-0.19	0.016	0.91	-1.7	-0.17	1.3	3343.0	1.6	1.0
theta[4,63]	-0.023	0.015	0.97	-1.6	-0.013	1.5	4104.0	1.9	1.0
theta[5,63]	1.1	0.011	0.58	0.13	1.1	2.1	2645.0	1.3	1.0
theta[6,63]	-0.28	0.015	0.89	-1.8	-0.25	1.2	3623.0	1.7	1.0
theta[7,63]	-0.21	0.015	0.9	-1.8	-0.16	1.2	3400.0	1.6	1.0
theta[8,63]	-0.78	0.013	0.7	-2.0	-0.75	0.28	3055.0	1.5	1.0
theta[9,63]	-0.058	0.014	0.91	-1.6	-0.014	1.4	4216.0	2.0	1.0
theta[10,63]	-0.089	0.016	0.95	-1.7	-0.07	1.4	3617.0	1.7	1.0
theta[11,63]	-0.14	0.016	1.0	-1.8	-0.14	1.5	3818.0	1.8	1.0
theta[1,64]	0.93	0.0069	0.29	0.44	0.93	1.4	1825.0	0.87	1.0
theta[2,64]	1.1	0.011	0.54	0.23	1.1	2.0	2592.0	1.2	1.0
theta[3,64]	-0.4	0.025	0.75	-1.6	-0.4	0.86	900.0	0.43	1.0
theta[4,64]	-0.79	0.013	0.81	-2.2	-0.77	0.47	3967.0	1.9	1.0
theta[5,64]	1.2	0.011	0.67	0.12	1.1	2.3	3467.0	1.6	1.0
theta[6,64]	0.21	0.015	0.79	-1.0	0.19	1.6	2911.0	1.4	1.0
theta[7,64]	-0.88	0.013	0.7	-2.2	-0.82	0.17	3171.0	1.5	1.0
theta[8,64]	-0.076	0.011	0.64	-1.1	-0.12	1.0	3232.0	1.5	1.0
theta[9,64]	0.14	0.012	0.57	-0.91	0.21	0.96	2309.0	1.1	1.0
theta[10,64]	0.59	0.01	0.54	-0.3	0.6	1.5	2848.0	1.4	1.0
theta[11,64]	0.42	0.017	0.83	-1.0	0.45	1.8	2520.0	1.2	1.0
theta[1,65]	0.49	0.006	0.29	0.02	0.5	0.96	2287.0	1.1	1.0
theta[2,65]	1.5	0.011	0.54	0.67	1.5	2.4	2201.0	1.0	1.0
theta[3,65]	0.8	0.014	0.75	-0.42	0.79	2.1	2914.0	1.4	1.0
theta[4,65]	1.2	0.011	0.65	0.11	1.2	2.2	3276.0	1.6	1.0
theta[5,65]	-0.5	0.012	0.52	-1.3	-0.51	0.36	2039.0	0.97	1.0
theta[6,65]	0.3	0.013	0.75	-0.86	0.27	1.7	3566.0	1.7	1.0
theta[7,65]	-0.65	0.013	0.74	-2.0	-0.59	0.47	3351.0	1.6	1.0
theta[8,65]	-0.3	0.0098	0.56	-1.2	-0.32	0.65	3281.0	1.6	1.0
theta[9,65]	-0.43	0.013	0.78	-1.8	-0.37	0.75	3384.0	1.6	1.0
theta[10,65]	-0.48	0.012	0.76	-1.8	-0.42	0.69	4353.0	2.1	1.0
theta[11,65]	-0.22	0.015	0.89	-1.7	-0.19	1.2	3482.0	1.7	1.0
theta[1,66]	-0.36	0.0072	0.36	-0.97	-0.35	0.2	2430.0	1.2	1.0
theta[2,66]	-0.37	0.015	0.87	-1.9	-0.33	0.99	3354.0	1.6	1.0
theta[3,66]	-0.63	0.015	0.85	-2.1	-0.59	0.69	3096.0	1.5	1.0
theta[4,66]	-0.084	0.015	0.9	-1.6	-0.045	1.3	3390.0	1.6	1.0
theta[5,66]	0.96	0.011	0.58	0.035	0.96	1.9	2941.0	1.4	1.0
theta[6,66]	0.16	0.021	0.73	-1.1	0.17	1.3	1208.0	0.57	1.0
theta[7,66]	-0.48	0.013	0.77	-1.8	-0.42	0.69	3548.0	1.7	1.0
theta[8,66]	-0.05	0.0095	0.51	-0.84	-0.071	0.83	2914.0	1.4	1.0
theta[9,66]	-0.25	0.015	0.85	-1.8	-0.2	1.1	3144.0	1.5	1.0
theta[10,66]	-0.29	0.015	0.92	-1.9	-0.23	1.1	3952.0	1.9	1.0
theta[11,66]	0.96	0.028	0.92	-0.64	1.0	2.4	1071.0	0.51	1.0
theta[1,67]	-0.56	0.0083	0.39	-1.2	-0.54	0.066	2245.0	1.1	1.0
theta[2,67]	-0.19	0.016	0.89	-1.7	-0.13	1.2	2984.0	1.4	1.0
theta[3,67]	-0.38	0.016	0.86	-1.8	-0.34	0.99	3020.0	1.4	1.0
theta[4,67]	-0.1	0.017	0.95	-1.7	-0.067	1.4	3185.0	1.5	1.0
theta[5,67]	-0.95	0.011	0.65	-2.1	-0.9	0.032	3317.0	1.6	1.0
theta[6,67]	0.37	0.023	0.76	-0.89	0.37	1.6	1117.0	0.53	1.0
theta[7,67]	-0.42	0.014	0.82	-1.8	-0.37	0.82	3301.0	1.6	1.0
theta[8,67]	0.63	0.011	0.61	-0.3	0.58	1.7	3158.0	1.5	1.0
theta[9,67]	-0.21	0.014	0.85	-1.7	-0.15	1.1	3638.0	1.7	1.0
theta[10,67]	-0.17	0.016	0.91	-1.7	-0.12	1.3	3397.0	1.6	1.0
theta[11,67]	-0.032	0.017	0.97	-1.7	8.5e-05	1.5	3430.0	1.6	1.0
theta[1,68]	-0.39	0.0077	0.37	-1.0	-0.38	0.2	2347.0	1.1	1.0
theta[2,68]	-0.092	0.015	0.84	-1.5	-0.05	1.2	3089.0	1.5	1.0
theta[3,68]	0.24	0.017	0.77	-1.1	0.27	1.5	2002.0	0.95	1.0
theta[4,68]	-0.21	0.014	0.91	-1.7	-0.19	1.3	4117.0	2.0	1.0
theta[5,68]	-1.0	0.012	0.66	-2.2	-0.96	-0.016	2889.0	1.4	1.0
theta[6,68]	0.18	0.016	0.7	-0.97	0.17	1.3	1887.0	0.9	1.0
theta[7,68]	-0.36	0.013	0.78	-1.7	-0.32	0.81	3773.0	1.8	1.0
theta[8,68]	-0.42	0.0087	0.48	-1.2	-0.41	0.37	3082.0	1.5	1.0
theta[9,68]	-0.26	0.015	0.86	-1.8	-0.21	1.1	3280.0	1.6	1.0
theta[10,68]	-0.24	0.016	0.9	-1.8	-0.2	1.2	3231.0	1.5	1.0
theta[11,68]	-0.083	0.015	0.94	-1.6	-0.084	1.5	3855.0	1.8	1.0
theta[1,69]	-0.52	0.008	0.39	-1.2	-0.5	0.08	2357.0	1.1	1.0
theta[2,69]	-0.26	0.014	0.86	-1.7	-0.22	1.1	3663.0	1.7	1.0
theta[3,69]	-0.2	0.016	0.84	-1.7	-0.17	1.1	2757.0	1.3	1.0
theta[4,69]	-0.096	0.015	0.91	-1.6	-0.068	1.4	3491.0	1.7	1.0
theta[5,69]	0.9	0.012	0.59	-0.069	0.9	1.9	2505.0	1.2	1.0
theta[6,69]	-0.57	0.014	0.79	-1.9	-0.54	0.65	3245.0	1.5	1.0
theta[7,69]	-0.52	0.014	0.83	-2.0	-0.48	0.75	3346.0	1.6	1.0
theta[8,69]	0.23	0.0096	0.54	-0.6	0.2	1.2	3120.0	1.5	1.0
theta[9,69]	-0.21	0.014	0.85	-1.7	-0.16	1.1	3472.0	1.6	1.0
theta[10,69]	-0.17	0.014	0.9	-1.7	-0.13	1.2	4102.0	1.9	1.0
theta[11,69]	-0.16	0.015	0.97	-1.8	-0.14	1.4	4125.0	2.0	1.0
theta[1,70]	0.24	0.0069	0.31	-0.27	0.25	0.75	2019.0	0.96	1.0
theta[2,70]	-0.54	0.014	0.79	-1.9	-0.5	0.68	3341.0	1.6	1.0
theta[3,70]	0.38	0.023	0.75	-0.87	0.38	1.6	1061.0	0.5	1.0
theta[4,70]	-0.31	0.013	0.85	-1.8	-0.3	1.1	3943.0	1.9	1.0
