	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
tau_pr[75]	14.0	0.18	14.0	0.87	9.7	42.0	6438.0	13.0	1.0
tau_pr[76]	15.0	0.18	15.0	0.8	10.0	45.0	6473.0	13.0	1.0
tau_pr[77]	15.0	0.2	15.0	0.81	9.9	45.0	5467.0	11.0	1.0
tau_pr[78]	14.0	0.17	14.0	0.82	9.8	42.0	7145.0	14.0	1.0
tau_pr[79]	15.0	0.19	15.0	0.86	10.0	43.0	6089.0	12.0	1.0
tau_pr[80]	15.0	0.2	15.0	0.63	10.0	45.0	5885.0	12.0	1.0
tau_pr[81]	15.0	0.18	15.0	0.7	10.0	46.0	7339.0	14.0	1.0
tau_pr[82]	15.0	0.19	15.0	0.8	9.8	44.0	6162.0	12.0	1.0
tau_pr[83]	14.0	0.18	14.0	0.81	10.0	43.0	6674.0	13.0	1.0
tau_pr[84]	14.0	0.17	14.0	0.83	9.7	43.0	7238.0	14.0	1.0
tau_pr[85]	14.0	0.18	14.0	0.79	10.0	43.0	6243.0	12.0	1.0
tau_pr[86]	15.0	0.19	16.0	0.79	10.0	46.0	6566.0	13.0	1.0
tau_pr[87]	15.0	0.17	15.0	0.78	10.0	43.0	7016.0	14.0	1.0
tau_pr[88]	14.0	0.18	15.0	0.81	9.8	43.0	6474.0	13.0	1.0
tau_pr[89]	15.0	0.19	15.0	0.69	9.7	45.0	6471.0	13.0	1.0
tau_pr[90]	15.0	0.19	15.0	0.72	10.0	45.0	6416.0	13.0	1.0
tau_pr[91]	15.0	0.19	15.0	0.72	10.0	44.0	6172.0	12.0	1.0
lambda[1,1]	0.76	0.00043	0.032	0.7	0.76	0.81	5614.0	11.0	1.0
lambda[2,1]	0.75	0.00045	0.032	0.7	0.75	0.8	4985.0	9.8	1.0
lambda[3,1]	0.85	0.00041	0.024	0.81	0.85	0.89	3554.0	7.0	1.0
lambda[4,1]	0.68	0.00061	0.041	0.61	0.68	0.75	4529.0	8.9	1.0
lambda[5,1]	0.57	0.00099	0.073	0.44	0.57	0.67	5503.0	11.0	1.0
lambda[6,1]	0.74	0.00041	0.027	0.69	0.74	0.78	4218.0	8.3	1.0
lambda[7,1]	0.42	0.00054	0.041	0.35	0.42	0.49	5687.0	11.0	1.0
lambda[8,1]	0.63	0.00071	0.054	0.53	0.63	0.71	5786.0	11.0	1.0
lambda[9,1]	0.56	0.00092	0.067	0.45	0.57	0.66	5255.0	10.0	1.0
lambda[10,1]	0.65	0.00056	0.042	0.58	0.65	0.71	5513.0	11.0	1.0
lambda[11,1]	0.63	0.001	0.073	0.5	0.64	0.74	5133.0	10.0	1.0
lambda[12,1]	0.53	0.0026	0.13	0.28	0.56	0.71	2661.0	5.2	1.0
lambda[13,1]	0.5	0.00092	0.071	0.38	0.5	0.61	5887.0	12.0	1.0
lambda[14,1]	0.67	0.00052	0.038	0.6	0.67	0.73	5389.0	11.0	1.0
lambda[15,1]	0.59	0.00071	0.054	0.5	0.59	0.67	5768.0	11.0	1.0
lambda[16,1]	0.45	0.00064	0.041	0.38	0.45	0.52	4168.0	8.2	1.0
lambda[16,2]	0.68	0.0012	0.048	0.6	0.69	0.76	1649.0	3.2	1.0
lambda[17,1]	0.41	0.00071	0.045	0.34	0.41	0.49	3983.0	7.8	1.0
lambda[17,2]	0.66	0.0011	0.048	0.58	0.67	0.74	1994.0	3.9	1.0
lambda[18,1]	0.39	0.00069	0.045	0.31	0.39	0.46	4271.0	8.4	1.0
lambda[18,2]	0.61	0.0012	0.054	0.52	0.61	0.7	2051.0	4.0	1.0
lambda[19,1]	0.3	0.00069	0.05	0.22	0.3	0.38	5140.0	10.0	1.0
lambda[19,2]	0.55	0.001	0.056	0.46	0.55	0.64	2888.0	5.7	1.0
lambda[20,1]	0.49	0.00068	0.048	0.41	0.49	0.57	4968.0	9.8	1.0
lambda[20,2]	0.5	0.0011	0.054	0.41	0.5	0.58	2554.0	5.0	1.0
lambda[21,1]	0.38	0.001	0.072	0.26	0.38	0.49	5121.0	10.0	1.0
lambda[21,2]	0.41	0.0013	0.073	0.29	0.42	0.53	2998.0	5.9	1.0
lambda[22,1]	0.45	0.00077	0.057	0.36	0.46	0.55	5576.0	11.0	1.0
lambda[22,2]	0.37	0.0012	0.065	0.26	0.37	0.48	2979.0	5.9	1.0
lambda[23,1]	0.46	0.00063	0.046	0.38	0.46	0.53	5401.0	11.0	1.0
lambda[23,2]	0.39	0.0011	0.054	0.29	0.39	0.47	2374.0	4.7	1.0
lambda[24,1]	0.46	0.00082	0.062	0.35	0.46	0.56	5750.0	11.0	1.0
lambda[24,2]	0.18	0.0015	0.08	0.043	0.19	0.31	2684.0	5.3	1.0
lambda[25,1]	0.76	0.00044	0.032	0.71	0.77	0.81	5167.0	10.0	1.0
lambda[26,1]	0.6	0.0006	0.045	0.52	0.6	0.67	5562.0	11.0	1.0
lambda[27,1]	0.68	0.00049	0.038	0.62	0.68	0.74	5794.0	11.0	1.0
lambda[28,1]	0.7	0.00049	0.038	0.63	0.7	0.76	5999.0	12.0	1.0
lambda[29,1]	0.45	0.00092	0.065	0.34	0.45	0.55	5012.0	9.8	1.0
lambda[29,3]	0.61	0.00084	0.055	0.52	0.62	0.7	4220.0	8.3	1.0
lambda[30,1]	0.46	0.00072	0.049	0.38	0.46	0.54	4730.0	9.3	1.0
lambda[30,3]	0.64	0.00083	0.047	0.56	0.64	0.71	3231.0	6.3	1.0
lambda[31,1]	0.55	0.00081	0.054	0.46	0.55	0.64	4337.0	8.5	1.0
lambda[31,3]	0.56	0.00092	0.054	0.47	0.56	0.65	3425.0	6.7	1.0
lambda[32,1]	0.46	0.0012	0.081	0.32	0.46	0.58	4607.0	9.1	1.0
lambda[32,3]	0.41	0.0014	0.085	0.26	0.42	0.55	3796.0	7.5	1.0
lambda[33,1]	0.65	0.00075	0.052	0.55	0.65	0.73	4851.0	9.5	1.0
lambda[34,1]	0.63	0.00091	0.064	0.52	0.64	0.73	4952.0	9.7	1.0
lambda[35,1]	0.67	0.00052	0.04	0.6	0.67	0.74	5996.0	12.0	1.0
lambda[36,1]	0.56	0.00058	0.046	0.48	0.56	0.63	6101.0	12.0	1.0
lambda[37,1]	0.49	0.00063	0.051	0.4	0.49	0.57	6634.0	13.0	1.0
lambda[38,1]	0.59	0.00067	0.04	0.52	0.59	0.66	3627.0	7.1	1.0
lambda[38,3]	0.66	0.0007	0.04	0.6	0.66	0.73	3301.0	6.5	1.0
lambda[39,1]	0.71	0.00053	0.028	0.67	0.71	0.76	2730.0	5.4	1.0
lambda[39,3]	0.64	0.00073	0.035	0.57	0.64	0.69	2283.0	4.5	1.0
